officialProductId,brand,manufacturer,name,manufacturerRef,manufacturerRefs,variantCount,categoryPath,sourceImageUrl,imageCount,kzEvidence,status,sourcePageUrl
B00007785,Solventum,Solventum Corporation,"3M™ Pentamix™ Mounting Kit Twist Grip, 950916",7100001564,7100001564,1,Solventum Oral Care / GPH10441,https://assets.solventum.com/is/image/mmmspinco/Pentamix-2-1-Mounting-Kit-Twist-Grip,1,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,OFFICIAL_REFERENCE_COLLECTED_KZ_AVAILABILITY_REVIEW_REQUIRED,https://www.solventum.com/en-us/home/f/b00007785/
B00007730,Solventum,Solventum Corporation,"3M™ Penta™ Cartridge for Pentamix™ Lite, 77944",7100215302,7100215302,1,Solventum Oral Care / GPH10441,https://assets.solventum.com/is/image/mmmspinco/B00007730__transition_ds_pentamixlite_A1C10_R,1,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,OFFICIAL_REFERENCE_COLLECTED_KZ_AVAILABILITY_REVIEW_REQUIRED,https://www.solventum.com/en-us/home/f/b00007730/
B00048287,Solventum,Solventum Corporation,"3M™ Penta™ Elastomer Syringe Intraoral Tips, 71225",7100327907,7100327907,1,Solventum Oral Care / GPH12014,https://assets.solventum.com/is/image/mmmspinco/Elastomer_Syringe_Tips_ko_71225,1,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,OFFICIAL_REFERENCE_COLLECTED_KZ_AVAILABILITY_REVIEW_REQUIRED,https://www.solventum.com/en-us/home/f/b00048287/
B00034926,Solventum,Solventum Corporation,"3M™ Penta™ Elastomer Syringe Knurled Hub Cap, 77720",7000054661,7000054661,1,Solventum Oral Care / GPH12014,https://assets.solventum.com/is/image/mmmspinco/syringe_knurl_hub_ko_77720,1,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,OFFICIAL_REFERENCE_COLLECTED_KZ_AVAILABILITY_REVIEW_REQUIRED,https://www.solventum.com/en-us/home/f/b00034926/
B00034920,Solventum,Solventum Corporation,"3M™ Penta™ Elastomer Syringe Spare Syringe Barrels Refill, 71200",7100215422,7100215422,1,Solventum Oral Care / GPH12014,https://assets.solventum.com/is/image/mmmspinco/70201105817_Frontside,1,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,OFFICIAL_REFERENCE_COLLECTED_KZ_AVAILABILITY_REVIEW_REQUIRED,https://www.solventum.com/en-us/home/f/b00034920/
B00034922,Solventum,Solventum Corporation,"3M™ Penta™ Elastomer Syringe, 71210",7100215236,7100215236,1,Solventum Oral Care / GPH12014,https://assets.solventum.com/is/image/mmmspinco/Penta_Elastomer_Syringe_ko,1,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,OFFICIAL_REFERENCE_COLLECTED_KZ_AVAILABILITY_REVIEW_REQUIRED,https://www.solventum.com/en-us/home/f/b00034922/
B00034890,Solventum,Solventum Corporation,"3M™ Penta™ Mixing Tips, Automatic Mixing",7100215286,7100215286 | 7012592166,2,Solventum Oral Care / GPH12013,https://assets.solventum.com/is/image/mmmspinco/Penta_Mixing_Tips_Red_shad_77949,1,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,OFFICIAL_REFERENCE_COLLECTED_KZ_AVAILABILITY_REVIEW_REQUIRED,https://www.solventum.com/en-us/home/f/b00034890/
B00034818,Solventum,Solventum Corporation,3M™ Penta™ Plunger Discs,7000145294,7000145294,1,Solventum Oral Care / GPH10501,https://assets.solventum.com/is/image/mmmspinco/70201102178_Frontside,1,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,OFFICIAL_REFERENCE_COLLECTED_KZ_AVAILABILITY_REVIEW_REQUIRED,https://www.solventum.com/en-us/home/f/b00034818/
B00007711,Solventum,Solventum Corporation,"3M™ Penta™ Universal Cartridge for Pentamix™ 2, 76994",7100215310,7100215310,1,Solventum Oral Care / GPH10441,https://assets.solventum.com/is/image/mmmspinco/Penta_Universal_Cartridge_for_Petamix_2_whi,1,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,OFFICIAL_REFERENCE_COLLECTED_KZ_AVAILABILITY_REVIEW_REQUIRED,https://www.solventum.com/en-us/home/f/b00007711/
B5005111024,Solventum,Solventum Corporation,"3M™ Penta™ Universal Cartridge for Pentamix™ 3, 71545",7100215172,7100215172,1,Solventum Oral Care / GPH10441,https://assets.solventum.com/is/image/mmmspinco/Penta_Universal_Cartridge_for_Petamix_3_whi-1-,1,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,OFFICIAL_REFERENCE_COLLECTED_KZ_AVAILABILITY_REVIEW_REQUIRED,https://www.solventum.com/en-us/home/f/b5005111024/
