officialProductId,brand,manufacturer,name,manufacturerRef,manufacturerRefs,variantCount,categoryPath,description,sourceImageUrl,imageCount,kzEvidence,status,sourcePageUrl
AVERON-2617,Averon,НПК АВЕРОН,ЗТЛ. Лицензия ПЛЮС,2617,2617,1,Программа для зуботехнической лаборатории,Лицензионное соглашение об учете дополнительно 10 зубных техников в ЗТЛ любых версий,https://www.averon.ru/upload/iblock/3f3/db704j5r189iyacbm1tr2gdt5efp7rt4.png,1,OFFICIAL_BRAND_SHOP_IN_ALMATY,KZ_SKU_EVIDENCE_REQUIRED,https://www.averon.ru/catalog/programma_dlya_zubotehnicheskoy_laboratorii/po_ztl_litsenziya_plyus/
AVERON-2619,Averon,НПК АВЕРОН,ЗТЛ. Смена версии,2619,2619,1,Программа для зуботехнической лаборатории,"Лицензионное соглашение, позволяющее тем, кто приобрел однопользовательские версии ЗТЛ перейти на использование полной сетевой версии ЗТЛ. При этом добавляется +5 техников",https://www.averon.ru/upload/iblock/af0/m049kghwqxxk1di3u95illkrw1966wpq.png,1,OFFICIAL_BRAND_SHOP_IN_ALMATY,KZ_SKU_EVIDENCE_REQUIRED,https://www.averon.ru/catalog/programma_dlya_zubotehnicheskoy_laboratorii/po_ztl_smena_versii/
AVERON-2003,Averon,НПК АВЕРОН,ИГЛА 1.0,2003,2003,1,Оборудование для терапии,Материал для игольчатого электрода 20 см для ЭНДО,https://www.averon.ru/upload/iblock/6fd/us0507p0wp6nzanua9hk40l07b9ppj6l.jpg,1,OFFICIAL_BRAND_SHOP_IN_ALMATY,KZ_SKU_EVIDENCE_REQUIRED,https://www.averon.ru/catalog/terapevticheskoe_oborudovanie/igla_1_0/
AVERON-2009,Averon,НПК АВЕРОН,КАБЕЛЬ 1.0,2009,2009,1,Оборудование для терапии,"Кабель универсальный для ОВК 2.0 (апекслокатор), АОК 2.0, ОСП 1.1",https://www.averon.ru/upload/iblock/a04/ybzpc57dgbmva7iyb1v8pcdmahu23jas.jpg,1,OFFICIAL_BRAND_SHOP_IN_ALMATY,KZ_SKU_EVIDENCE_REQUIRED,https://www.averon.ru/catalog/terapevticheskoe_oborudovanie/kabel___1_0/
AVERON-2011,Averon,НПК АВЕРОН,КАБЕЛЬ 2.0,2011,2011,1,Оборудование для терапии,Кабель универсальный с разъемом USB,https://www.averon.ru/upload/iblock/4a0/ktx3o91cyuufmgdz5q086sp5xlv8dknx.jpg,1,OFFICIAL_BRAND_SHOP_IN_ALMATY,KZ_SKU_EVIDENCE_REQUIRED,https://www.averon.ru/catalog/terapevticheskoe_oborudovanie/kabel___2_0/
AVERON-13138,Averon,НПК АВЕРОН,КАБЕЛЬ КАМ-УПЗ 1.3 (imes-icore),13138,13138,1,Оборудование для CAD-CAM и 3D-печати,Соединительный кабель для подключения вытяжки УПЗ 1.3 СТАЙЕР ПЛЮС к фрезерному станку фирмы imes-icore,https://www.averon.ru/upload/iblock/5c3/61fokr5wm073ug8drx0vxfvq8k1dqrk6.jpg,1,OFFICIAL_BRAND_SHOP_IN_ALMATY,KZ_SKU_EVIDENCE_REQUIRED,https://www.averon.ru/catalog/oborudovanie_dlya_cad-cam/kabel__kam-upz_1_3_imes-icore/
AVERON-13139,Averon,НПК АВЕРОН,КАБЕЛЬ КАМ-УПЗ 2.3 (Roland),13139,13139,1,Оборудование для CAD-CAM и 3D-печати,Соединительный кабель для подключения вытяжки УПЗ 1.3 СТАЙЕР ПЛЮС к фрезерному станку фирмы Roland,https://www.averon.ru/upload/iblock/751/z1do5m3kxzzpvck5rpzxkz61ovuu0mk5.jpg,1,OFFICIAL_BRAND_SHOP_IN_ALMATY,KZ_SKU_EVIDENCE_REQUIRED,https://www.averon.ru/catalog/oborudovanie_dlya_cad-cam/kabel__kam-upz_2_3_roland/
AVERON-13577,Averon,НПК АВЕРОН,КАБЕЛЬ КАМ-УПЗ 3.0 (vhf K5),13577,13577,1,Оборудование для CAD-CAM и 3D-печати,"Интерфейсный кабель для подключения АДАПТЕР КАМ-УПЗ 1.0 к фрезерным станкам фирмы vhf, начиная с модели К5.",https://www.averon.ru/upload/iblock/8b8/c9tcqd4c4wmlikaxy2n9b1sdhrcwajf0.jpg,1,OFFICIAL_BRAND_SHOP_IN_ALMATY,KZ_SKU_EVIDENCE_REQUIRED,https://www.averon.ru/catalog/oborudovanie_dlya_cad-cam/kabel___kam-upz_3_0_vhf_k5/
AVERON-13140,Averon,НПК АВЕРОН,КАБЕЛЬ КАМ-УПЗ 3.3 (vhf K5),13140,13140,1,Оборудование для CAD-CAM и 3D-печати,"Соединительный кабель для подключения вытяжки УПЗ 1.3 СТАЙЕР ПЛЮС к фрезерному станку фирмы vhf, начиная с модели K5",https://www.averon.ru/upload/iblock/ae5/99ugeiow2e8zmp5hb25h57y94hpbva8j.jpg,1,OFFICIAL_BRAND_SHOP_IN_ALMATY,KZ_SKU_EVIDENCE_REQUIRED,https://www.averon.ru/catalog/oborudovanie_dlya_cad-cam/kabel__kam-upz_3_3_vhf_k5/
AVERON-13578,Averon,НПК АВЕРОН,КАБЕЛЬ КАМ-УПЗ 4.0 (Bloomden X5),13578,13578,1,Оборудование для CAD-CAM и 3D-печати,Интерфейсный кабель для подключения АДАПТЕР КАМ-УПЗ 1.0 к фрезерным станкам Bloomden X5,https://www.averon.ru/upload/iblock/88f/9jhaoodatxsscixvsvif8bekvv03p6x3.jpg,1,OFFICIAL_BRAND_SHOP_IN_ALMATY,KZ_SKU_EVIDENCE_REQUIRED,https://www.averon.ru/catalog/oborudovanie_dlya_cad-cam/kabel__kam-upz_4_0_bloomden_x5/
