officialProductId,brand,manufacturer,name,manufacturerRef,manufacturerRefs,variants,variantCount,categoryPath,summary,description,imageUrls,imageCount,kzEvidence,status,sourcePageUrl
187,LaTus,Private Enterprise «Latus»,Monomer,0630,0630,Monomer=0630,1,Dental technicians materials,Methylmethacrylate. Use for degreasing of artificial teeth and fixed prosthesis frameworks and bridge prosthesis.,Methylmethacrylate. Use for degreasing of artificial teeth and fixed prosthesis frameworks and bridge prosthesis. Package: 100 ml liquid in a bottle REF 0630 Monomer,https://www.latus.com.ua/components/com_jshopping/files/img_products/full_monomer_26.jpg | https://www.latus.com.ua/components/com_jshopping/files/img_products/full_monomer_261.jpg,2,BRAND_AND_SELECTED_PRODUCTS_PRESENT_IN_STOMIR_KZ_CATALOG,OFFICIAL_PRODUCT_IDENTITY_READY_KZ_SKU_REVIEW_REQUIRED,https://www.latus.com.ua/en/products/dental-technicians-materials/monomer.html
193,LaTus,Private Enterprise «Latus»,Latacryl fibers,0649,0649,Latacryl Fibres=0649,1,Dental technicians materials,Acetate fibers. Used in dental practice as an additive in the manufacture of dental plastics.,"Acetate fibers Used in dental practice as an additive in the manufacture of dental plastics. Composition and main characteristic It is a 50% concentrate, which includes acetate fibers and polymethylmethacrylate powder. Package: 5 g fibres in a jar REF 0649 Latacryl Fibres",https://www.latus.com.ua/components/com_jshopping/files/img_products/full_latakril_volokna_____.jpg | https://www.latus.com.ua/components/com_jshopping/files/img_products/full_latakril_volokna.png | https://www.latus.com.ua/components/com_jshopping/files/img_products/full_latakril_volokna.jpg,3,BRAND_AND_SELECTED_PRODUCTS_PRESENT_IN_STOMIR_KZ_CATALOG,OFFICIAL_PRODUCT_IDENTITY_READY_KZ_SKU_REVIEW_REQUIRED,https://www.latus.com.ua/en/products/dental-technicians-materials/latacryl-fibers.html
271,LaTus,Private Enterprise «Latus»,Polacryl,0736,0736,Polacryl paste=0736,1,Dental technicians materials,Polishing paste. Use for final processing of all kinds of designs of dentures made of polymers.,"Polishing paste Use for final processing of all kinds of designs of dentures made of polymers. Composition and main characteristic Polacryl white paste has a gel-like consistency made on the basis of fine abrasive material. The paste has a neutral gray color, a gel-like consistency, does not spread, is plastic, easily washed off with water, and odorless Package: 250 g paste in a tube REF 0736 Polacryl paste",https://www.latus.com.ua/components/com_jshopping/files/img_products/full_polacryl_pasta.jpg | https://www.latus.com.ua/components/com_jshopping/files/img_products/full_full_Latus-2188.png,2,BRAND_AND_SELECTED_PRODUCTS_PRESENT_IN_STOMIR_KZ_CATALOG,OFFICIAL_PRODUCT_IDENTITY_READY_KZ_SKU_REVIEW_REQUIRED,https://www.latus.com.ua/en/products/dental-technicians-materials/polacryl-pasta-en.html
189,LaTus,Private Enterprise «Latus»,Liquid monomer material Latacryl-V (Monomer-S),0631,0631,Liquid monomer material Latacryl-V ( Monomer-S )=0631,1,Dental technicians materials,Liquid monomer material Latacryl-V. Use for additional set of hot cure crown material liquid in dental work.,Liquid monomer material Latacryl-V Use for additional set of hot cure crown material liquid in dental work. Package: 100 ml liquid Latacryl-V ( Monomer-S ) in a bottle REF 0631 Liquid monomer material Latacryl-V ( Monomer-S ),https://www.latus.com.ua/components/com_jshopping/files/img_products/full_latakryl_V_liqwid_26.jpg | https://www.latus.com.ua/components/com_jshopping/files/img_products/full_latakryl_V_liqwid_261.jpg,2,BRAND_AND_SELECTED_PRODUCTS_PRESENT_IN_STOMIR_KZ_CATALOG,OFFICIAL_PRODUCT_IDENTITY_READY_KZ_SKU_REVIEW_REQUIRED,https://www.latus.com.ua/en/products/dental-technicians-materials/liquid-monomer-material-latacryl-v.html
294,LaTus,Private Enterprise «Latus»,Latewax. Wax wire,0235,0235 | 0236 | 0237 | 0238 | 0239,"Latewax 2.5 , wax wire=0235 | Latewax 3.0 , wax wire=0236 | Latewax 3.5 , wax wire=0237 | Latewax 4.0 , wax wire=0238 | Latewax 5.0 , wax wire=0239",5,Dental technicians materials,Wax wire. It is used for the manufacture of a gate system for casting metal elements of dentures.,"Wax wire It is used for the manufacture of a gate system for casting metal elements of dentures. Composition and main characteristic Wax wire is a composition based on paraffin, synthetic waxes and resins. It has hardness and ductility. It burns out without a trace. Package: rods 15 cm long of circular cross section weighing 40 g of various diameters on the box REF 0235 Latewax 2.5 , wax wire REF 0236 Latewax 3.0 , wax wire REF 0237 Latewax 3.5 , wax wire REF 0238 Latewax 4.0 , wax wire REF 0239 Latewax 5.0 , wax wire",https://www.latus.com.ua/components/com_jshopping/files/img_products/full_latewax_provolka.jpg | https://www.latus.com.ua/components/com_jshopping/files/img_products/full_latewax_provolka02.jpg,2,BRAND_AND_SELECTED_PRODUCTS_PRESENT_IN_STOMIR_KZ_CATALOG,OFFICIAL_PRODUCT_IDENTITY_READY_KZ_SKU_REVIEW_REQUIRED,https://www.latus.com.ua/en/products/dental-technicians-materials/latewax-wax-wire-02.html
303,LaTus,Private Enterprise «Latus»,Latacryl-V Set,0650,0650,"Latacryl-V , Set=0650",1,Dental technicians materials,"Рolymethacrylate crown and bridge hot curing dental material. Use for the cladding fixed prosthesis, single crowns of teeth and pin by hot polymerization in dentistry.","Рolymethacrylate crown and bridge hot curing dental material Use for the cladding fixed prosthesis, single crowns of teeth and pin by hot polymerization in dentistry. Composition and main characteristic Latacryl-V is an acrylic polymer-monomer composition of hot curing of powder-liquid type. Latacryl-V can be prepared as a plastic dough or a flowable paste suitable for brush application. The time of preservation of the plasticity of the composition (working time) at a powder-liquid ratio of 2,4: 1 by weight is 20 minutes, the pour point at a powder-liquid ratio of 1,8: 1 by weight is 6-8 minutes. When the temperature in the room rises, the working time decreases. The material is produced in the color shades A1, A2, A3, A3.5, A4, B1, B2, C2 on the scale Vita Classic with a degree of transparency approaching the enamel of the tooth. The cured material is well polished and retains color and gloss for a long time. Latacryl-V is fully compatible with similar acrylic materials from other manufacturers, as well as used with them primers (coating varnishes) and dye concentrates. Package: 100 g powder in a bottle (A1 5g, А2 20g, А3 25g, А3.5 25g, А4 5g, В1 5g, В2 10g, С2 5g) 50 ml liquid in a bottle REF 0650 Latacryl-V , Set",https://www.latus.com.ua/components/com_jshopping/files/img_products/full_latakril_V_nabor_01.jpg | https://www.latus.com.ua/components/com_jshopping/files/img_products/full_latakril_V_nabor_011.jpg,2,BRAND_AND_SELECTED_PRODUCTS_PRESENT_IN_STOMIR_KZ_CATALOG,OFFICIAL_PRODUCT_IDENTITY_READY_KZ_SKU_REVIEW_REQUIRED,https://www.latus.com.ua/en/products/dental-technicians-materials/latacryl-v-kit.html
287,LaTus,Private Enterprise «Latus»,Latewax Model wax for tabs,0245,0245,REF 0245=0245,1,Dental technicians materials,"Model wax for tabs. Used for the manufacture of inlays, crowns, half crowns, pin teeth.","Model wax for tabs Used for the manufacture of inlays, crowns, half crowns, pin teeth.",https://www.latus.com.ua/components/com_jshopping/files/img_products/full_latewax_for_vkl.jpg | https://www.latus.com.ua/components/com_jshopping/files/img_products/full_latewax_for_vkl1.jpg,2,BRAND_AND_SELECTED_PRODUCTS_PRESENT_IN_STOMIR_KZ_CATALOG,OFFICIAL_PRODUCT_IDENTITY_READY_KZ_SKU_REVIEW_REQUIRED,https://www.latus.com.ua/en/products/dental-technicians-materials/latevax-wax-for-tabs.html
286,LaTus,Private Enterprise «Latus»,Latewax sticky wax,0224,0224,"Latewax, sticky wax=0224",1,Dental technicians materials,"Sticky wax. It is used for gluing structural elements of metal dentures when preparing them for soldering, for joining fragments of gypsum models, for gluing plastic teeth in a gypsum bed.","Sticky wax It is used for gluing structural elements of metal dentures when preparing them for soldering, for joining fragments of gypsum models, for gluing plastic teeth in a gypsum bed. Composition and main characteristic Latewax sticky wax contains na tural wax and rosin, which provides good adhesion to metal and gypsum. Melting point of wax - (+65 ... + 70) °С. In the heated state, the wax spreads well; when hardened, it has the necessary strength . Package: 50 g of wax in a box REF 0224 Latewax, sticky wax",https://www.latus.com.ua/components/com_jshopping/files/img_products/full_latewax_lipkij_smoll.jpg | https://www.latus.com.ua/components/com_jshopping/files/img_products/full_latewax_lipkij_smoll1.jpg,2,BRAND_AND_SELECTED_PRODUCTS_PRESENT_IN_STOMIR_KZ_CATALOG,OFFICIAL_PRODUCT_IDENTITY_READY_KZ_SKU_REVIEW_REQUIRED,https://www.latus.com.ua/en/products/dental-technicians-materials/latevax-sticky-wax.html
309,LaTus,Private Enterprise «Latus»,Latacryl-V one color kit,0651,0651 | 0652 | 0653 | 0654 | 0657 | 0658 | 0655 | 0656,Latacryl-V A1=0651 | Latacryl-V A2=0652 | Latacryl-V A3=0653 | Latacryl-V A3.5=0654 | Latacryl-V A4=0657 | Latacryl-V B1=0658 | Latacryl-V B2=0655 | Latacryl-V C2=0656,8,Dental technicians materials,"Рolymethacrylate crown and bridge hot curing dental material. Use for the cladding fixed prosthesis, single crowns of teeth and pin by hot polymerization in dentistry.","Рolymethacrylate crown and bridge hot curing dental material Use for the cladding fixed prosthesis, single crowns of teeth and pin by hot polymerization in dentistry. Composition and main characteristic Latacryl-V is an acrylic polymer-monomer composition of hot curing of powder-liquid type. Latacryl-V can be prepared as a plastic dough or a flowable paste suitable for brush application. The time of preservation of the plasticity of the composition (working time) at a powder-liquid ratio of 2,4: 1 by weight is 15-20 minutes, the pour point at a powder-liquid ratio of 1,8: 1 by weight is 6-8 minutes. When the temperature in the room rises, the working time decreases. The material is produced in the color shades A1, A2, A3, A3.5, A4, B1, B2, C2 on the scale Vita Classic with a degree of transparency approaching the enamel of the tooth. The cured material is well polished and retains color and gloss for a long time. Latacryl-V is fully compatible with similar acrylic materials from other manufacturers, as well as used with them primers (coating varnishes) and dye concentrates. Package: 80 g powder in a bottle 40 ml liquid in a bottle REF 0651 Latacryl-V A1 REF 0652 Latacryl-V A2 REF 0653 Latacryl-V A3 REF 0654 Latacryl-V A3.5 REF 0657 Latacryl-V A4 REF 0658 Latacryl-V B1 REF 0655 Latacryl-V B2 REF 0656 Latacryl-V C2",https://www.latus.com.ua/components/com_jshopping/files/img_products/full_latakril_V_1cv_01.jpg | https://www.latus.com.ua/components/com_jshopping/files/img_products/full_latakril_V_1cv_011.jpg,2,BRAND_AND_SELECTED_PRODUCTS_PRESENT_IN_STOMIR_KZ_CATALOG,OFFICIAL_PRODUCT_IDENTITY_READY_KZ_SKU_REVIEW_REQUIRED,https://www.latus.com.ua/en/products/dental-technicians-materials/latacryl-v-one-color-kit.html
307,LaTus,Private Enterprise «Latus»,Latewax. Bite rollers.,0251,0251,"Latewax , bite rollers=0251",1,Dental technicians materials,Bite rollers. Used to fix the bite or determine the occlusal relationship of the edentulous jaw.,"Bite rollers Used to fix the bite or determine the occlusal relationship of the edentulous jaw.The recipe allows you to quickly get the desired shape of the bite roller in a heated state. Properties The finished form provides a quick fit bite rollers on the jaw of any shape. Stability after cooling ensures accurate bite registration. Package: 20 pcs rollers total weight 270 g in a box REF 0251 Latewax , bite rollers",https://www.latus.com.ua/components/com_jshopping/files/img_products/full_latewax_valiki.jpg | https://www.latus.com.ua/components/com_jshopping/files/img_products/full_latewax_valiki1.jpg,2,BRAND_AND_SELECTED_PRODUCTS_PRESENT_IN_STOMIR_KZ_CATALOG,OFFICIAL_PRODUCT_IDENTITY_READY_KZ_SKU_REVIEW_REQUIRED,https://www.latus.com.ua/en/products/dental-technicians-materials/latewax-bite-rollers-new.html
206,LaTus,Private Enterprise «Latus»,Metallic sectional contoured matrix 35 mkm thickness,3201S,3201S | 3202S | 3203S | 3211S | 3212S | 3213S | 3221S | 3222S,Small=3201S | Small with ledge=3202S | Small trapezes=3203S | Large=3211S | Large with ledge=3212S | Large trapezes=3213S | Medium=3221S | Medium with ledge=3222S,8,Materials for processing and polishing,Metallic sectional contoured matrixes 35 mkm thickness. Used in therapeutic dentistry to separate the approximate surfaces of adjacent teeth when filling carious cavities of class II.,"Metallic sectional contoured matrixes 35 mkm thickness Used in therapeutic dentistry to separate the approximate surfaces of adjacent teeth when filling carious cavities of class II. Composition and main characteristic The matrices are made of special corrosion-resistant steel, 35 mkm thickness . Thin matrices are useful for restoring small defects, thick ones for restoring large carious cavities with destruction in the subgingival region. Thick matrixes hold the form well, which in some cases does not allow the use of wedges when restoring the gingival margin or the arbor wall. Package: 10 pcs. рackaged REF 3201S Small REF 3202S Small with ledge REF 3203S Small trapezes REF 3211S Large REF 3212S Large with ledge REF 3213S Large trapezes REF 3221S Medium REF 3222S Medium with ledge",https://www.latus.com.ua/components/com_jshopping/files/img_products/full_3201s.png | https://www.latus.com.ua/components/com_jshopping/files/img_products/full_141.jpg | https://www.latus.com.ua/components/com_jshopping/files/img_products/full_143.jpg,3,BRAND_AND_SELECTED_PRODUCTS_PRESENT_IN_STOMIR_KZ_CATALOG,OFFICIAL_PRODUCT_IDENTITY_READY_KZ_SKU_REVIEW_REQUIRED,https://www.latus.com.ua/en/products/materials-for-processing-and-polishing/matrix-35-mkm-wide-en.html
237,LaTus,Private Enterprise «Latus»,Metallic sectional contoured matrix 50 mkm thickness,3201Н,3201Н | 3201 | 3202 | 3203 | 3211 | 3212 | 3213 | 3221 | 3222,REF 3201Н=3201Н | Н Small=3201 | Н Small with ledge=3202 | Н Small trapezes=3203 | Н Large=3211 | Н Large with ledge=3212 | Н Large trapezes=3213 | Н Medium=3221 | Н Medium with ledge=3222,9,Materials for processing and polishing,Metallic sectional contoured matrixes 50 mkm thickness. Used in therapeutic dentistry to separate the approximate surfaces of adjacent teeth when filling carious cavities of class II.,"Metallic sectional contoured matrixes 50 mkm thickness Used in therapeutic dentistry to separate the approximate surfaces of adjacent teeth when filling carious cavities of class II. Composition and main characteristic The matrices are made of special corrosion-resistant steel, 50 mkm thickness . Thin matrices are useful for restoring small defects, thick ones for restoring large carious cavities with destruction in the subgingival region. Thick matrixes hold the form well, which in some cases does not allow the use of wedges when restoring the gingival margin or the arbor wall. Package: 10 pcs. рackaged REF 3201Н Small REF 3202Н Small with ledge REF 3203Н Small trapezes REF 3211Н Large REF 3212Н Large with ledge REF 3213Н Large trapezes REF 3221Н Medium REF 3222Н Medium with ledge",https://www.latus.com.ua/components/com_jshopping/files/img_products/full_3201h.png | https://www.latus.com.ua/components/com_jshopping/files/img_products/full_1421.jpg,2,BRAND_AND_SELECTED_PRODUCTS_PRESENT_IN_STOMIR_KZ_CATALOG,OFFICIAL_PRODUCT_IDENTITY_READY_KZ_SKU_REVIEW_REQUIRED,https://www.latus.com.ua/en/products/materials-for-processing-and-polishing/metallic-sectional-contoured-matrix-50-mkm-wide.html
210,LaTus,Private Enterprise «Latus»,Wooden wedges for fixation,4001,4001 | 4002 | 4011 | 4012,"Length 13 mm, section 1,5 mm х 1,5 mm=4001 | Length 13 mm, section 1,5 mm х 2,0 mm=4002 | Length 16 mm, section 1,5 mm х 1,5 mm=4011 | Length 16 mm, section 1,5 mm х 2,0 mm=4012",4,Materials for processing and polishing,"Wooden wedges for fixation. Used to create an interdental space for the installation of matrices or separation plates, as well as for additional fixing of the matrices and ensuring the best of them.","Wooden wedges for fixation Used to create an interdental space for the installation of matrices or separation plates, as well as for additional fixing of the matrices and ensuring the best of them. Composition and main characteristic Wedges can be used to create an interdental gap when treating the surface of the seals with strips of grinding. This method reduces wear on the surface of the strips, thereby increasing the grinding efficiency. Fixing clamps are made of hardwood (birch, oak, maple). Depending on the size, they are color coded. Package: Wedges of the same size for 100 pcs. in the box REF 4001 Length 13 mm, section 1,5 mm х 1,5 mm REF 4002 Length 13 mm, section 1,5 mm х 2,0 mm REF 4011 Length 16 mm, section 1,5 mm х 1,5 mm REF 4012 Length 16 mm, section 1,5 mm х 2,0 mm",https://www.latus.com.ua/components/com_jshopping/files/img_products/full_klinja1.png | https://www.latus.com.ua/components/com_jshopping/files/img_products/full_132.jpg,2,BRAND_AND_SELECTED_PRODUCTS_PRESENT_IN_STOMIR_KZ_CATALOG,OFFICIAL_PRODUCT_IDENTITY_READY_KZ_SKU_REVIEW_REQUIRED,https://www.latus.com.ua/en/products/materials-for-processing-and-polishing/wooden-wedges-for-fixation.html
201,LaTus,Private Enterprise «Latus»,Rectangular metallic separating plates,5106,5106 | 5108 | 5110,"Rectangular metallic separating plateswidth 6 mm, length 100 mm.=5106 | Rectangular metallic separating plateswidth 8 mm, length 100 mm.=5108 | Rectangular metallic separating plateswidth 10 mm, length 100 mm.=5110",3,Materials for processing and polishing,Rectangular metal separating plate. Used to exclude the filling of the interdental gap with the filling material and to ensure the correct formation of a contact point between the teeth.,"Rectangular metal separating plate Used to exclude the filling of the interdental gap with the filling material and to ensure the correct formation of a contact point between the teeth. Composition and main characteristic The plates are made of special corrosion-resistant steel with a thickness of 0.05 mm. Package: 25 pcs. р lates of the same size REF 5106 Rectangular metallic separating plateswidth 6 mm, length 100 mm. REF 5108 Rectangular metallic separating plateswidth 8 mm, length 100 mm. REF 5110 Rectangular metallic separating plateswidth 10 mm, length 100 mm.",https://www.latus.com.ua/components/com_jshopping/files/img_products/full_plastini.png | https://www.latus.com.ua/components/com_jshopping/files/img_products/full_165.jpg,2,BRAND_AND_SELECTED_PRODUCTS_PRESENT_IN_STOMIR_KZ_CATALOG,OFFICIAL_PRODUCT_IDENTITY_READY_KZ_SKU_REVIEW_REQUIRED,https://www.latus.com.ua/en/products/materials-for-processing-and-polishing/rectangular-metallic-separating-plates.html
280,LaTus,Private Enterprise «Latus»,Metallic sectional contoured matrix 25 mkm thickness,3201X,3201X | 3201 | 3202 | 3203 | 3211 | 3212 | 3213 | 3221 | 3222X,REF 3201X=3201X | X Small=3201 | X Small with ledge=3202 | X Small trapezes=3203 | X Large=3211 | X Large with ledge=3212 | X Large trapezes=3213 | X Medium=3221 | Medium with ledge=3222X,9,Materials for processing and polishing,Metallic sectional contoured matrixes 25 mkm thickness. Used in therapeutic dentistry to separate the approximate surfaces of adjacent teeth when filling carious cavities of class II.,"Metallic sectional contoured matrixes 25 mkm thickness Used in therapeutic dentistry to separate the approximate surfaces of adjacent teeth when filling carious cavities of class II. Composition and main characteristic The matrices are made of special corrosion-resistant steel, 25 mkm thickness . Thin matrices are useful for restoring small defects, thick ones for restoring large carious cavities with destruction in the subgingival region. Thick matrixes hold the form well, which in some cases does not allow the use of wedges when restoring the gingival margin or the arbor wall. Package: 10 pcs. рackaged REF 3201 X Small REF 3202 X Small with ledge REF 3203 X Small trapezes REF 3211 X Large REF 3212 X Large with ledge REF 3213 X Large trapezes REF 3221 X Medium REF 3222X Medium with ledge",https://www.latus.com.ua/components/com_jshopping/files/img_products/full_3201x.png | https://www.latus.com.ua/components/com_jshopping/files/img_products/full_3201x1.png,2,BRAND_AND_SELECTED_PRODUCTS_PRESENT_IN_STOMIR_KZ_CATALOG,OFFICIAL_PRODUCT_IDENTITY_READY_KZ_SKU_REVIEW_REQUIRED,https://www.latus.com.ua/en/products/materials-for-processing-and-polishing/matrix-25-mkm-wide.html
191,LaTus,Private Enterprise «Latus»,Matrix strips,1540,1540,Matrix strips=1540,1,Materials for processing and polishing,"Matrix strips. Used in therapeutic dentistry for interdental separation in the formation of seals II, III and IV classes.","Matrix strips Used in therapeutic dentistry for interdental separation in the formation of seals II, III and IV classes. Composition and main characteristic Made of PET film with a thickness of 50 microns. Prevent the formation of an adhesive layer in places isolated with a film. Package: 100 pcs in a container REF 1540 Matrix strips",https://www.latus.com.ua/components/com_jshopping/files/img_products/full_matrichni_poloski_R1.jpg | https://www.latus.com.ua/components/com_jshopping/files/img_products/full_matrichni_poloski_R11.jpg,2,BRAND_AND_SELECTED_PRODUCTS_PRESENT_IN_STOMIR_KZ_CATALOG,OFFICIAL_PRODUCT_IDENTITY_READY_KZ_SKU_REVIEW_REQUIRED,https://www.latus.com.ua/en/products/materials-for-processing-and-polishing/matrix-strips.html
223,LaTus,Private Enterprise «Latus»,Diapol-1.5,0302,0302,Diapol – 1.5=0302,1,Materials for processing and polishing,"Diamond polishing pastes. Use for polishing the surface of composite materials with an average dispersion of the filler (up to 3 microns), metal elements of bridges in dental dentistry.","Diamond polishing pastes. Use for polishing the surface of composite materials with an average dispersion of the filler (up to 3 microns), metal elements of bridges in dental dentistry. Composition and main characteristic Paste polishing Diapol-1.5 is made on the base of synthetic diamond with dispersion 1 micron. Pasta has a neutral light-gray color, sweet taste, gel-like consistency, does not spread, does not have any odor. Diapol-1.5 рasta is easily washed off by water. Duration polishing composites is typically 40-60 seconds, the metal - 1.5-2 minutes. Package: 3 g of paste in a syringe polishing cup REF 0302 Diapol – 1.5 Instruction for use",https://www.latus.com.ua/components/com_jshopping/files/img_products/full_diapol_1_5_R1.jpg | https://www.latus.com.ua/components/com_jshopping/files/img_products/full_diapol_1_5_R11.jpg,2,BRAND_AND_SELECTED_PRODUCTS_PRESENT_IN_STOMIR_KZ_CATALOG,OFFICIAL_PRODUCT_IDENTITY_READY_KZ_SKU_REVIEW_REQUIRED,https://www.latus.com.ua/en/products/materials-for-processing-and-polishing/diapol-1-5.html
225,LaTus,Private Enterprise «Latus»,Diapol-1.20,0304,0304,Diapol – 1.20=0304,1,Materials for processing and polishing,"Diamond polishing pastes. The pastes contain synthetic diamond powder with a dispersity of 1 mkm. Is a universal polishing paste for quick and efficient polishing of fillings and composite restorations, as well as ceramic veneer crowns, porcelain denture teeth and metallic elements of bridge prostheses.","Diamond polishing pastes Designed for quick and effective fine grinding or polishing of the surface of fillings and restorations made of composite materials, as well as ceramic lining of crowns, porcelain teeth, metal elements of bridge-like artificial limbs. The processing time of composites is usually 20 seconds, ceramics - from 30 to 40 seconds. Composition and main characteristic Polishing pastes are made on the basis of synthetic diamond powder with a dispersion of 1 micron. Paste of light gray or light brown color, a form-stable gel-like consistency, which prevents their spreading, is easily washed off with water . Package: 3 g of paste in a syringe polishing cup REF 0304 Diapol – 1.20",https://www.latus.com.ua/components/com_jshopping/files/img_products/full_diapol_1_20_R2.jpg | https://www.latus.com.ua/components/com_jshopping/files/img_products/full_diapol_1_20_R21.jpg,2,BRAND_AND_SELECTED_PRODUCTS_PRESENT_IN_STOMIR_KZ_CATALOG,OFFICIAL_PRODUCT_IDENTITY_READY_KZ_SKU_REVIEW_REQUIRED,https://www.latus.com.ua/en/products/materials-for-processing-and-polishing/diapol-1-20.html
234,LaTus,Private Enterprise «Latus»,Set of wooden wedges fixing,4050,4001 | 4011 | 4050 | 4012 | 4051 | 4002 | 4052,") - 50 pcs. Length 16 mm, section 1,5 mm х 2,0 mm (=4001 | ) - 50 pcs.=4011 | Set of wooden fixation wedges Length 13 mm, section 1,5 mm х 1,5 mm (=4050 | ) - 50 pcs.=4012 | Set of wooden fixation wedges Length 13 mm, section 1,5 mm х 2,0 mm (=4051 | ) - 50 pcs. Length 16 mm, section 1,5 mm х 1,5 mm (=4002 | Set of wooden fixation wedges=4052",7,Materials for processing and polishing,"Wooden wedges for fixation. Used to create an interdental space for the installation of matrices or separation plates, as well as for additional fixing of the matrices and ensuring their better.","Wooden wedges for fixation Used to create an interdental space for the installation of matrices or separation plates, as well as for additional fixing of the matrices and ensuring their better Composition and main characteristic Wooden wedges can be used to create an interdental gap when treating the surface of the seals with strips of grinding. This method reduces wear on the surface of the strips, thereby increasing the grinding efficiency. Fixing wooden wedges are made of hardwood (birch, oak, maple). Depending on the size, they are color coded. Package: Length 13 mm, section 1,5 mm х 1,5 mm (REF 4001) - 50 pcs. Length 16 mm, section 1,5 mm х 1,5 mm (REF 4011) - 50 pcs. REF 4050 Set of wooden fixation wedges Length 13 mm, section 1,5 mm х 1,5 mm (REF 4001) - 50 pcs. Length 16 mm, section 1,5 mm х 2,0 mm (REF 4012) - 50 pcs. REF 4051 Set of wooden fixation wedges Length 13 mm, section 1,5 mm х 2,0 mm (REF 4002) - 50 pcs. Length 16 mm, section 1,5 mm х 1,5 mm (REF 4011) - 50 pcs. REF 4052 Set of wooden fixation wedges",https://www.latus.com.ua/components/com_jshopping/files/img_products/full_k_n_50.png | https://www.latus.com.ua/components/com_jshopping/files/img_products/full_k_n_52.png | https://www.latus.com.ua/components/com_jshopping/files/img_products/full_k_n_51.png | https://www.latus.com.ua/components/com_jshopping/files/img_products/full_klin.png,4,BRAND_AND_SELECTED_PRODUCTS_PRESENT_IN_STOMIR_KZ_CATALOG,OFFICIAL_PRODUCT_IDENTITY_READY_KZ_SKU_REVIEW_REQUIRED,https://www.latus.com.ua/en/products/materials-for-processing-and-polishing/set-wooden-wedges-for-fixation.html
214,LaTus,Private Enterprise «Latus»,Diapol-1.3,0301,0301,Diapol – 1.3=0301,1,Materials for processing and polishing,Diamond polishing pastes. The pastes contain synthetic diamond powder with a dispersity of 1 mkm. Iis intended for polishing flowable and microfill composite materials as well as metallic crowns and elements of bridge prostheses.,"Diamond polishing pastes Used to polish low-flow (flow) and micro-filled composite materials, as well as metal crowns and elements of bridges. The duration of polishing of composites is usually 30-40 seconds, metal - 1.5-2 minutes. Composition and main characteristic Polishing pastes are made on the basis of synthetic diamond powder with a dispersion of 1 micron. Paste of light gray or light brown color, a form-stable gel-like consistency, which prevents their spreading, is easily washed off with water. Package: 3 g of paste in a syringe polishing cup REF 0301 Diapol – 1.3",https://www.latus.com.ua/components/com_jshopping/files/img_products/full_diapol_1_3_R1.jpg | https://www.latus.com.ua/components/com_jshopping/files/img_products/full_diapol_1_3_R11.jpg,2,BRAND_AND_SELECTED_PRODUCTS_PRESENT_IN_STOMIR_KZ_CATALOG,OFFICIAL_PRODUCT_IDENTITY_READY_KZ_SKU_REVIEW_REQUIRED,https://www.latus.com.ua/en/products/materials-for-processing-and-polishing/diapol-1-3.html
224,LaTus,Private Enterprise «Latus»,Diapol-1.10,0303,0303,Diapol – 1.10=0303,1,Materials for processing and polishing,"Diamond polishing pastes. The pastes contain synthetic diamond powder with a dispersity of 1 mkm. Is intended for accelerated final polishing of fillings and composite restorations with medium filler dispersity under 5 mkm, as well as ceramic veneer crowns and elements of bridge prostheses in the oral cavity.","Diamond polishing pastes It is intended for polishing the surface of fillings and restorations made of composite materials with an average dispersion of the filler (not more than 5 microns), as well as ceramic lining of crowns, elements of bridge-like artificial limbs. The duration of polishing of composites is usually 30-40 seconds, ceramics - 1-1.5 minutes. Composition and main characteristic Polishing pastes are made on the basis of synthetic diamond powder with a dispersion of 1 micron. Paste of light gray or light brown color, a form-stable gel-like consistency, which prevents their spreading, is easily washed off with water . Package: 3 g of paste in a syringe polishing cup REF 0303 Diapol – 1.10",https://www.latus.com.ua/components/com_jshopping/files/img_products/full_diapol_1_10_R1.jpg | https://www.latus.com.ua/components/com_jshopping/files/img_products/full_diapol_1_10_R11.jpg,2,BRAND_AND_SELECTED_PRODUCTS_PRESENT_IN_STOMIR_KZ_CATALOG,OFFICIAL_PRODUCT_IDENTITY_READY_KZ_SKU_REVIEW_REQUIRED,https://www.latus.com.ua/en/products/materials-for-processing-and-polishing/diapol-1-10.html
