officialProductId,brand,manufacturer,name,manufacturerRef,manufacturerRefs,variantCount,categoryPath,sourceImageUrl,imageCount,kzEvidence,status,sourcePageUrl
VOCO-FISSURIT-FX,VOCO,VOCO GmbH,Fissurit FX,1181,1181,1,VOCO / oral-care / fissure-sealing,https://www.voco.dental/en/portaldata/1/resources/products/pacshots/gb/fissurit-fx_pac_gb.jpg,1,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,OFFICIAL_REFERENCE_COLLECTED_KZ_AVAILABILITY_REVIEW_REQUIRED,https://www.voco.dental/en/products/oral-care/fissure-sealing/fissurit-fx.aspx
VOCO-FIT-TEST-C-B,VOCO,VOCO GmbH,Fit Test C & B,2095,2095,1,VOCO / indirect-restoration / impression,https://www.voco.dental/en/portaldata/1/resources/products/pacshots/gb/fit-test-c-b_pac_gb.jpg,1,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,OFFICIAL_REFERENCE_COLLECTED_KZ_AVAILABILITY_REVIEW_REQUIRED,https://www.voco.dental/en/products/indirect-restoration/impression/fit-test-c-b.aspx
VOCO-FUTURABOND-DC,VOCO,VOCO GmbH,Futurabond DC,1163,1163 | 1164 | 1165,3,VOCO / direct-restoration / bonding,https://www.voco.dental/en/portaldata/1/resources/products/pacshots/gb/futurabond-dc_pac_gb.jpg,1,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,OFFICIAL_REFERENCE_COLLECTED_KZ_AVAILABILITY_REVIEW_REQUIRED,https://www.voco.dental/en/products/direct-restoration/bonding/futurabond-dc.aspx
VOCO-FUTURABOND-M,VOCO,VOCO GmbH,Futurabond M,1350,1350 | 1351,2,VOCO / direct-restoration / bonding,https://www.voco.dental/en/portaldata/1/resources/products/pacshots/gb/futurabond-m_pac_gb.jpg,1,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,OFFICIAL_REFERENCE_COLLECTED_KZ_AVAILABILITY_REVIEW_REQUIRED,https://www.voco.dental/en/products/direct-restoration/bonding/futurabond-m.aspx
VOCO-FUTURABOND-M-PLUS,VOCO,VOCO GmbH,Futurabond M+,1515,1515 | 1516 | 1518 | 1519,4,VOCO / direct-restoration / bonding,https://www.voco.dental/en/portaldata/1/resources/products/pacshots/gb/futurabond-m-plus_pac_gb.jpg,1,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,OFFICIAL_REFERENCE_COLLECTED_KZ_AVAILABILITY_REVIEW_REQUIRED,https://www.voco.dental/en/products/direct-restoration/bonding/futurabond-m-plus.aspx
VOCO-FUTURABOND-NR,VOCO,VOCO GmbH,Futurabond NR,1152,1152 | 1153,2,VOCO / direct-restoration / bonding,https://www.voco.dental/en/portaldata/1/resources/products/pacshots/gb/futurabond-nr_pac_gb.jpg,1,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,OFFICIAL_REFERENCE_COLLECTED_KZ_AVAILABILITY_REVIEW_REQUIRED,https://www.voco.dental/en/products/direct-restoration/bonding/futurabond-nr.aspx
VOCO-FUTURABOND-U,VOCO,VOCO GmbH,Futurabond U,1571,1571 | 1572 | 1574 | 1577 | 1578,5,VOCO / direct-restoration / bonding,https://www.voco.dental/en/portaldata/1/resources/products/pacshots/gb/futurabond-u_pac_gb.jpg,1,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,OFFICIAL_REFERENCE_COLLECTED_KZ_AVAILABILITY_REVIEW_REQUIRED,https://www.voco.dental/en/products/direct-restoration/bonding/futurabond-u.aspx
VOCO-GIC-MIXER,VOCO,VOCO GmbH,GIC Mixer,9050,9050,1,VOCO / various-products / devices,https://www.voco.dental/en/portaldata/1/resources/products/pacshots/gb/gic-mixer_pac_gb.jpg,1,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,OFFICIAL_REFERENCE_COLLECTED_KZ_AVAILABILITY_REVIEW_REQUIRED,https://www.voco.dental/en/products/various-products/devices/gic-mixer.aspx
VOCO-GIC-MIXER-II,VOCO,VOCO GmbH,GIC Mixer II,9052,9052,1,VOCO / various-products / devices,https://www.voco.dental/en/portaldata/1/resources/products/pacshots/gb/gic-mixer_II_pac_gb.jpg.webp,1,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,OFFICIAL_REFERENCE_COLLECTED_KZ_AVAILABILITY_REVIEW_REQUIRED,https://www.voco.dental/en/products/various-products/devices/gic-mixer-ii.aspx
VOCO-GLASIOSITE,VOCO,VOCO GmbH,Glasiosite,2101,2101,1,VOCO / direct-restoration / compomer,https://www.voco.dental/en/portaldata/1/resources/products/pacshots/gb/glasiosite_pac_gb.jpg,1,BRAND_AND_SELECTED_PRODUCTS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,OFFICIAL_REFERENCE_COLLECTED_KZ_AVAILABILITY_REVIEW_REQUIRED,https://www.voco.dental/en/products/direct-restoration/compomer/glasiosite.aspx
