officialProductId,brand,manufacturer,name,manufacturerRef,manufacturerRefs,model,variantCount,categoryPath,description,sourceImageUrl,imageCount,kzEvidence,status,sourcePageUrl
STRAUSS-FG170,Strauss,Strauss & Co. Industrial Diamonds Ltd.,Tapered Fissure FG Tungsten Carbide Burs - 6 Blades Operative & Surgical,FG170,FG170,FG170,1,Tapered Fissure,Tapered Fissure FG Tungsten Carbide Burs - 6 Blades Operative & Surgical,https://dental.strauss-co.com/wp-content/uploads/products_photo/FG170.jpg,1,BRAND_OBSERVED_AT_KAZAKHSTAN_RETAILER,KZ_SKU_EVIDENCE_REQUIRED,https://dental.strauss-co.com/products/fg170/
STRAUSS-FG171,Strauss,Strauss & Co. Industrial Diamonds Ltd.,Tapered Fissure FG Tungsten Carbide Burs - 6 Blades Operative & Surgical,FG171,FG171,FG171,1,Tapered Fissure,Tapered Fissure FG Tungsten Carbide Burs - 6 Blades Operative & Surgical,https://dental.strauss-co.com/wp-content/uploads/products_photo/FG171.jpg,1,BRAND_OBSERVED_AT_KAZAKHSTAN_RETAILER,KZ_SKU_EVIDENCE_REQUIRED,https://dental.strauss-co.com/products/fg171/
STRAUSS-FG245,Strauss,Strauss & Co. Industrial Diamonds Ltd.,Amalgam Prep FG Tungsten Carbide Burs - 6 Blades Operative & Surgical,FG245,FG245,FG245,1,Amalgam Prep,Amalgam Prep FG Tungsten Carbide Burs - 6 Blades Operative & Surgical,https://dental.strauss-co.com/wp-content/uploads/products_photo/FG245.jpg,1,BRAND_OBSERVED_AT_KAZAKHSTAN_RETAILER,KZ_SKU_EVIDENCE_REQUIRED,https://dental.strauss-co.com/products/fg245/
STRAUSS-FG256,Strauss,Strauss & Co. Industrial Diamonds Ltd.,Amalgam Prep FG Tungsten Carbide Burs - 6 Blades Operative & Surgical,FG256,FG256,FG256,1,Amalgam Prep,Amalgam Prep FG Tungsten Carbide Burs - 6 Blades Operative & Surgical,https://dental.strauss-co.com/wp-content/uploads/products_photo/FG256.jpg,1,BRAND_OBSERVED_AT_KAZAKHSTAN_RETAILER,KZ_SKU_EVIDENCE_REQUIRED,https://dental.strauss-co.com/products/fg256/
STRAUSS-FG330,Strauss,Strauss & Co. Industrial Diamonds Ltd.,Pear FG Tungsten Carbide Burs - 6 Blades Operative & Surgical,FG330,FG330,FG330,1,Pear,Pear FG Tungsten Carbide Burs - 6 Blades Operative & Surgical,https://dental.strauss-co.com/wp-content/uploads/products_photo/FG330.jpg,1,BRAND_OBSERVED_AT_KAZAKHSTAN_RETAILER,KZ_SKU_EVIDENCE_REQUIRED,https://dental.strauss-co.com/products/fg330/
STRAUSS-FG330L,Strauss,Strauss & Co. Industrial Diamonds Ltd.,Pear FG Tungsten Carbide Burs - 6 Blades Operative & Surgical,FG330L,FG330L,FG330L,1,Pear,Pear FG Tungsten Carbide Burs - 6 Blades Operative & Surgical,https://dental.strauss-co.com/wp-content/uploads/products_photo/FG330L.jpg,1,BRAND_OBSERVED_AT_KAZAKHSTAN_RETAILER,KZ_SKU_EVIDENCE_REQUIRED,https://dental.strauss-co.com/products/fg330l/
STRAUSS-FG331,Strauss,Strauss & Co. Industrial Diamonds Ltd.,Pear FG Tungsten Carbide Burs - 6 Blades Operative & Surgical,FG331,FG331,FG331,1,Pear,Pear FG Tungsten Carbide Burs - 6 Blades Operative & Surgical,https://dental.strauss-co.com/wp-content/uploads/products_photo/FG331.jpg,1,BRAND_OBSERVED_AT_KAZAKHSTAN_RETAILER,KZ_SKU_EVIDENCE_REQUIRED,https://dental.strauss-co.com/products/fg331/
STRAUSS-FG332,Strauss,Strauss & Co. Industrial Diamonds Ltd.,Pear FG Tungsten Carbide Burs - 6 Blades Operative & Surgical,FG332,FG332,FG332,1,Pear,Pear FG Tungsten Carbide Burs - 6 Blades Operative & Surgical,https://dental.strauss-co.com/wp-content/uploads/products_photo/FG332.jpg,1,BRAND_OBSERVED_AT_KAZAKHSTAN_RETAILER,KZ_SKU_EVIDENCE_REQUIRED,https://dental.strauss-co.com/products/fg332/
STRAUSS-FG556,Strauss,Strauss & Co. Industrial Diamonds Ltd.,Cross Cut Fissure FG Tungsten Carbide Burs - 6 Blades Operative & Surgical,FG556,FG556,FG556,1,Cross Cut Fissure,Cross Cut Fissure FG Tungsten Carbide Burs - 6 Blades Operative & Surgical,https://dental.strauss-co.com/wp-content/uploads/products_photo/FG556.jpg,1,BRAND_OBSERVED_AT_KAZAKHSTAN_RETAILER,KZ_SKU_EVIDENCE_REQUIRED,https://dental.strauss-co.com/products/fg556/
STRAUSS-FG557,Strauss,Strauss & Co. Industrial Diamonds Ltd.,Cross Cut Fissure FG Tungsten Carbide Burs - 6 Blades Operative & Surgical,FG557,FG557,FG557,1,Cross Cut Fissure,Cross Cut Fissure FG Tungsten Carbide Burs - 6 Blades Operative & Surgical,https://dental.strauss-co.com/wp-content/uploads/products_photo/FG557.jpg,1,BRAND_OBSERVED_AT_KAZAKHSTAN_RETAILER,KZ_SKU_EVIDENCE_REQUIRED,https://dental.strauss-co.com/products/fg557/
