"productId","productName","brand","manufacturer","manufacturerRefs","sourceUrl","priority","currentMediaStatus","rightsStatus","status","acceptanceRule"
"public-6b378ffb39370c6c5e766e00","Пылесосы автоклавируемые 11 mm","","","","https://a4d.kz/content/pylesosy-avtoklaviruemye-11-mm","P0_COMMERCIAL","MISSING","NOT_CHECKED","NEEDS_OFFICIAL_PRODUCT_PHOTO","Точная модель/семейство, без логотипа-заглушки, источник и права зафиксированы"
"public-42b73e555e71878cfea37f17","Пылесосы автоклавируемые 16 mm","","","","https://a4d.kz/content/pylesosy-avtoklaviruemye-16-mm","P0_COMMERCIAL","MISSING","NOT_CHECKED","NEEDS_OFFICIAL_PRODUCT_PHOTO","Точная модель/семейство, без логотипа-заглушки, источник и права зафиксированы"
"public-a7cf7381931fed369067e33c","Пылесосы взрослый","","","","https://a4d.kz/content/pylesosy-vzroslyy","P0_COMMERCIAL","MISSING","NOT_CHECKED","NEEDS_OFFICIAL_PRODUCT_PHOTO","Точная модель/семейство, без логотипа-заглушки, источник и права зафиксированы"
"public-ab29c760c5e932cc69699204","Пылесосы детский","","","","https://a4d.kz/content/pylesosy-detskiy","P0_COMMERCIAL","MISSING","NOT_CHECKED","NEEDS_OFFICIAL_PRODUCT_PHOTO","Точная модель/семейство, без логотипа-заглушки, источник и права зафиксированы"
"public-0dba4b0584c5a89f01f510e7","Пьезо римерс","","","","https://a4d.kz/content/pezo-rimers","P0_COMMERCIAL","MISSING","NOT_CHECKED","NEEDS_OFFICIAL_PRODUCT_PHOTO","Точная модель/семейство, без логотипа-заглушки, источник и права зафиксированы"
"public-70d9a2332013655b3fa0359a","Рамка для коффердама с фиксаторами нити 110 мм х 100 мм средняя 3,402B","","","","https://a4d.kz/content/ramka-dlya-kofferdama-s-fiksatorami-niti-110-mm-h-100-mm-srednyaya-3402b","P0_COMMERCIAL","MISSING","NOT_CHECKED","NEEDS_OFFICIAL_PRODUCT_PHOTO","Точная модель/семейство, без логотипа-заглушки, источник и права зафиксированы"
"public-4e5e0ca9bc7c765d3d5c255d","Рамка для коффердама с фиксаторами нити 128 мм х 125 мм большая 3,403B","","","","https://a4d.kz/content/ramka-dlya-kofferdama-s-fiksatorami-niti-128-mm-h-125-mm-bolshaya-3403b","P0_COMMERCIAL","MISSING","NOT_CHECKED","NEEDS_OFFICIAL_PRODUCT_PHOTO","Точная модель/семейство, без логотипа-заглушки, источник и права зафиксированы"
"public-189fe6b8dfd2aa4f142eeece","Рамка для коффердама с фиксаторами нити, 93 мм х 91 мм детская 1,401A","","","","https://a4d.kz/content/ramka-dlya-kofferdama-s-fiksatorami-niti-93-mm-h-91-mm-detskaya-1401a","P0_COMMERCIAL","MISSING","NOT_CHECKED","NEEDS_OFFICIAL_PRODUCT_PHOTO","Точная модель/семейство, без логотипа-заглушки, источник и права зафиксированы"
"public-80c4ca43713dd227d7750c53","Рамка коффердама","","","","https://a4d.kz/content/ramka-kofferdama","P0_COMMERCIAL","MISSING","NOT_CHECKED","NEEDS_OFFICIAL_PRODUCT_PHOTO","Точная модель/семейство, без логотипа-заглушки, источник и права зафиксированы"
"public-3705d41b89c6aaad97510d96","Расцветка 3D","","","","https://a4d.kz/content/rascvetka-3d","P0_COMMERCIAL","MISSING","NOT_CHECKED","NEEDS_OFFICIAL_PRODUCT_PHOTO","Точная модель/семейство, без логотипа-заглушки, источник и права зафиксированы"
"public-8527a7c2397ce74cba939260","Расцветка класическая","","","","https://a4d.kz/content/rascvetka-klasicheskaya","P0_COMMERCIAL","MISSING","NOT_CHECKED","NEEDS_OFFICIAL_PRODUCT_PHOTO","Точная модель/семейство, без логотипа-заглушки, источник и права зафиксированы"
"public-3b8268bdef4267cc6ddbe7e4","Резинка для нанесения полировочной пасты","","","REZINKA","https://medstom.kz/catalog","P0_COMMERCIAL","MISSING","NOT_CHECKED","NEEDS_OFFICIAL_PRODUCT_PHOTO","Точная модель/семейство, без логотипа-заглушки, источник и права зафиксированы"
"public-7319b1f21c6e7a3113293c28","Резинки полировочные Prophy cups","","","","https://a4d.kz/content/rezinki-polirovochnye-prophy-cups-2","P0_COMMERCIAL","MISSING","NOT_CHECKED","NEEDS_OFFICIAL_PRODUCT_PHOTO","Точная модель/семейство, без логотипа-заглушки, источник и права зафиксированы"
"public-7437c9bfbfa3792dfd9aeaa8","Резиновая форма","","","","https://a4d.kz/content/rezinovaya-forma","P0_COMMERCIAL","MISSING","NOT_CHECKED","NEEDS_OFFICIAL_PRODUCT_PHOTO","Точная модель/семейство, без логотипа-заглушки, источник и права зафиксированы"
"public-1d13e6f99bdbd7c6b3869534","Резиновые тяги 2,5Oz 3,5Oz 4,5Oz 5,0Oz 6,5Oz Лиса 1/4 , Белка 1/8 , Обезьяна 3/8 ,Кролик3/16 , Пигвин 5/16","","","","https://a4d.kz/content/rezinovye-tyagi-25oz-35oz-45oz-50oz-65oz-lisa-14-belka-18-obezyana-38-krolik316-pigvin-516","P0_COMMERCIAL","MISSING","NOT_CHECKED","NEEDS_OFFICIAL_PRODUCT_PHOTO","Точная модель/семейство, без логотипа-заглушки, источник и права зафиксированы"
"public-246396b28ec04eaa70b2679a","Резиновые тяги Zoo 2,5Oz 3,5Oz 4,5Oz 5,0Oz 6,5Oz Лиса 1/4 , Белка 1/8 , Обезьяна 3/8 ,Кролик3/16 , Пигвин 5/16","","","","https://a4d.kz/content/rezinovye-tyagi-zoo-25oz-35oz-45oz-50oz-65oz-lisa-14-belka-18-obezyana-38-krolik316-pigvin","P0_COMMERCIAL","MISSING","NOT_CHECKED","NEEDS_OFFICIAL_PRODUCT_PHOTO","Точная модель/семейство, без логотипа-заглушки, источник и права зафиксированы"
"public-4b5ff0a304536b118230f028","Рентген аппарат С27","","","","https://a4d.kz/content/rentgen-apparat-s27","P0_COMMERCIAL","MISSING","NOT_CHECKED","NEEDS_OFFICIAL_PRODUCT_PHOTO","Точная модель/семейство, без логотипа-заглушки, источник и права зафиксированы"
"public-52043392e2d9c5f051c3d604","Рентген аппарат С28P + визиографC62","","","","https://a4d.kz/content/rentgen-apparat-s28p-viziografc62","P0_COMMERCIAL","MISSING","NOT_CHECKED","NEEDS_OFFICIAL_PRODUCT_PHOTO","Точная модель/семейство, без логотипа-заглушки, источник и права зафиксированы"
"public-d5de1d584378461cf492e7f0","Рентген аппарат С28P + визиографC62B","","","","https://a4d.kz/content/rentgen-apparat-s28p-viziografc62b","P0_COMMERCIAL","MISSING","NOT_CHECKED","NEEDS_OFFICIAL_PRODUCT_PHOTO","Точная модель/семейство, без логотипа-заглушки, источник и права зафиксированы"
"public-d6d79578f6679812a9a29b59","Рентген аппарат SIGER","","","","https://a4d.kz/content/rentgen-apparat-siger","P0_COMMERCIAL","MISSING","NOT_CHECKED","NEEDS_OFFICIAL_PRODUCT_PHOTO","Точная модель/семейство, без логотипа-заглушки, источник и права зафиксированы"
"public-75e0b6a5a0a001fd7003ebde","Рентген аппаратC27A","","","","https://a4d.kz/content/rentgen-apparatc27a","P0_COMMERCIAL","MISSING","NOT_CHECKED","NEEDS_OFFICIAL_PRODUCT_PHOTO","Точная модель/семейство, без логотипа-заглушки, источник и права зафиксированы"
"public-4851a815d0a5acd04c2d4e55","Рентген установка Planmeca ProMax 3D Classic","Planmeca","Planmeca","","https://nordstom.kz/","P0_COMMERCIAL","MISSING","NOT_CHECKED","NEEDS_OFFICIAL_PRODUCT_PHOTO","Точная модель/семейство, без логотипа-заглушки, источник и права зафиксированы"
"public-8fccb9afbeac9c27bc47e69d","Рентгеновский аппарат стоматологический","","","","https://amdgroup.kz/catalog/materialy_/","P0_COMMERCIAL","MISSING","NOT_CHECKED","NEEDS_OFFICIAL_PRODUCT_PHOTO","Точная модель/семейство, без логотипа-заглушки, источник и права зафиксированы"
"public-7aeac3e835ce86139521e22b","Ретейнер","","","CKB-125","https://stomir.kz/","P0_COMMERCIAL","MISSING","NOT_CHECKED","NEEDS_OFFICIAL_PRODUCT_PHOTO","Точная модель/семейство, без логотипа-заглушки, источник и права зафиксированы"
"public-950560973284832d4dddc3f8","Ретрактор","","","","https://a4d.kz/content/retraktor-1","P0_COMMERCIAL","MISSING","NOT_CHECKED","NEEDS_OFFICIAL_PRODUCT_PHOTO","Точная модель/семейство, без логотипа-заглушки, источник и права зафиксированы"
"public-f314615abe8e6408fcd61673","Ретрактор 3D","","","","https://a4d.kz/content/3d-retraktor","P0_COMMERCIAL","MISSING","NOT_CHECKED","NEEDS_OFFICIAL_PRODUCT_PHOTO","Точная модель/семейство, без логотипа-заглушки, источник и права зафиксированы"
"public-16fa24cdc3fe73ccc5509c56","Ретрактор двухсторонний","","","","https://a4d.kz/content/retraktor-dvuhstoronniy","P0_COMMERCIAL","MISSING","NOT_CHECKED","NEEDS_OFFICIAL_PRODUCT_PHOTO","Точная модель/семейство, без логотипа-заглушки, источник и права зафиксированы"
"public-8b49b800da8c46eab48d6167","Ретрактор для губ и языка взрослый, подростковый или детский","","","","https://a4d.kz/content/retraktor-dlya-gub-i-yazyka-vzroslyy-podrostkovyy-ili-detskiy","P0_COMMERCIAL","MISSING","NOT_CHECKED","NEEDS_OFFICIAL_PRODUCT_PHOTO","Точная модель/семейство, без логотипа-заглушки, источник и права зафиксированы"
"public-1b746f088ba5c181d3337f8b","Ретрактор для губ и языка с зеркалом","","","","https://a4d.kz/content/retraktor-dlya-gub-i-yazyka-s-zerkalom","P0_COMMERCIAL","MISSING","NOT_CHECKED","NEEDS_OFFICIAL_PRODUCT_PHOTO","Точная модель/семейство, без логотипа-заглушки, источник и права зафиксированы"
"public-26d33fa3bfec1c9de383c560","Ретрактор для колец","","","","https://a4d.kz/content/retraktor-dlya-kolec","P0_COMMERCIAL","MISSING","NOT_CHECKED","NEEDS_OFFICIAL_PRODUCT_PHOTO","Точная модель/семейство, без логотипа-заглушки, источник и права зафиксированы"
"public-3e758591789c91156c08b2d8","Ретрактор оттягивающий взрослый","","","","https://a4d.kz/content/retraktor-ottyagivayushchiy-vzroslyy","P0_COMMERCIAL","MISSING","NOT_CHECKED","NEEDS_OFFICIAL_PRODUCT_PHOTO","Точная модель/семейство, без логотипа-заглушки, источник и права зафиксированы"
"public-3e87620d0d68d1dd5a7dfeaf","Ретрактор оттягивающий взрослый или детский","","","","https://a4d.kz/content/retraktor-ottyagivayushchiy-vzroslyy-ili-detskiy-3","P0_COMMERCIAL","MISSING","NOT_CHECKED","NEEDS_OFFICIAL_PRODUCT_PHOTO","Точная модель/семейство, без логотипа-заглушки, источник и права зафиксированы"
"public-d962d261f60503fce89049a1","Ретрактор TS","","","","https://a4d.kz/content/retraktor-ts","P0_COMMERCIAL","MISSING","NOT_CHECKED","NEEDS_OFFICIAL_PRODUCT_PHOTO","Точная модель/семейство, без логотипа-заглушки, источник и права зафиксированы"
"public-9f4c2437d3b3251caa45df81","Ретракторы половинчатые","","","","https://a4d.kz/content/retraktory-polovinchatye","P0_COMMERCIAL","MISSING","NOT_CHECKED","NEEDS_OFFICIAL_PRODUCT_PHOTO","Точная модель/семейство, без логотипа-заглушки, источник и права зафиксированы"
"public-43aa3be8a9dfbeba1d556432","Ретракторы стоматологические","LM Dental","LM Dental","","https://amdgroup.kz/catalog/materialy_/","P0_COMMERCIAL","MISSING","NOT_CHECKED","NEEDS_OFFICIAL_PRODUCT_PHOTO","Точная модель/семейство, без логотипа-заглушки, источник и права зафиксированы"
"public-2f508791a66a022cd14f0aa9","Римеры Niti","","","","https://a4d.kz/content/rimery-niti-0","P0_COMMERCIAL","MISSING","NOT_CHECKED","NEEDS_OFFICIAL_PRODUCT_PHOTO","Точная модель/семейство, без логотипа-заглушки, источник и права зафиксированы"
"public-cc0c1591203b1a4e6c701d4c","Роторасширитель","","","","https://a4d.kz/content/rotorasshiritel","P0_COMMERCIAL","MISSING","NOT_CHECKED","NEEDS_OFFICIAL_PRODUCT_PHOTO","Точная модель/семейство, без логотипа-заглушки, источник и права зафиксированы"
"public-f58d4989d653ca8f4e9bd462","Роторные файлы NIC A","","","","https://a4d.kz/content/rotornye-fayly-nic","P0_COMMERCIAL","MISSING","NOT_CHECKED","NEEDS_OFFICIAL_PRODUCT_PHOTO","Точная модель/семейство, без логотипа-заглушки, источник и права зафиксированы"
"public-1f81920b3108af407049c704","Ручка 1,109 для держателя (1,369)","","","","https://a4d.kz/content/ruchka-1109-dlya-derzhatelya-1369","P0_COMMERCIAL","MISSING","NOT_CHECKED","NEEDS_OFFICIAL_PRODUCT_PHOTO","Точная модель/семейство, без логотипа-заглушки, источник и права зафиксированы"
"public-c627df332ed19808accad111","Ручка для зеркала стоматологическая","LM Dental","LM Dental","","https://amdgroup.kz/catalog/materialy_/","P0_COMMERCIAL","MISSING","NOT_CHECKED","NEEDS_OFFICIAL_PRODUCT_PHOTO","Точная модель/семейство, без логотипа-заглушки, источник и права зафиксированы"
"public-889a88de5936f9f03c9cedd7","Ручка скалера -со светом","","","","https://a4d.kz/content/ruchka-skalera-so-svetom","P0_COMMERCIAL","MISSING","NOT_CHECKED","NEEDS_OFFICIAL_PRODUCT_PHOTO","Точная модель/семейство, без логотипа-заглушки, источник и права зафиксированы"
"public-da44d3586361d78eed648385","Ручка скальпеля","","","","https://a4d.kz/content/ruchka-skalpelya","P0_COMMERCIAL","MISSING","NOT_CHECKED","NEEDS_OFFICIAL_PRODUCT_PHOTO","Точная модель/семейство, без логотипа-заглушки, источник и права зафиксированы"
"public-1e5173d0103ca55bab19db02","Ручка скальпеля 2","","","","https://a4d.kz/content/ruchka-skalpelya-2","P0_COMMERCIAL","MISSING","NOT_CHECKED","NEEDS_OFFICIAL_PRODUCT_PHOTO","Точная модель/семейство, без логотипа-заглушки, источник и права зафиксированы"
"public-ec8a2b1db5ed59d9ef6a9da2","Ручка скальпеля 3","","","","https://a4d.kz/content/ruchka-skalpelya-3","P0_COMMERCIAL","MISSING","NOT_CHECKED","NEEDS_OFFICIAL_PRODUCT_PHOTO","Точная модель/семейство, без логотипа-заглушки, источник и права зафиксированы"
"public-b109ccf5d9aa76f96d9fc65b","Ручной плагер для вертикальной конденсации","","","","https://a4d.kz/content/ruchnoy-plager-dlya-vertikalnoy-kondensacii-0","P0_COMMERCIAL","MISSING","NOT_CHECKED","NEEDS_OFFICIAL_PRODUCT_PHOTO","Точная модель/семейство, без логотипа-заглушки, источник и права зафиксированы"
"public-cc360de7ff7471eb472375a3","Ручные эндодонтические инструменты","VDW","VDW","","https://nordstom.kz/","P0_COMMERCIAL","MISSING","NOT_CHECKED","NEEDS_OFFICIAL_PRODUCT_PHOTO","Точная модель/семейство, без логотипа-заглушки, источник и права зафиксированы"
"public-ac07f03ac1fb10bde2dabb09","С16 -01 модель","","","","https://a4d.kz/content/s16-01-model","P0_COMMERCIAL","MISSING","NOT_CHECKED","NEEDS_OFFICIAL_PRODUCT_PHOTO","Точная модель/семейство, без логотипа-заглушки, источник и права зафиксированы"
"public-87ce620278a43141738a0003","С16 модель","","","","https://a4d.kz/content/s16-model","P0_COMMERCIAL","MISSING","NOT_CHECKED","NEEDS_OFFICIAL_PRODUCT_PHOTO","Точная модель/семейство, без логотипа-заглушки, источник и права зафиксированы"
"public-2a83b069c0de38387e726ce0","Саген етч","","","","https://medstom.kz/catalog","P0_COMMERCIAL","MISSING","NOT_CHECKED","NEEDS_OFFICIAL_PRODUCT_PHOTO","Точная модель/семейство, без логотипа-заглушки, источник и права зафиксированы"
"public-3327c86599f7d1db9a36a423","Саген Flow","","","","https://medstom.kz/catalog","P0_COMMERCIAL","MISSING","NOT_CHECKED","NEEDS_OFFICIAL_PRODUCT_PHOTO","Точная модель/семейство, без логотипа-заглушки, источник и права зафиксированы"
"public-44a4b31f25b7242f95f1dd82","Салфетки для дезинфекции","","","","https://amdgroup.kz/catalog/dlya_poverkhnosti/salfetki_dlya_dezinfektsii_/","P0_COMMERCIAL","MISSING","NOT_CHECKED","NEEDS_OFFICIAL_PRODUCT_PHOTO","Точная модель/семейство, без логотипа-заглушки, источник и права зафиксированы"
"public-707fa6218ceb9c743467a059","Самолигирующая брекет система керамик","","","BR-SAMO-K","https://medstom.kz/catalog","P0_COMMERCIAL","MISSING","NOT_CHECKED","NEEDS_OFFICIAL_PRODUCT_PHOTO","Точная модель/семейство, без логотипа-заглушки, источник и права зафиксированы"
"public-c35fc8e90df17fde2b7f545e","Самолигирующие замки","","","","https://a4d.kz/content/samoligiruyushchie-zamki","P0_COMMERCIAL","MISSING","NOT_CHECKED","NEEDS_OFFICIAL_PRODUCT_PHOTO","Точная модель/семейство, без логотипа-заглушки, источник и права зафиксированы"
"public-4c2701a1f3ab22fa4f8f2a4b","Светодиодная лампа","","","","https://a4d.kz/content/svetodiodnaya-lampa-0","P0_COMMERCIAL","MISSING","NOT_CHECKED","NEEDS_OFFICIAL_PRODUCT_PHOTO","Точная модель/семейство, без логотипа-заглушки, источник и права зафиксированы"
"public-b103812cce9834159d58c722","Сепаратор","","","","https://a4d.kz/content/separator","P0_COMMERCIAL","MISSING","NOT_CHECKED","NEEDS_OFFICIAL_PRODUCT_PHOTO","Точная модель/семейство, без логотипа-заглушки, источник и права зафиксированы"
"public-7ef529f34672b03a0b44ffb1","Септаксин КА антисептик для рук","","Септаксин","","https://nordstom.kz/","P0_COMMERCIAL","MISSING","NOT_CHECKED","NEEDS_OFFICIAL_PRODUCT_PHOTO","Точная модель/семейство, без логотипа-заглушки, источник и права зафиксированы"
"public-6c0d80a9620d6426c7f9d4f1","Силиконовые кисточки с большой головой для реставрации","","","","https://a4d.kz/content/silikonovye-kistochki-s-bolshoy-golovoy-dlya-restavracii","P0_COMMERCIAL","MISSING","NOT_CHECKED","NEEDS_OFFICIAL_PRODUCT_PHOTO","Точная модель/семейство, без логотипа-заглушки, источник и права зафиксированы"
"public-a01cacc9ac0fb505d5a4dd8c","Система для извлечения сломанных инстрментов","","","","https://a4d.kz/content/sistema-dlya-izvlecheniya-slomannyh-instrmentov","P0_COMMERCIAL","MISSING","NOT_CHECKED","NEEDS_OFFICIAL_PRODUCT_PHOTO","Точная модель/семейство, без логотипа-заглушки, источник и права зафиксированы"
"public-24dc37af0274344320666705","Система обтурации EASY FILL + EASY PACK SANI","","","","https://medstom.kz/catalog","P0_COMMERCIAL","MISSING","NOT_CHECKED","NEEDS_OFFICIAL_PRODUCT_PHOTO","Точная модель/семейство, без логотипа-заглушки, источник и права зафиксированы"
"public-49b40992357eb20820ed1e25","Скайсы стразы для зубов ассорти, прозрачные","","","","https://a4d.kz/content/skaysy-strazy-dlya-zubov-assorti-prozrachnye-0","P0_COMMERCIAL","MISSING","NOT_CHECKED","NEEDS_OFFICIAL_PRODUCT_PHOTO","Точная модель/семейство, без логотипа-заглушки, источник и права зафиксированы"
"public-dbba818d25554b237a86d429","Скалер встраиваемый в установку без света","","","","https://a4d.kz/content/skaler-vstraivaemyy-v-ustanovku-bez-sveta","P0_COMMERCIAL","MISSING","NOT_CHECKED","NEEDS_OFFICIAL_PRODUCT_PHOTO","Точная модель/семейство, без логотипа-заглушки, источник и права зафиксированы"
"public-a88897d84c6c0085bb9c4be8","Скальпель одноразовый с ручкой №10, №11, №12, №13, №14, №15,№15C","","","","https://a4d.kz/content/skalpel-odnorazovyy-s-ruchkoy-no10-no11-no12-no13-no14-no15no15c","P0_COMMERCIAL","MISSING","NOT_CHECKED","NEEDS_OFFICIAL_PRODUCT_PHOTO","Точная модель/семейство, без логотипа-заглушки, источник и права зафиксированы"
"public-477e047697bb204efdf7faf3","Скальпель одноразовый №10, №11, №12, №13, №14, №15, №15C","","","","https://a4d.kz/content/skalpel-odnorazovyy-no10-no11-no12-no13-no14-no15-no15c","P0_COMMERCIAL","MISSING","NOT_CHECKED","NEEDS_OFFICIAL_PRODUCT_PHOTO","Точная модель/семейство, без логотипа-заглушки, источник и права зафиксированы"
"public-3d77355a564d5766f2bf6c8e","Скальпель №10 Biolancet","","","","https://medstom.kz/catalog","P0_COMMERCIAL","MISSING","NOT_CHECKED","NEEDS_OFFICIAL_PRODUCT_PHOTO","Точная модель/семейство, без логотипа-заглушки, источник и права зафиксированы"
"public-67cb9fd74b64c10d333f54d7","Сканер EQ600 передача изображения на ПК","","","","https://a4d.kz/content/skaner-eq600-peredacha-izobrazheniya-na-pk","P0_COMMERCIAL","MISSING","NOT_CHECKED","NEEDS_OFFICIAL_PRODUCT_PHOTO","Точная модель/семейство, без логотипа-заглушки, источник и права зафиксированы"
"public-3aafa9982317b4512403c70e","Скейлеры стоматологические","LM Dental","LM Dental","","https://amdgroup.kz/catalog/materialy_/","P0_COMMERCIAL","MISSING","NOT_CHECKED","NEEDS_OFFICIAL_PRODUCT_PHOTO","Точная модель/семейство, без логотипа-заглушки, источник и права зафиксированы"
"public-1033aab81bd7937324cf87c1","Скрев пост реамер (спр) 1-6 32 мм","","","","https://a4d.kz/content/screw-post-reamer-spr-1-6-32mm","P0_COMMERCIAL","MISSING","NOT_CHECKED","NEEDS_OFFICIAL_PRODUCT_PHOTO","Точная модель/семейство, без логотипа-заглушки, источник и права зафиксированы"
"public-56ba3b3b62ddbccf88259a43","Слепочная масса альгинатная","","","","https://amdgroup.kz/catalog/materialy_/","P0_COMMERCIAL","MISSING","NOT_CHECKED","NEEDS_OFFICIAL_PRODUCT_PHOTO","Точная модель/семейство, без логотипа-заглушки, источник и права зафиксированы"
"public-c86fc96a150528b822f02821","Слепочная масса A-силикон","","","","https://amdgroup.kz/catalog/materialy_/","P0_COMMERCIAL","MISSING","NOT_CHECKED","NEEDS_OFFICIAL_PRODUCT_PHOTO","Точная модель/семейство, без логотипа-заглушки, источник и права зафиксированы"
"public-efa5dabb97034b009a4cadab","Слепочные ложки для имплантации","","","","https://a4d.kz/content/slepochnye-lozhki-dlya-implantacii","P0_COMMERCIAL","MISSING","NOT_CHECKED","NEEDS_OFFICIAL_PRODUCT_PHOTO","Точная модель/семейство, без логотипа-заглушки, источник и права зафиксированы"
"public-64cb3124cfead2837994c36c","Слепочные ложки оттискные перфорированные пластмассовые ложки","","","","https://a4d.kz/content/slepochnye-lozhki-ottisknye-perforirovannye-plastmassovye-lozhki-5","P0_COMMERCIAL","MISSING","NOT_CHECKED","NEEDS_OFFICIAL_PRODUCT_PHOTO","Точная модель/семейство, без логотипа-заглушки, источник и права зафиксированы"
"public-3ed806336d2cf6894993ec36","Слюноотсосы одноразовые гибкие из ПВХ","","","SL-OTS","https://medstom.kz/catalog","P0_COMMERCIAL","MISSING","NOT_CHECKED","NEEDS_OFFICIAL_PRODUCT_PHOTO","Точная модель/семейство, без логотипа-заглушки, источник и права зафиксированы"
"public-d390a8d3f7472105aca59727","Слюноотсосы стоматологические","Interdent","Interdent","","https://nordstom.kz/","P0_COMMERCIAL","MISSING","NOT_CHECKED","NEEDS_OFFICIAL_PRODUCT_PHOTO","Точная модель/семейство, без логотипа-заглушки, источник и права зафиксированы"
"public-c8fee01ef4053620b6590357","СОХО DB686 NANO Фотополимеризационная лампа с функцией обнаружения кариеса","COXO","","","https://medstom.kz/catalog","P0_COMMERCIAL","MISSING","NOT_CHECKED","NEEDS_OFFICIAL_PRODUCT_PHOTO","Точная модель/семейство, без логотипа-заглушки, источник и права зафиксированы"
"public-332933aca511e9c33c282283","Спиртовка","","","","https://a4d.kz/content/spirtovka","P0_COMMERCIAL","MISSING","NOT_CHECKED","NEEDS_OFFICIAL_PRODUCT_PHOTO","Точная модель/семейство, без логотипа-заглушки, источник и права зафиксированы"
"public-cd94613bdc569a89d19e0e29","Сплав I-BOND NF кобальт-хромовый для металлокерамики","Interdent","Interdent","","https://nordstom.kz/","P0_COMMERCIAL","MISSING","NOT_CHECKED","NEEDS_OFFICIAL_PRODUCT_PHOTO","Точная модель/семейство, без логотипа-заглушки, источник и права зафиксированы"
"public-6c8e01e653e1a192d0230bd8","Спредеры Niti","","","","https://a4d.kz/content/spredery-niti","P0_COMMERCIAL","MISSING","NOT_CHECKED","NEEDS_OFFICIAL_PRODUCT_PHOTO","Точная модель/семейство, без логотипа-заглушки, источник и права зафиксированы"
"public-aca523f72299ae53237651a0","Спрей масло для наконечников Bendechk 550 мл","","","SPRAY-OIL","https://medstom.kz/catalog","P0_COMMERCIAL","MISSING","NOT_CHECKED","NEEDS_OFFICIAL_PRODUCT_PHOTO","Точная модель/семейство, без логотипа-заглушки, источник и права зафиксированы"
"public-163ae253b8bc665b34e6141c","Средство для аппарата Vector","","","","https://amdgroup.kz/catalog/materialy_/","P0_COMMERCIAL","MISSING","NOT_CHECKED","NEEDS_OFFICIAL_PRODUCT_PHOTO","Точная модель/семейство, без логотипа-заглушки, источник и права зафиксированы"
"public-d1eb078d18ad0d68d7aec0f7","Средство для аспирационных систем","","","","https://amdgroup.kz/catalog/materialy_/","P0_COMMERCIAL","MISSING","NOT_CHECKED","NEEDS_OFFICIAL_PRODUCT_PHOTO","Точная модель/семейство, без логотипа-заглушки, источник и права зафиксированы"
"public-30c4f1185704a1d6c3f49ca7","Средство для обработки инструментов","","","","https://amdgroup.kz/catalog/materialy_/","P0_COMMERCIAL","MISSING","NOT_CHECKED","NEEDS_OFFICIAL_PRODUCT_PHOTO","Точная модель/семейство, без логотипа-заглушки, источник и права зафиксированы"
"public-af1bc4dc5704eec9ae98eb4b","Средство для обработки оттисков","","","","https://amdgroup.kz/catalog/materialy_/","P0_COMMERCIAL","MISSING","NOT_CHECKED","NEEDS_OFFICIAL_PRODUCT_PHOTO","Точная модель/семейство, без логотипа-заглушки, источник и права зафиксированы"
"public-bd3e814c816c1887150ec6a8","Средство для обработки поверхностей","","","","https://amdgroup.kz/catalog/materialy_/","P0_COMMERCIAL","MISSING","NOT_CHECKED","NEEDS_OFFICIAL_PRODUCT_PHOTO","Точная модель/семейство, без логотипа-заглушки, источник и права зафиксированы"
"public-70b0ad4a020bd6be8196d606","Стальные штифты набор 120 шт","","","","https://a4d.kz/content/stalnye-shtifty-nabor-120-sht","P0_COMMERCIAL","MISSING","NOT_CHECKED","NEEDS_OFFICIAL_PRODUCT_PHOTO","Точная модель/семейство, без логотипа-заглушки, источник и права зафиксированы"
"public-e29afb7ee7cdf3b5b0229013","Стальные штифты Размеры L1/L2/L3/M1/M2/M3/ S1/S2/S3","","","","https://a4d.kz/content/stalnye-shtifty-razmery-l1l2l3m1m2m3-s1s2s3","P0_COMMERCIAL","MISSING","NOT_CHECKED","NEEDS_OFFICIAL_PRODUCT_PHOTO","Точная модель/семейство, без логотипа-заглушки, источник и права зафиксированы"
"public-60c2c45f041787731a5a36c0","Станок лазерный для сверления AX-88 Штифтование разборных моделей;Изготовления протяжённых мостов с максимальной точностью;","","","","https://a4d.kz/content/stanok-lazernyy-dlya-sverleniya-ax-88-shtiftovanie-razbornyh-modeleyizgotovleniya","P0_COMMERCIAL","MISSING","NOT_CHECKED","NEEDS_OFFICIAL_PRODUCT_PHOTO","Точная модель/семейство, без логотипа-заглушки, источник и права зафиксированы"
"public-791f46c623489b37a96cec92","Стартовый комплект","","","","https://amdgroup.kz/catalog/nabory2/startovyy_komplekt/","P0_COMMERCIAL","MISSING","NOT_CHECKED","NEEDS_OFFICIAL_PRODUCT_PHOTO","Точная модель/семейство, без логотипа-заглушки, источник и права зафиксированы"
"public-5624e3fb57f594e738f1f103","Стекло для замешивания без лунок 2,090-1","","","","https://a4d.kz/content/steklo-dlya-zameshivaniya-bez-lunok-2090-1","P0_COMMERCIAL","MISSING","NOT_CHECKED","NEEDS_OFFICIAL_PRODUCT_PHOTO","Точная модель/семейство, без логотипа-заглушки, источник и права зафиксированы"
