officialProductId,brand,manufacturer,name,manufacturerRef,manufacturerRefs,variantCount,categoryPath,description,sourceImageUrl,imageUrls,imageCount,kzEvidence,status,sourcePageUrl,italianSourceUrl
32846,MEDESY,MEDESY s.r.l.,Root elevator 726 curved,726/1C,726/1C | 726/2C | 726/3C | 726/4C | 726/5C | 726/6C,6,surgery > root elevators > elevators > extraction,"A line including 6 size-different root elevators all having curved tips, ranging from 2,0 mm to 4,5 mm. Specifically designed to be used between the gingiva and the tooth in order to perform the detachment of the surrounding tissues as a first step, then step two to perform a luxation of the tooth by positioning the elevator under the root.",https://www.medesy.it/site/wp-content/uploads/2023/02/Immagine_thumbnail_726slash1C_card.jpg,https://www.medesy.it/site/wp-content/uploads/2023/02/Immagine_thumbnail_726slash1C_card.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_variante_prodotto_726slash1C.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_zoom_726slash1C_over.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_variante_prodotto_726slash2C.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_zoom_726slash2C_over.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_variante_prodotto_726slash3C.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_zoom_726slash3C_over.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_variante_prodotto_726slash4C.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_zoom_726slash4C_over.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_variante_prodotto_726slash5C.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_zoom_726slash5C_over.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_variante_prodotto_726slash6C.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_zoom_726slash6C_over.jpg,13,BRAND_AND_SELECTED_PRODUCTS_PRESENT_IN_KAZAKHSTAN_MARKET,KZ_SKU_EVIDENCE_REQUIRED,https://www.medesy.it/en/products/root-elevator-726-curved/,https://www.medesy.it/it/prodotti/leva-per-radici-726-curve/
32847,MEDESY,MEDESY s.r.l.,Root elevator 726 straight,726/1S,726/1S | 726/2S.SL | 726/3S.SL | 726/4S.SL | 726/5S.SL | 726/6S.SL | 726/2S | 726/3S | 726/4S | 726/5S | 726/6S | 726/1S.SL,12,surgery > root elevators > elevators > extraction,"An alternative option for our root elevators is the line 726, with straight tips, fully available both with stainless steel hexagonal handle, featuring also a practical finger rest pad, but also available with techno polymer handle of the Line MAESTRALE. The new line of elevators with MAESTRALE handles comprehends the most popular models of extractors and ensures stability as well as high performance thanks to a specific exclusive handle.",https://www.medesy.it/site/wp-content/uploads/2023/02/Immagine_thumbnail_726slash1SSL_card.jpg,https://www.medesy.it/site/wp-content/uploads/2023/02/Immagine_thumbnail_726slash1SSL_card.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_variante_prodotto_726slash1S.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_zoom_726slash1S_over.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_variante_prodotto_726slash2SSL.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_zoom_726slash2SSL_over.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_variante_prodotto_726slash3SSL.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_zoom_726slash3SSL_over.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_variante_prodotto_726slash4SSL.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_zoom_726slash4SSL_over.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_variante_prodotto_726slash5SSL.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_zoom_726slash5SSL_over.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_variante_prodotto_726slash6SSL.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_zoom_726slash6SSL_over.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_variante_prodotto_726slash2S.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_zoom_726slash2S_over.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_variante_prodotto_726slash3S.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_zoom_726slash3S_over.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_variante_prodotto_726slash4S.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_zoom_726slash4S_over.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_variante_prodotto_726slash5S.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_zoom_726slash5S_over.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_variante_prodotto_726slash6S.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_zoom_726slash6S_over.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_variante_prodotto_726slash1SSL.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_zoom_726slash1SSL_over.jpg,25,BRAND_AND_SELECTED_PRODUCTS_PRESENT_IN_KAZAKHSTAN_MARKET,KZ_SKU_EVIDENCE_REQUIRED,https://www.medesy.it/en/products/root-elevator-726-straight/,https://www.medesy.it/it/prodotti/leva-per-radici-726-rette/
32848,MEDESY,MEDESY s.r.l.,Elevators for molars and third molars,727/50,727/50,1,surgery > root elevators > elevators > extraction,MEDESY code 727/50 is a specific elevator for the luxation of the third upper molar featuring a special shape of the tip. An extra flat stainless steel grooved handle completed by a finger rest pad that facilitate the handling during use.,https://www.medesy.it/site/wp-content/uploads/2023/02/Immagine_thumbnail_727slash50_card.jpg,https://www.medesy.it/site/wp-content/uploads/2023/02/Immagine_thumbnail_727slash50_card.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_variante_prodotto_727slash50.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_zoom_727slash50_over.jpg,3,BRAND_AND_SELECTED_PRODUCTS_PRESENT_IN_KAZAKHSTAN_MARKET,KZ_SKU_EVIDENCE_REQUIRED,https://www.medesy.it/en/products/elevators-for-molars-and-third-molars/,https://www.medesy.it/it/prodotti/leva-per-settimi-e-ottavi/
32849,MEDESY,MEDESY s.r.l.,Seldin elevators,720/20,720/20 | 720/24.SL | 720/23.SL | 720/6 | 720/22 | 720/24 | 720/15 | 720/7 | 720/21 | 720/23 | 720/8 | 720/1 | 720/4,13,surgery > root elevators > elevators > extraction,"MEDESY Seldin root elevators have been upgraded from the traditional shape into a more user-friendly version featuring a hollow stainless steel handle with a finger rest pad. Some of the Seldin Elevators are available also in the new exclusive MAESTRALE option, a brand new line comprehending a selection of root elevators enriched qualitatively since assembled to MEDESY techno polymer new handle, ergonomic, light and highly attractive for its unique design.",https://www.medesy.it/site/wp-content/uploads/2023/02/Immagine_thumbnail_720slash21_card.jpg,https://www.medesy.it/site/wp-content/uploads/2023/02/Immagine_thumbnail_720slash21_card.jpg | https://www.medesy.it/site/wp-content/uploads/2023/06/Immagine_variante_prodotto_720slash20.jpg | https://www.medesy.it/site/wp-content/uploads/2023/06/Immagine_zoom_720slash20_over.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_variante_prodotto_720slash24SL.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_zoom_720slash24SL_over.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_variante_prodotto_720slash23SL.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_zoom_720slash23SL_over.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_variante_prodotto_720slash6.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_zoom_720slash6_over.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_variante_prodotto_720slash22.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_zoom_720slash22_over.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_variante_prodotto_720slash24.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_zoom_720slash24_over.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_variante_prodotto_720slash15.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_zoom_720slash15_over.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_variante_prodotto_720slash7.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_zoom_720slash7_over.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_variante_prodotto_720slash21.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_zoom_720slash21_over.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_variante_prodotto_720slash23.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_zoom_720slash23_over.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_variante_prodotto_720slash8.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_zoom_720slash8_over.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_variante_prodotto_720slash1.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_zoom_720slash1_over.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_variante_prodotto_720slash4.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_zoom_720slash4_over.jpg,27,BRAND_AND_SELECTED_PRODUCTS_PRESENT_IN_KAZAKHSTAN_MARKET,KZ_SKU_EVIDENCE_REQUIRED,https://www.medesy.it/en/products/seldin-elevators/,https://www.medesy.it/it/prodotti/leva-seldin/
32850,MEDESY,MEDESY s.r.l.,Warwick-James elevators,796/3,796/3 | 796/1 | 796/2,3,surgery > root elevators > elevators > extraction,"Warwick-James elevators having thin and delicate tips, are perfect to loosen the periodontal ligament and to ease the extraction. MEDESY Warwick-James elevators are offered on a flat stainless steel handle featuring a special elongated shape.",https://www.medesy.it/site/wp-content/uploads/2023/02/Immagine_thumbnail_796slash1_card.jpg,https://www.medesy.it/site/wp-content/uploads/2023/02/Immagine_thumbnail_796slash1_card.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_variante_prodotto_796slash3.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_zoom_796slash3_over.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_variante_prodotto_796slash1.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_zoom_796slash1_over.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_variante_prodotto_796slash2.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_zoom_796slash2_over.jpg,7,BRAND_AND_SELECTED_PRODUCTS_PRESENT_IN_KAZAKHSTAN_MARKET,KZ_SKU_EVIDENCE_REQUIRED,https://www.medesy.it/en/products/warwick-james-elevators/,https://www.medesy.it/it/prodotti/leva-warwick-james/
32826,MEDESY,MEDESY s.r.l.,Heidbrink elevators -Dalila handle,705/9,705/9 | 705/3 | 705/8 | 705/2 | 705/7 | 705/1 | 705/4 | 705/6,8,surgery > fragment elevators and extractors > elevators > extraction,"MEDESY range of apical Heidbrink elevators is available also on DALILA Handle of ø 6mm, whereby the thinner handle makes the instrument less invasive and better performing for a delicate removal of broken small root tips from the sock. The specific and exclusive DALILA design ensures an efficient grip despite the reduced size of its diameter.",https://www.medesy.it/site/wp-content/uploads/2023/02/Immagine_thumbnail_705slash2_card.jpg,https://www.medesy.it/site/wp-content/uploads/2023/02/Immagine_thumbnail_705slash2_card.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_variante_prodotto_705slash9.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_zoom_705slash9_over.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_variante_prodotto_705slash3.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_zoom_705slash3_over.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_variante_prodotto_705slash8.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_zoom_705slash8_over.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_variante_prodotto_705slash2.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_zoom_705slash2_over.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_variante_prodotto_705slash7.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_zoom_705slash7_over.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_variante_prodotto_705slash1.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_zoom_705slash1_over.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_variante_prodotto_705slash4.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_zoom_705slash4_over.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_variante_prodotto_705slash6.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_zoom_705slash6_over.jpg,17,BRAND_AND_SELECTED_PRODUCTS_PRESENT_IN_KAZAKHSTAN_MARKET,KZ_SKU_EVIDENCE_REQUIRED,https://www.medesy.it/en/products/heidbrink-elevators-dalila-handle/,https://www.medesy.it/it/prodotti/leva-heidbrink-manico-dalila/
32827,MEDESY,MEDESY s.r.l.,Heidbrink elevators,700/8,700/8 | 700/9 | 700/10 | 700/8.SL | 700/9.SL | 700/10.SL,6,surgery > fragment elevators and extractors > elevators > extraction,"MEDESY Heidbrink elevators designed for the removal of root fragments and root debris have been selected for matching the brand new exclusive MAESTRALE Techno polymer handle.The handle is made with two different techno materials, a precious combination that ensures maximal adherence and stability of the instrument on the professional’s hand. The line is available also on the standard stainless-steel handle to suit more classic tastes.",https://www.medesy.it/site/wp-content/uploads/2023/02/Immagine_thumbnail_700slash9SL_card.jpg,https://www.medesy.it/site/wp-content/uploads/2023/02/Immagine_thumbnail_700slash9SL_card.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_variante_prodotto_700slash8.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_zoom_700slash8_over.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_variante_prodotto_700slash9.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_zoom_700slash9_over.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_variante_prodotto_700slash10.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_zoom_700slash10_over.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_variante_prodotto_700slash8SL.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_zoom_700slash8SL_over.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_variante_prodotto_700slash9SL.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_zoom_700slash9SL_over.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_variante_prodotto_700slash10SL.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_zoom_700slash10SL_over.jpg,13,BRAND_AND_SELECTED_PRODUCTS_PRESENT_IN_KAZAKHSTAN_MARKET,KZ_SKU_EVIDENCE_REQUIRED,https://www.medesy.it/en/products/heidbrink-elevators/,https://www.medesy.it/it/prodotti/leva-heidbrink/
32858,MEDESY,MEDESY s.r.l.,American pattern pediatric tooth forceps,2650/150-PEDO,2650/150-PEDO | 2650/151-PEDO | 2650/101-PEDO,3,surgery > american pattern > tooth forceps > extraction,"Our American pattern pediatric tooth forceps are designed to help children experience dental extraction with more serenity. To lessen any trauma associated with the procedure as much as possible, we have selected three of the most widely-used models of forceps and created versions for children with reduced dimensions, that are easy for the dentist to hide in the palm of their hand. Even the tips are smaller and are suitable for grasping children’s teeth in a more precise, minimally invasive way. The line for children is made with the same technology as the forceps for adults and are assembled with the BOX-JOINT system.",https://www.medesy.it/site/wp-content/uploads/2023/02/Immagine_thumbnail_2650slash101-PEDO_card.jpg,https://www.medesy.it/site/wp-content/uploads/2023/02/Immagine_thumbnail_2650slash101-PEDO_card.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_variante_prodotto_2650slash150-PEDO.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_zoom_2650slash150-PEDO_over.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_variante_prodotto_2650slash151-PEDO.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_zoom_2650slash151-PEDO_over.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_variante_prodotto_2650slash101-PEDO.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_zoom_2650slash101-PEDO_over.jpg,7,BRAND_AND_SELECTED_PRODUCTS_PRESENT_IN_KAZAKHSTAN_MARKET,KZ_SKU_EVIDENCE_REQUIRED,https://www.medesy.it/en/products/american-pattern-pediatric-tooth-forceps/,https://www.medesy.it/it/prodotti/pinza-per-estrazione-pediatrica-a-forma-americana/
32874,MEDESY,MEDESY s.r.l.,Diamond microsurgical needle holder,1920/C-D,1920/C-D | 1920/D-D,2,surgery > diamond microsurgical needle holder > microsurgical needle holder > micro surgery,"Our Castroviejo needle holders for microsurgery are made of high-quality stainless steel with small, space-saving tips that are specifically designed for microsurgical use. Unlike more traditional Castroviejos, our microsurgical needle holders feature diamond tips, for the perfect grip and excellent performance.",https://www.medesy.it/site/wp-content/uploads/2023/03/Immagine_thumbnail_1920slashC-D_card.jpg,https://www.medesy.it/site/wp-content/uploads/2023/03/Immagine_thumbnail_1920slashC-D_card.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_variante_prodotto_1920slashC-D.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_zoom_1920slashC-D_over.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_variante_prodotto_1920slashD-D.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_zoom_1920slashD-D_over.jpg,5,BRAND_AND_SELECTED_PRODUCTS_PRESENT_IN_KAZAKHSTAN_MARKET,KZ_SKU_EVIDENCE_REQUIRED,https://www.medesy.it/en/products/diamond-microsurgical-needle-holder/,https://www.medesy.it/it/prodotti/porta-aghi-microchirurgico-diamantato/
33042,MEDESY,MEDESY s.r.l.,Periodontal probe,548/5,548/5 | 548/8PT | 548/9PT | 548/1PT | 548/4PT | 548/5PT | 548/2 | 548/3 | 548/1 | 548/4 | 548/4PT.NE | 548/5PT.NE | 548/2PT | 548/3PT,14,diagnostics > periodontal probes single ended > probes,"A completely renovated line of periodontal probes, perfected in every minute detail to obtain very precise, immediate measurements of the periodontal pockets without foregoing comfort for either the patient or the practitioner. Also available: the more classic version with stainless steel tip and black, CNC-machined millimetre scale markings or, for some models, the top of the range by Nerissimo.",https://www.medesy.it/site/wp-content/uploads/2023/02/Immagine_thumbnail_548slash1PT_punta_card.jpg,https://www.medesy.it/site/wp-content/uploads/2023/02/Immagine_thumbnail_548slash1PT_punta_card.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_variante_prodotto_548slash5.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_zoom_548slash5_over.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_variante_prodotto_548slash8PT.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_zoom_548slash8PT_over.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_variante_prodotto_548slash9PT.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_zoom_548slash9PT_over.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_variante_prodotto_548slash1PT.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_zoom_548slash1PT_over.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_variante_prodotto_548slash4PT.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_zoom_548slash4PT_over.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_variante_prodotto_548slash5PT.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_zoom_548slash5PT_over.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_variante_prodotto_548slash2.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_zoom_548slash2_over.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_variante_prodotto_548slash3.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_zoom_548slash3_over.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_variante_prodotto_548slash1.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_zoom_548slash1_over.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_variante_prodotto_548slash4.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_zoom_548slash4_over.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_variante_prodotto_548slash4PTNE.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_zoom_548slash4PTNE_over.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_variante_prodotto_548slash5PTNE.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_zoom_548slash5PTNE_over.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_variante_prodotto_548slash2PT.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_zoom_548slash2PT_over.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_variante_prodotto_548slash3PT.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_zoom_548slash3PT_over.jpg,29,BRAND_AND_SELECTED_PRODUCTS_PRESENT_IN_KAZAKHSTAN_MARKET,KZ_SKU_EVIDENCE_REQUIRED,https://www.medesy.it/en/products/periodontal-probe/,https://www.medesy.it/it/prodotti/sonda-parodontale/
33235,MEDESY,MEDESY s.r.l.,Torquing or crimping plier,3000/10A,3000/10A | 3000/10B | 3000/62 | 3000/36,4,century line orthodontic pliers > century line orthodontic pliers and cutters > orthodontics,"Medesy has recently reinserted into its range of orthodontic Century Line pliers sono torquing models. Pliers for crimping also available again, all without the central rivet but produced with the innovative Box-Joint method that increases stability and useful life of the tool.",https://www.medesy.it/site/wp-content/uploads/2023/02/Immagine_thumbnail_3000slash10A_card.jpg,https://www.medesy.it/site/wp-content/uploads/2023/02/Immagine_thumbnail_3000slash10A_card.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_variante_prodotto_3000slash10A.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_zoom_3000slash10A_over.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_variante_prodotto_3000slash10B.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_zoom_3000slash10B_over.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_variante_prodotto_3000slash62.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_zoom_3000slash62_over.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_variante_prodotto_3000slash36.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_zoom_3000slash36_over.jpg,9,BRAND_AND_SELECTED_PRODUCTS_PRESENT_IN_KAZAKHSTAN_MARKET,KZ_SKU_EVIDENCE_REQUIRED,https://www.medesy.it/en/products/torquing-or-crimping-plier/,https://www.medesy.it/it/prodotti/pinza-per-torsioni-o-crimpaggio/
32957,MEDESY,MEDESY s.r.l.,Metzenbaum surgical scissor,3527/TC,3527/TC | 3526/TC | 3526 | 3523/TC | 3524 | 3527 | 3566 | 3565 | 3523 | 3568 | 3567 | 3524/TC,12,surgery > surgery scissors > scissors,"It is one of the most streamlined and space-saving series of ring-handled surgical scissors, a favourite with dental surgeons because of its manoeuvrability. For this reason, it is produced in three different versions that differ only in terms of the tip, to meet any cutting requirement. Available with rounded tip, in short (145 mm) or long (180 mm) versions, straight or curved; fine-tipped (145 mm) straight or curved; pointed straight or curved (145 mm). Try the higher performance version with tungsten carbide inserts in the machining part too!",https://www.medesy.it/site/wp-content/uploads/2023/02/Immagine_thumbnail_3523_card.jpg,https://www.medesy.it/site/wp-content/uploads/2023/02/Immagine_thumbnail_3523_card.jpg | https://www.medesy.it/site/wp-content/uploads/2023/02/Immagine_variante_prodotto_3527slashTC.jpg | https://www.medesy.it/site/wp-content/uploads/2023/02/Immagine_zoom_3527slashTC_Over.jpg | https://www.medesy.it/site/wp-content/uploads/2023/02/immagine_variante_prodotto_3526slashTC-1.jpg | https://www.medesy.it/site/wp-content/uploads/2023/02/immagina_zoom_3526slashTC_over.jpg | https://www.medesy.it/site/wp-content/uploads/2023/02/immagine_variante_prodotto_3526-1.jpg | https://www.medesy.it/site/wp-content/uploads/2023/02/immagina_zoom_3526_over.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_variante_prodotto_3523slashTC.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_zoom_3523slashTC_over.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_variante_prodotto_3524.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_zoom_3524_over.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_variante_prodotto_3527.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_zoom_3527_over.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_variante_prodotto_3566.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_zoom_3566_over.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_variante_prodotto_3565.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_zoom_3565_over.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_variante_prodotto_3523.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_zoom_3523_over.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_variante_prodotto_3568.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_zoom_3568_over.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_variante_prodotto_3567.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_zoom_3567_over.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_variante_prodotto_3524slashTC.jpg | https://www.medesy.it/site/wp-content/uploads/2023/01/Immagine_zoom_3524slashTC_over.jpg,25,BRAND_AND_SELECTED_PRODUCTS_PRESENT_IN_KAZAKHSTAN_MARKET,KZ_SKU_EVIDENCE_REQUIRED,https://www.medesy.it/en/products/metzenbaum-surgical-scissor/,https://www.medesy.it/it/prodotti/forbice-chirurgica-metzenbaum/
