officialProductId,brand,manufacturer,name,manufacturerRef,manufacturerRefs,variantCount,categoryPath,description,sourceImageUrl,imageCount,kzEvidence,status,sourcePageUrl
OLIDENT-OLISIL-ADHESIVE,Olident,SanaPro Dental GmbH / Olident,OliSil Adhesive,,,1,Силиконовые материалы,"Klej do łyżek idealnie łączący łyżkę z masami na bazie silikonów. Cienka warstwa zapewnia mocne wiązanie, a zatem stabilny i precyzyjny wycisk. optymalna adhezja pomiędzy silkonami a łyżką zapewnia trwałe połączenie z polimeryzowaną masą bazową, ale także umożliwia uwolnienie wycisku po przygotowaniu modelu klej aplikuje się szybko, a krótki czas schnięcia gwarantuje sprawną procedurę.",https://olident.com/wp-content/uploads/2019/04/olisil-adhesive.png,1,BRAND_OBSERVED_IN_KAZAKHSTAN_MARKET,MANUFACTURER_REFERENCE_REQUIRED,https://olident.com/masy-silikonowe/olisil-adhesive/
OLIDENT-OLISIL-HEAVY,Olident,SanaPro Dental GmbH / Olident,OliSil Heavy,,,1,Силиконовые материалы,"Hydrofilna a-silikonowa masa wyciskowa. Jej konsystencja i twardość końcowa sprawiają, że może być stosowana w każdej technice wyciskowej. Jej partnerem idealnym jest druga warstwa OliSil HYDRO. dostępna wyłącznie w kartridżu MAXI-mix, który gwarantuje czystą i szybką aplikację. Ponadto dzięki automatycznemu mieszaniu masa jest zawsze homeogenna i pozbawiona pęcherzyków powietrza. tylko masy mieszane automatycznie moga mieć […]",http://olident.com/wp-content/uploads/2019/04/OliSil-heavy.png,1,BRAND_OBSERVED_IN_KAZAKHSTAN_MARKET,MANUFACTURER_REFERENCE_REQUIRED,https://olident.com/masy-silikonowe/olisil-heavy/
OLIDENT-OLISIL-HYDRO,Olident,SanaPro Dental GmbH / Olident,OliSil HYDRO,,,1,Силиконовые материалы,"A-silikonowa masa korekcyjna o idealnie płynnej konsystencji pasująca do każdej techniki wyciskowej. Jej uniwersalność i niezawodność sprawiły, że stała się jedną z najbardziej zaufanych mas na rynku. łączy dwie z pozoru wykluczające się cechy: płynność i stabilność. Podczas aplikacji jest bardzo płynna, ale jednocześnie nie spływa z pola preparacji i nie kapie. Gdy zajdzie taka […]",http://olident.com/wp-content/uploads/2019/04/OliSil-hydro.png,1,BRAND_OBSERVED_IN_KAZAKHSTAN_MARKET,MANUFACTURER_REFERENCE_REQUIRED,https://olident.com/masy-silikonowe/olisil-hydro/
OLIDENT-OLISIL-MONO,Olident,SanaPro Dental GmbH / Olident,OliSil Mono,,,1,Силиконовые материалы,"Hydrofilna a-silikonowa masa wyciskowa o dużej twardości końcowej. Idealna do pobierania wycisków jedno- i dwuwarstwowych w implantologii. Dostępna jest wyłącznie w kartridżu MAXI-mix, który gwarantuje czystą i szybką aplikację. Ponadto dzięki automatycznemu mieszaniu jest zawsze homeogenna i pozbawiona pęcherzyków powietrza. Można nią również napełnić strzykawkę wewnątrzustną bezpośrednio z maszyny. idealna płynność początkowa OliSil Mono pozwala […]",https://olident.com/wp-content/uploads/2019/04/OliSil-Mono.png,1,BRAND_OBSERVED_IN_KAZAKHSTAN_MARKET,MANUFACTURER_REFERENCE_REQUIRED,https://olident.com/masy-silikonowe/olisil-mono/
OLIDENT-OLISIL-PUTTY-XS,Olident,SanaPro Dental GmbH / Olident,OliSil Putty XS,,,1,Силиконовые материалы,"Automatycznie mieszana masa a-silikonowa o prawdziwej konsystencji putty do obu technik wyciskowych. Dostępna jest wyłącznie w kartridżu MAXI-mix do maszyny. Mieszanie automatyczne to gwarancja homogennej masy pozbawionej pęcherzyków powietrza oraz czysta i szybka aplikacja do łyżki. Jeśli jednak zaistnieje taka potrzeba, można ją także uformować palcami. wiele mas na rynku przypisuje sobie właściwości snap-set, jednak […]",https://olident.com/wp-content/uploads/2019/04/OliSil-putty-xs.png,1,BRAND_OBSERVED_IN_KAZAKHSTAN_MARKET,MANUFACTURER_REFERENCE_REQUIRED,https://olident.com/masy-silikonowe/olisil-putty-xs/
OLIDENT-OLISIL-REGI,Olident,SanaPro Dental GmbH / Olident,OliSil REGI,,,1,Силиконовые материалы,"A-silikonowa masa do dokładnej rejestracji warunków zwarciowych oraz wzajemnych relacji szczęki i żuchwy. Może być także stosowana na widelcach zgryzowych w łukach twarzowych. Automatyczna forma aplikacji OliSil REGI oznacza zawsze homogenną strukturę masy oraz czystą i szybką pracę. Materiał aplikowany jest bezpośrednio do jamy ustnej, a cała procedura jest komfortowa zarówno dla lekarza, jak i […]",https://olident.com/wp-content/uploads/2019/04/OliSil-regi.png,1,BRAND_OBSERVED_IN_KAZAKHSTAN_MARKET,MANUFACTURER_REFERENCE_REQUIRED,https://olident.com/masy-silikonowe/olisil-regi/
OLIDENT-OLISIL-SOFT,Olident,SanaPro Dental GmbH / Olident,OliSil SOFT,,,1,Силиконовые материалы,"A-silikonowa masa wyciskowa do ręcznego mieszania. Ze wględu na szczególnie miękką konsystencję początkową idealnie sprawdza się jako pierwsza warstwa przy wyciskach dwuwarstwowych jednoczasowych. wygodna konsystencja pozwala na szybkie i bardzo dokładne wymieszanie masy oraz nie stawia oporu podczas pobierania wycisku dzięki tzw. pamięci kształtu wycisk nie ulega deformacji podczas wyjmowania łyżki ze związaną masą, a […]",http://olident.com/wp-content/uploads/2019/04/OliSil-SOFT.png,1,BRAND_OBSERVED_IN_KAZAKHSTAN_MARKET,MANUFACTURER_REFERENCE_REQUIRED,https://olident.com/masy-silikonowe/olisil-soft/
OLIDENT-OLISIL-SUHY,Olident,SanaPro Dental GmbH / Olident,OliSil SUHY,,,1,Силиконовые материалы,"Ręcznie mieszana bazowa masa a-silikonowa do wycisków wstępnych w obu technikach wycisków dwuwarstwowych. Swoją wszechstronność zawdzięcza miękkiej konsystencji początkowej oraz twardości końcowej 67 w skali Shore A. wyjątkowe właściwości hydrofilne OliSil SUHY gwarantują idelane przyleganie masy do wilgotych powierzchni, co przekłada się na wysoce precyzyjne odwzorowanie detali. partnerem idealnym do drugiej warstwy jest masa korekcyjna […]",http://olident.com/wp-content/uploads/2019/04/OliSil-SUHY.png,1,BRAND_OBSERVED_IN_KAZAKHSTAN_MARKET,MANUFACTURER_REFERENCE_REQUIRED,https://olident.com/masy-silikonowe/olisil-suhy/
OLIDENT-OLIREVO,Olident,SanaPro Dental GmbH / Olident,OliSpheric,,,1,Композитные материалы,"Nowość – OliSPHERIC, kompozyt nanohybrydowy. Kompozyt nowej generacji ze sferycznymi cząsteczkami wypełniacza (80% objętościowo i 75% wagowo) o wielkości &lt;0,2 µm. Okrągły kształt tych cząsteczek – w przeciwieństwie do dotychczasowych wielościennych – umożliwia ich ściślejsze „upakowanie” i tym samym większą odporność na ściskanie oraz łatwość opracowywania wypełnień i ich polerowanie. Również dzięki temu materiał nie […]",https://olident.com/wp-content/uploads/2019/04/OliSpheric.png,1,BRAND_OBSERVED_IN_KAZAKHSTAN_MARKET,MANUFACTURER_REFERENCE_REQUIRED,https://olident.com/kompozyty/olirevo/
OLIDENT-OLITEMP-C,Olident,SanaPro Dental GmbH / Olident,OliTemp C,,,1,Временные материалы,"Cement na bazie tlenku cynku do osadzania tymczasowych koron, mostów i licówek, a także do próbnego mocowania ostatecznych prac protetycznych. Materiał jest mieszany i aplikowany bezpośrednio z automatycznej strzykawki MiniMIX.",http://olident.com/wp-content/uploads/2019/04/OliTemp-C.png,1,BRAND_OBSERVED_IN_KAZAKHSTAN_MARKET,MANUFACTURER_REFERENCE_REQUIRED,https://olident.com/materialy-tymczasowe/olitemp-c/
