"productId","productName","missingBrand","missingManufacturer","knownBrand","knownManufacturer","manufacturerRefs","sourceUrl","priority","status","requiredEvidence"
"public-f919aa5857377e330cea0871","Бор алмазный H1S 012 FGXL","true","true","","","","https://amdgroup.kz/catalog/dlya_udaleniya_kleya/bory_almaznye_h1s_012_fgxl/","P0_COMMERCIAL","NEEDS_OFFICIAL_EVIDENCE","Официальная страница бренда, каталог производителя или подтверждённый прайс с артикулом"
"public-6a719e8a341ec58a6944aaa1","Бор алмазный H1S 014 FG","true","true","","","","https://amdgroup.kz/catalog/dlya_udaleniya_kleya/bory_almaznye_h1s_014_fg/","P0_COMMERCIAL","NEEDS_OFFICIAL_EVIDENCE","Официальная страница бренда, каталог производителя или подтверждённый прайс с артикулом"
"public-00721c05c0d252bae554ae66","Бор алмазный H1S 014 FGXL","true","true","","","","https://amdgroup.kz/catalog/dlya_udaleniya_kleya/bory_almaznye_h1s_014_fgxl/","P0_COMMERCIAL","NEEDS_OFFICIAL_EVIDENCE","Официальная страница бренда, каталог производителя или подтверждённый прайс с артикулом"
"public-3d55883d9be377c7205a4971","Бор алмазный H1S 014 FGXXL","true","true","","","","https://amdgroup.kz/catalog/dlya_udaleniya_kleya/bory_almaznye_h1s_014_fgxxl/","P0_COMMERCIAL","NEEDS_OFFICIAL_EVIDENCE","Официальная страница бренда, каталог производителя или подтверждённый прайс с артикулом"
"public-4fc4bdcb31507d4d509bc6fb","Бор алмазный H1S 014 RAL","true","true","","","","https://amdgroup.kz/catalog/dlya_udaleniya_kleya/bory_almaznye_h1s_014_ral/","P0_COMMERCIAL","NEEDS_OFFICIAL_EVIDENCE","Официальная страница бренда, каталог производителя или подтверждённый прайс с артикулом"
"public-53bac91f22a1a79bedc94119","Бор алмазный H1S 016 FG","true","true","","","","https://amdgroup.kz/catalog/dlya_udaleniya_kleya/bory_almaznye_h1s_016_fg/","P0_COMMERCIAL","NEEDS_OFFICIAL_EVIDENCE","Официальная страница бренда, каталог производителя или подтверждённый прайс с артикулом"
"public-73d3e3026c80eaa0c15287d7","Бор алмазный H1S 016 FGXL","true","true","","","","https://amdgroup.kz/catalog/dlya_udaleniya_kleya/bory_almaznye_h1s_016_fgxl/","P0_COMMERCIAL","NEEDS_OFFICIAL_EVIDENCE","Официальная страница бренда, каталог производителя или подтверждённый прайс с артикулом"
"public-510996ff0836265f7eb22896","Бор алмазный H1S 016 RAL","true","true","","","","https://amdgroup.kz/catalog/dlya_udaleniya_kleya/bory_almaznye_h1s_016_ral/","P0_COMMERCIAL","NEEDS_OFFICIAL_EVIDENCE","Официальная страница бренда, каталог производителя или подтверждённый прайс с артикулом"
"public-7a8f6d6fb42f871d044ba2e8","Бор алмазный H1S 018 FG","true","true","","","","https://amdgroup.kz/catalog/dlya_udaleniya_kleya/bory_almaznye_h1s_018_fg/","P0_COMMERCIAL","NEEDS_OFFICIAL_EVIDENCE","Официальная страница бренда, каталог производителя или подтверждённый прайс с артикулом"
"public-26f1da0d850d886239b1c90d","Бор алмазный H1S 018 FGXXL","true","true","","","","https://amdgroup.kz/catalog/dlya_udaleniya_kleya/bory_almaznye_h1s_018_fgxxl/","P0_COMMERCIAL","NEEDS_OFFICIAL_EVIDENCE","Официальная страница бренда, каталог производителя или подтверждённый прайс с артикулом"
"public-93bad6b8a2d9bf7fbf4b2a72","Бор алмазный H1S 021 FG","true","true","","","","https://amdgroup.kz/catalog/dlya_udaleniya_kleya/bory_almaznye_h1s_021_fg/","P0_COMMERCIAL","NEEDS_OFFICIAL_EVIDENCE","Официальная страница бренда, каталог производителя или подтверждённый прайс с артикулом"
"public-07cb6d502926bd1d2bd0ee76","Бор алмазный H1S 021 FGXL","true","true","","","","https://amdgroup.kz/catalog/dlya_udaleniya_kleya/bory_almaznye_h1s_021_fgxl/","P0_COMMERCIAL","NEEDS_OFFICIAL_EVIDENCE","Официальная страница бренда, каталог производителя или подтверждённый прайс с артикулом"
"public-2c273661593613fadba09d96","Бор алмазный H1S 021 RA","true","true","","","","https://amdgroup.kz/catalog/dlya_udaleniya_kleya/bory_almaznye_h1s_021_ra/","P0_COMMERCIAL","NEEDS_OFFICIAL_EVIDENCE","Официальная страница бренда, каталог производителя или подтверждённый прайс с артикулом"
"public-c2055149de4f22a214986dc6","Бор алмазный H1S 023 FG","true","true","","","","https://amdgroup.kz/catalog/dlya_udaleniya_kleya/bory_almaznye_h1s_023_fg/","P0_COMMERCIAL","NEEDS_OFFICIAL_EVIDENCE","Официальная страница бренда, каталог производителя или подтверждённый прайс с артикулом"
"public-88d1ec95ef11e0abe8549f91","Бор алмазный H1S 023 FGXL","true","true","","","","https://amdgroup.kz/catalog/dlya_udaleniya_kleya/bory_almaznye_h1s_023_fgxl/","P0_COMMERCIAL","NEEDS_OFFICIAL_EVIDENCE","Официальная страница бренда, каталог производителя или подтверждённый прайс с артикулом"
"public-01391cef9023086a25455390","Бор алмазный H1S 023 RA","true","true","","","","https://amdgroup.kz/catalog/dlya_udaleniya_kleya/bory_almaznye_h1s_023_ra/","P0_COMMERCIAL","NEEDS_OFFICIAL_EVIDENCE","Официальная страница бренда, каталог производителя или подтверждённый прайс с артикулом"
"public-6f8543a16e434916840cec14","Бор алмазный H1SNL 008 RAXL","true","true","","","","https://amdgroup.kz/catalog/dlya_udaleniya_kleya/bory_almaznye_h1snl_008_raxl/","P0_COMMERCIAL","NEEDS_OFFICIAL_EVIDENCE","Официальная страница бренда, каталог производителя или подтверждённый прайс с артикулом"
"public-bb827a5f3d364b186a7202d3","Бор алмазный H1SNL 010 RAXL","true","true","","","","https://amdgroup.kz/catalog/dlya_udaleniya_kleya/bory_almaznye_h1snl_010_raxl/","P0_COMMERCIAL","NEEDS_OFFICIAL_EVIDENCE","Официальная страница бренда, каталог производителя или подтверждённый прайс с артикулом"
"public-e7e677f2cbde22e918c81b3a","Бор алмазный H22AGK 016 RA","true","true","","","","https://amdgroup.kz/catalog/dlya_udaleniya_kleya/bory_almaznye_h22agk_016_ra/","P0_COMMERCIAL","NEEDS_OFFICIAL_EVIDENCE","Официальная страница бренда, каталог производителя или подтверждённый прайс с артикулом"
"public-5033e255a25bb42748b4f935","Бор алмазный H22ALGK 016 RA","true","true","","","","https://amdgroup.kz/catalog/dlya_udaleniya_kleya/bory_almaznye_h22algk_016_ra/","P0_COMMERCIAL","NEEDS_OFFICIAL_EVIDENCE","Официальная страница бренда, каталог производителя или подтверждённый прайс с артикулом"
"public-b87c844add267c1cf1350b3a","Бор алмазный H246 009 FG","true","true","","","","https://amdgroup.kz/catalog/plamevidnyebory/bory_almaznye_h246_009_fg/","P0_COMMERCIAL","NEEDS_OFFICIAL_EVIDENCE","Официальная страница бренда, каталог производителя или подтверждённый прайс с артикулом"
"public-67d7558c3f538a95d9fe01c8","Бор алмазный H246 010 FG","true","true","","","","https://amdgroup.kz/catalog/plamevidnyebory/bory_almaznye_h246_010_fg/","P0_COMMERCIAL","NEEDS_OFFICIAL_EVIDENCE","Официальная страница бренда, каталог производителя или подтверждённый прайс с артикулом"
"public-64212dcce31ea7b7d765bcc8","Бор алмазный H246 012 FG","true","true","","","","https://amdgroup.kz/catalog/plamevidnyebory/bory_almaznye_h246_012_fg/","P0_COMMERCIAL","NEEDS_OFFICIAL_EVIDENCE","Официальная страница бренда, каталог производителя или подтверждённый прайс с артикулом"
"public-f42466c8316c084d09f6dca2","Бор алмазный H31MF 010 FG","true","true","","","","https://amdgroup.kz/catalog/dlya_razrezaniya_koronok/bory_almaznye_h31mf_010_fg/","P0_COMMERCIAL","NEEDS_OFFICIAL_EVIDENCE","Официальная страница бренда, каталог производителя или подтверждённый прайс с артикулом"
"public-60c039d92f62b851486c6aa5","Бор алмазный H31RMF 010 FG","true","true","","","","https://amdgroup.kz/catalog/dlya_razrezaniya_koronok/bory_almaznye_h31rmf_010_fg/","P0_COMMERCIAL","NEEDS_OFFICIAL_EVIDENCE","Официальная страница бренда, каталог производителя или подтверждённый прайс с артикулом"
"public-4abd8c9144e3d7f2ae8a6a60","Бор алмазный H336 016 FG","true","true","","","","https://amdgroup.kz/catalog/konusovidnyebory/bory_almaznye_h336_016_fg/","P0_COMMERCIAL","NEEDS_OFFICIAL_EVIDENCE","Официальная страница бренда, каталог производителя или подтверждённый прайс с артикулом"
"public-39ffc032246a78e5cca08437","Бор алмазный H375R 014 FG","true","true","","","","https://amdgroup.kz/catalog/konusovidnyebory/bory_almaznye_h375r_014_fg/","P0_COMMERCIAL","NEEDS_OFFICIAL_EVIDENCE","Официальная страница бренда, каталог производителя или подтверждённый прайс с артикулом"
"public-70195af98a84816e1d1cdf9f","Бор алмазный H375R 016 FG","true","true","","","","https://amdgroup.kz/catalog/konusovidnyebory/bory_almaznye_h375r_016_fg/","P0_COMMERCIAL","NEEDS_OFFICIAL_EVIDENCE","Официальная страница бренда, каталог производителя или подтверждённый прайс с артикулом"
"public-e24eea55ac6d45820b80ef98","Бор алмазный H375R 018 FG","true","true","","","","https://amdgroup.kz/catalog/konusovidnyebory/bory_almaznye_h375r_018_fg/","P0_COMMERCIAL","NEEDS_OFFICIAL_EVIDENCE","Официальная страница бренда, каталог производителя или подтверждённый прайс с артикулом"
"public-c9252fcf5d34c4579780713c","Бор алмазный H379 012 FG","true","true","","","","https://amdgroup.kz/catalog/granadovidnye/bory_almaznye_h379_012_fg/","P0_COMMERCIAL","NEEDS_OFFICIAL_EVIDENCE","Официальная страница бренда, каталог производителя или подтверждённый прайс с артикулом"
"public-99d0feb5ea44ebb18d9a5aac","Бор алмазный H379 014 FG","true","true","","","","https://amdgroup.kz/catalog/granadovidnye/bory_almaznye_h379_014_fg/","P0_COMMERCIAL","NEEDS_OFFICIAL_EVIDENCE","Официальная страница бренда, каталог производителя или подтверждённый прайс с артикулом"
"public-85634b229eceb62e49b79722","Бор алмазный H379 018 FG","true","true","","","","https://amdgroup.kz/catalog/granadovidnye/bory_almaznye_h379_018_fg/","P0_COMMERCIAL","NEEDS_OFFICIAL_EVIDENCE","Официальная страница бренда, каталог производителя или подтверждённый прайс с артикулом"
"public-62aeff40e28203e162bf95b5","Бор алмазный H379 023 FG","true","true","","","","https://amdgroup.kz/catalog/granadovidnye/bory_almaznye_h379_023_fg/","P0_COMMERCIAL","NEEDS_OFFICIAL_EVIDENCE","Официальная страница бренда, каталог производителя или подтверждённый прайс с артикулом"
"public-26e71ab39cce285a36931dde","Бор алмазный H379GK 014 FG","true","true","","","","https://amdgroup.kz/catalog/granadovidnye/bory_almaznye_h379gk_014_fg/","P0_COMMERCIAL","NEEDS_OFFICIAL_EVIDENCE","Официальная страница бренда, каталог производителя или подтверждённый прайс с артикулом"
"public-53943c7a555d6d3f88466228","Бор алмазный H379S 023 FG","true","true","","","","https://amdgroup.kz/catalog/granadovidnye/bory_almaznye_h379s_023_fg/","P0_COMMERCIAL","NEEDS_OFFICIAL_EVIDENCE","Официальная страница бренда, каталог производителя или подтверждённый прайс с артикулом"
"public-800dec6bed347be440364553","Бор алмазный H390 014 FG","true","true","","","","https://amdgroup.kz/catalog/granadovidnye/bory_almaznye_h390_014_fg/","P0_COMMERCIAL","NEEDS_OFFICIAL_EVIDENCE","Официальная страница бренда, каталог производителя или подтверждённый прайс с артикулом"
"public-3dd2b7e53c4d8b3ff4fef0c6","Бор алмазный H390 016 FG","true","true","","","","https://amdgroup.kz/catalog/granadovidnye/bory_almaznye_h390_016_fg/","P0_COMMERCIAL","NEEDS_OFFICIAL_EVIDENCE","Официальная страница бренда, каталог производителя или подтверждённый прайс с артикулом"
"public-74712683f9324e9da2938cda","Бор алмазный H390 018 FG","true","true","","","","https://amdgroup.kz/catalog/granadovidnye/bory_almaznye_h390_018_fg/","P0_COMMERCIAL","NEEDS_OFFICIAL_EVIDENCE","Официальная страница бренда, каталог производителя или подтверждённый прайс с артикулом"
"public-f69c564e593da0e3ab610800","Бор алмазный H390S 018 FG","true","true","","","","https://amdgroup.kz/catalog/granadovidnye/bory_almaznye_h390s_018_fg/","P0_COMMERCIAL","NEEDS_OFFICIAL_EVIDENCE","Официальная страница бренда, каталог производителя или подтверждённый прайс с артикулом"
"public-b22d68f3db8014ec685d5327","Бор алмазный H46 012 FG","true","true","","","","https://amdgroup.kz/catalog/dlya_razrezaniya_koronok/bory_almaznye_h46_012_fg/","P0_COMMERCIAL","NEEDS_OFFICIAL_EVIDENCE","Официальная страница бренда, каталог производителя или подтверждённый прайс с артикулом"
"public-67df1d1dbd0cd49dea1a9347","Бор алмазный H46 014 FG","true","true","","","","https://amdgroup.kz/catalog/dlya_razrezaniya_koronok/bory_almaznye_h46_014_fg/","P0_COMMERCIAL","NEEDS_OFFICIAL_EVIDENCE","Официальная страница бренда, каталог производителя или подтверждённый прайс с артикулом"
"public-b39082c9e7219df2523dfdd5","Бор алмазный H48L 010 FG","true","true","","","","https://amdgroup.kz/catalog/dlya_razrezaniya_koronok/bory_almaznye_h48l_010_fg/","P0_COMMERCIAL","NEEDS_OFFICIAL_EVIDENCE","Официальная страница бренда, каталог производителя или подтверждённый прайс с артикулом"
"public-fd7815e70efa71158157a5d0","Бор алмазный H48L 012 FG","true","true","","","","https://amdgroup.kz/catalog/dlya_razrezaniya_koronok/bory_almaznye_h48l_012_fg/","P0_COMMERCIAL","NEEDS_OFFICIAL_EVIDENCE","Официальная страница бренда, каталог производителя или подтверждённый прайс с артикулом"
"public-0739a26bca3001781b07841a","Бор алмазный H48L 014 FGXXL","true","true","","","","https://amdgroup.kz/catalog/dlya_razrezaniya_koronok/bory_almaznye_h48l_014_fgxxl/","P0_COMMERCIAL","NEEDS_OFFICIAL_EVIDENCE","Официальная страница бренда, каталог производителя или подтверждённый прайс с артикулом"
"public-d334145099a3aa6d32dfb348","Бор алмазный H48L 023 FGXXL","true","true","","","","https://amdgroup.kz/catalog/dlya_razrezaniya_koronok/bory_almaznye_h48l_023_fgxxl/","P0_COMMERCIAL","NEEDS_OFFICIAL_EVIDENCE","Официальная страница бренда, каталог производителя или подтверждённый прайс с артикулом"
"public-6ee56d02fd4eef45a19a10eb","Бор алмазный H48LS 012 FG","true","true","","","","https://amdgroup.kz/catalog/dlya_razrezaniya_koronok/bory_almaznye_h48ls_012_fg/","P0_COMMERCIAL","NEEDS_OFFICIAL_EVIDENCE","Официальная страница бренда, каталог производителя или подтверждённый прайс с артикулом"
"public-22d6db021722ebaa6ff11a12","Бор алмазный H7MF 008 FG","true","true","","","","https://amdgroup.kz/catalog/dlya_razrezaniya_koronok/bory_almaznye_h7mf_008_fg/","P0_COMMERCIAL","NEEDS_OFFICIAL_EVIDENCE","Официальная страница бренда, каталог производителя или подтверждённый прайс с артикулом"
"public-402627f860a9311637015f02","Бор алмазный HF364WS 015","true","true","","","","https://amdgroup.kz/catalog/frezy_dlya_cad_cam/hf364ws_015_bory_almaznye/","P0_COMMERCIAL","NEEDS_OFFICIAL_EVIDENCE","Официальная страница бренда, каталог производителя или подтверждённый прайс с артикулом"
"public-712ac978ab7bbb3fa42ed692","Бор алмазный K369 025UF FG","true","true","","","","https://amdgroup.kz/catalog/bory_po_tsirkonu/bory_almaznye_k369_025uf_fg/","P0_COMMERCIAL","NEEDS_OFFICIAL_EVIDENCE","Официальная страница бренда, каталог производителя или подтверждённый прайс с артикулом"
"public-f5414aca07987e332b93c889","Бор алмазный K379 014F HP","true","true","","","","https://amdgroup.kz/catalog/bory_po_tsirkonu/bory_almaznye_k379_014f_hp/","P0_COMMERCIAL","NEEDS_OFFICIAL_EVIDENCE","Официальная страница бренда, каталог производителя или подтверждённый прайс с артикулом"
"public-9c944c85890d32224663d017","Бор алмазный K847KR 016F FG","true","true","","","","https://amdgroup.kz/catalog/bory_po_tsirkonu/bory_almaznye_k847kr_016f_fg/","P0_COMMERCIAL","NEEDS_OFFICIAL_EVIDENCE","Официальная страница бренда, каталог производителя или подтверждённый прайс с артикулом"
"public-0a1de0dd9fb2fd1d3f282fd5","Бор алмазный K847KR 025F FG","true","true","","","","https://amdgroup.kz/catalog/bory_po_tsirkonu/bory_almaznye_k847kr_025f_fg/","P0_COMMERCIAL","NEEDS_OFFICIAL_EVIDENCE","Официальная страница бренда, каталог производителя или подтверждённый прайс с артикулом"
"public-9c466306932787d0602d8403","Бор алмазный K850 014M FG","true","true","","","","https://amdgroup.kz/catalog/bory_po_tsirkonu/bory_almaznye_k850_014m_fg/","P0_COMMERCIAL","NEEDS_OFFICIAL_EVIDENCE","Официальная страница бренда, каталог производителя или подтверждённый прайс с артикулом"
"public-0f8f9ae0489bd71d35ef7286","Бор алмазный K856 016SF FG","true","true","","","","https://amdgroup.kz/catalog/bory_po_tsirkonu/bory_almaznye_k856_016sf_fg/","P0_COMMERCIAL","NEEDS_OFFICIAL_EVIDENCE","Официальная страница бренда, каталог производителя или подтверждённый прайс с артикулом"
"public-1eff8e5b1c09a251bdfda5c1","Бор алмазный K879 014F FG","true","true","","","","https://amdgroup.kz/catalog/bory_po_tsirkonu/bory_almaznye_k879_014f_fg/","P0_COMMERCIAL","NEEDS_OFFICIAL_EVIDENCE","Официальная страница бренда, каталог производителя или подтверждённый прайс с артикулом"
"public-2d6551d9bf7a95c36e4e2421","Бор алмазный NTI LOGIC SET 3R","true","true","","","","https://amdgroup.kz/catalog/nabory_/bory_almaznye_nti_logic_set_3r/","P0_COMMERCIAL","NEEDS_OFFICIAL_EVIDENCE","Официальная страница бренда, каталог производителя или подтверждённый прайс с артикулом"
"public-c43748267d208a17aa87622c","Бор алмазный P1257G","true","true","","","","https://amdgroup.kz/catalog/poliry/bory_almaznye_p1257g/","P0_COMMERCIAL","NEEDS_OFFICIAL_EVIDENCE","Официальная страница бренда, каталог производителя или подтверждённый прайс с артикулом"
"public-7f42c38f8dd4e73ce0254127","Бор алмазный STOMATOLOGICHESKIE VOLFRAMOVYE KARBIDNYE DIAMETR 009 V UPAKOVKE 6SHT","true","true","","","","https://amdgroup.kz/catalog/konusovidnye/bory_stomatologicheskie_volframovye_karbidnye_diametr_009_v_upakovke_6sht_/","P0_COMMERCIAL","NEEDS_OFFICIAL_EVIDENCE","Официальная страница бренда, каталог производителя или подтверждённый прайс с артикулом"
"public-1e10dbc78cad3434e0e4ae5b","Бор алмазный STOMATOLOGICHESKIE VOLFRAMOVYE KARBIDNYE DIAMETR 009 V UPAKOVKE 6SHT 1","true","true","","","","https://amdgroup.kz/catalog/konusovidnye/bory_stomatologicheskie_volframovye_karbidnye_diametr_009_v_upakovke_6sht__1/","P0_COMMERCIAL","NEEDS_OFFICIAL_EVIDENCE","Официальная страница бренда, каталог производителя или подтверждённый прайс с артикулом"
"public-a47a41327c505e57bc178a91","Бор алмазный STOMATOLOGICHESKIE VOLFRAMOVYE KARBIDNYE DIAMETR 010 V UPAKOVKE 6SHT","true","true","","","","https://amdgroup.kz/catalog/plamevidnye/bory_stomatologicheskie_volframovye_karbidnye_diametr_010_v_upakovke_6sht_/","P0_COMMERCIAL","NEEDS_OFFICIAL_EVIDENCE","Официальная страница бренда, каталог производителя или подтверждённый прайс с артикулом"
"public-b5b6991d5d0e7705e77f51f0","Бор алмазный STOMATOLOGICHESKIE VOLFRAMOVYE KARBIDNYE DIAMETR 010 V UPAKOVKE 6SHT 1","true","true","","","","https://amdgroup.kz/catalog/plamevidnye/bory_stomatologicheskie_volframovye_karbidnye_diametr_010_v_upakovke_6sht__1/","P0_COMMERCIAL","NEEDS_OFFICIAL_EVIDENCE","Официальная страница бренда, каталог производителя или подтверждённый прайс с артикулом"
"public-952c510ec1ec2156090d411c","Бор алмазный STOMATOLOGICHESKIE VOLFRAMOVYE KARBIDNYE DIAMETR 012 V UPAKOVKE 6SHT","true","true","","","","https://amdgroup.kz/catalog/butonovidnye/bory_stomatologicheskie_volframovye_karbidnye_diametr_012_v_upakovke_6sht_/","P0_COMMERCIAL","NEEDS_OFFICIAL_EVIDENCE","Официальная страница бренда, каталог производителя или подтверждённый прайс с артикулом"
"public-d3b334bb3e587e95b5a237dd","Бор алмазный TVERDOSPLAVNYE H135S 014 FG","true","true","","","","https://amdgroup.kz/catalog/konicheskie/bory_tverdosplavnye_h135s_014_fg/","P0_COMMERCIAL","NEEDS_OFFICIAL_EVIDENCE","Официальная страница бренда, каталог производителя или подтверждённый прайс с артикулом"
"public-f8deed68e56280576fd8caae","Бор алмазный TVERDOSPLAVNYE H152 009 FGL","true","true","","","","https://amdgroup.kz/catalog/konicheskie/bory_tverdosplavnye_h152_009_fgl/","P0_COMMERCIAL","NEEDS_OFFICIAL_EVIDENCE","Официальная страница бренда, каталог производителя или подтверждённый прайс с артикулом"
"public-c14f61352baa65307c2518d3","Бор алмазный TVERDOSPLAVNYE H375R 012 FG","true","true","","","","https://amdgroup.kz/catalog/konusovidnyebory/bory_tverdosplavnye_h375r_012_fg/","P0_COMMERCIAL","NEEDS_OFFICIAL_EVIDENCE","Официальная страница бренда, каталог производителя или подтверждённый прайс с артикулом"
"public-d06cdb9b70a092fd026cf37a","Бор алмазный TVERDOSPLAVNYE T23RX 012 FG","true","true","","","","https://amdgroup.kz/catalog/konicheskie/bory_tverdosplavnye_t23rx_012_fg/","P0_COMMERCIAL","NEEDS_OFFICIAL_EVIDENCE","Официальная страница бренда, каталог производителя или подтверждённый прайс с артикулом"
"public-dc71d32180adc4bc45da13d8","Бор алмазный UP 100 SHT P0301G","true","true","","","","https://amdgroup.kz/catalog/poliry/bory_almaznye_up_100_sht_p0301g/","P0_COMMERCIAL","NEEDS_OFFICIAL_EVIDENCE","Официальная страница бренда, каталог производителя или подтверждённый прайс с артикулом"
"public-22a6a25dd01c92a20e0968ab","Бор алмазный UP 12 SHT P1823D","true","true","","","","https://amdgroup.kz/catalog/poliry/bory_almaznye_up_12_sht_p1823d/","P0_COMMERCIAL","NEEDS_OFFICIAL_EVIDENCE","Официальная страница бренда, каталог производителя или подтверждённый прайс с артикулом"
"public-84f61b1d8216bcb3e47150dd","Бор алмазный UP12SHT P1269D","true","true","","","","https://amdgroup.kz/catalog/poliry/bory_almaznye_up12sht_p1269d/","P0_COMMERCIAL","NEEDS_OFFICIAL_EVIDENCE","Официальная страница бренда, каталог производителя или подтверждённый прайс с артикулом"
"public-225b25904e0e74efcbbcda7c","Бор алмазный V NABORE NTI LOGIC SET 6R","true","true","","","","https://amdgroup.kz/catalog/nabory_/bory_almaznye_v_nabore_nti_logic_set_6r/","P0_COMMERCIAL","NEEDS_OFFICIAL_EVIDENCE","Официальная страница бренда, каталог производителя или подтверждённый прайс с артикулом"
"public-cb82c1d22d801f269b112965","Бор для разрезания коронок TVERDOSPLAVNYE H245MF 008 FG","true","true","","","","https://amdgroup.kz/catalog/dlya_razrezaniya_koronok/bory_tverdosplavnye_h245mf_008_fg/","P0_COMMERCIAL","NEEDS_OFFICIAL_EVIDENCE","Официальная страница бренда, каталог производителя или подтверждённый прайс с артикулом"
"public-5ba0d175695a37f197e84974","Бор для разрезания коронок TVERDOSPLAVNYE H31R 010 FG","true","true","","","","https://amdgroup.kz/catalog/dlya_razrezaniya_koronok/bory_tverdosplavnye_h31r_010_fg/","P0_COMMERCIAL","NEEDS_OFFICIAL_EVIDENCE","Официальная страница бренда, каталог производителя или подтверждённый прайс с артикулом"
"public-b47b8e5483194a42330f2ec2","Бор для разрезания коронок TVERDOSPLAVNYE H31R 012 FG","true","true","","","","https://amdgroup.kz/catalog/dlya_razrezaniya_koronok/bory_tverdosplavnye_h31r_012_fg/","P0_COMMERCIAL","NEEDS_OFFICIAL_EVIDENCE","Официальная страница бренда, каталог производителя или подтверждённый прайс с артикулом"
"public-db21387df64cba6f16db5404","Бор для разрезания коронок TVERDOSPLAVNYE H31RMF 012 FG","true","true","","","","https://amdgroup.kz/catalog/dlya_razrezaniya_koronok/bory_tverdosplavnye_h31rmf_012_fg/","P0_COMMERCIAL","NEEDS_OFFICIAL_EVIDENCE","Официальная страница бренда, каталог производителя или подтверждённый прайс с артикулом"
"public-7b76d28b27e973ba25ae356e","Бор для разрезания коронок TVERDOSPLAVNYE H34L 012FG CUTTER","true","true","","","","https://amdgroup.kz/catalog/dlya_razrezaniya_koronok/bory_tverdosplavnye_h34l_012fg_cutter/","P0_COMMERCIAL","NEEDS_OFFICIAL_EVIDENCE","Официальная страница бренда, каталог производителя или подтверждённый прайс с артикулом"
"public-06bc54330d718849ad0723ee","Бор для разрезания коронок TVERDOSPLAVNYE H35L 012 FGL","true","true","","","","https://amdgroup.kz/catalog/dlya_razrezaniya_koronok/bory_tverdosplavnye_h35l_012_fgl/","P0_COMMERCIAL","NEEDS_OFFICIAL_EVIDENCE","Официальная страница бренда, каталог производителя или подтверждённый прайс с артикулом"
"public-d4ea1884f33ba22b682e6c3c","Бор для разрезания коронок TVERDOSPLAVNYE H4KMK 012 FG","true","true","","","","https://amdgroup.kz/catalog/dlya_razrezaniya_koronok/bory_tverdosplavnye_h4kmk_012_fg/","P0_COMMERCIAL","NEEDS_OFFICIAL_EVIDENCE","Официальная страница бренда, каталог производителя или подтверждённый прайс с артикулом"
"public-ddd3656859bba4b3ccbd7f53","Бор для разрезания коронок TVERDOSPLAVNYE H4KMKL 012 FG","true","true","","","","https://amdgroup.kz/catalog/dlya_razrezaniya_koronok/bory_tverdosplavnye_h4kmkl_012_fg/","P0_COMMERCIAL","NEEDS_OFFICIAL_EVIDENCE","Официальная страница бренда, каталог производителя или подтверждённый прайс с артикулом"
"public-221b9e7e855d1ef85761c5f1","Бор для удаления клея TVERDOSPLAVNYE H22AGK 016 FG","true","true","","","","https://amdgroup.kz/catalog/dlya_udaleniya_kleya/bory_tverdosplavnye_h22agk_016_fg/","P0_COMMERCIAL","NEEDS_OFFICIAL_EVIDENCE","Официальная страница бренда, каталог производителя или подтверждённый прайс с артикулом"
"public-b992b992a4f2ba6bf95dcba7","Бор для удаления клея TVERDOSPLAVNYE H22ALGK 016 FG","true","true","","","","https://amdgroup.kz/catalog/dlya_udaleniya_kleya/bory_tverdosplavnye_h22algk_016_fg/","P0_COMMERCIAL","NEEDS_OFFICIAL_EVIDENCE","Официальная страница бренда, каталог производителя или подтверждённый прайс с артикулом"
"public-dd1625809ab536c205947cb1","Бор для удаления клея TVERDOSPLAVNYE H22GK 016 FG","true","true","","","","https://amdgroup.kz/catalog/dlya_udaleniya_kleya/bory_tverdosplavnye_h22gk_016_fg/","P0_COMMERCIAL","NEEDS_OFFICIAL_EVIDENCE","Официальная страница бренда, каталог производителя или подтверждённый прайс с артикулом"
"public-545880e4f4666651a833768b","Бор для удаления клея TVERDOSPLAVNYE T21RX 012 FG","true","true","","","","https://amdgroup.kz/catalog/dlya_udaleniya_kleya/bory_tverdosplavnye_t21rx_012_fg/","P0_COMMERCIAL","NEEDS_OFFICIAL_EVIDENCE","Официальная страница бренда, каталог производителя или подтверждённый прайс с артикулом"
"public-2c11a6839890f058c98b885a","Бор хирургический FREZA KHIRURGICHESKAYA H141AX 050 HP","true","true","","","","https://amdgroup.kz/catalog/khirurgicheskie_bory/freza_khirurgicheskaya_h141ax_050_hp/","P0_COMMERCIAL","NEEDS_OFFICIAL_EVIDENCE","Официальная страница бренда, каталог производителя или подтверждённый прайс с артикулом"
"public-e6fbd067eff3eed18fa6ba2e","Бор хирургический FREZA KHIRURGICHESKAYA H162A 016 FGXL","true","true","","","","https://amdgroup.kz/catalog/khirurgicheskie_bory/freza_khirurgicheskaya_h162a_016_fgxl/","P0_COMMERCIAL","NEEDS_OFFICIAL_EVIDENCE","Официальная страница бренда, каталог производителя или подтверждённый прайс с артикулом"
