canonicalProductId,brand,name,manufacturerRefs,variantCount,photoStatus,publishableImageUrl,evidenceImageUrl,status,sourcePageUrl,sourceEvidenceFiles
CANON-БИНЕРГИЯ-BINERGIA-386,Бинергия,Артикаин — Раствор для инъекций 40 мг/мл 10 ампул по 2 мл,,1,EXACT_SOURCE_SINGLE_CARD,https://binergia.ru/upload/iblock/c56/1_%D0%90%D1%80%D1%82%D0%B8%D0%BA%D0%B0%D0%B8%D0%BD-40-%D0%BC%D0%B3-%D0%B0%D0%BC%D0%BF%D1%83%D0%BB%D1%8B-2-%D0%BC%D0%BB-%E2%84%9610.png,https://binergia.ru/upload/iblock/c56/1_%D0%90%D1%80%D1%82%D0%B8%D0%BA%D0%B0%D0%B8%D0%BD-40-%D0%BC%D0%B3-%D0%B0%D0%BC%D0%BF%D1%83%D0%BB%D1%8B-2-%D0%BC%D0%BB-%E2%84%9610.png,MANUFACTURER_REFERENCE_REQUIRED,https://binergia.ru/catalog/anesteziologiya/artikain-10-ampul/,binergia-manufacturer-catalog.json
CANON-БИНЕРГИЯ-BINERGIA-377,Бинергия,"Артикаин — Раствор для инъекций 40 мг/мл 50 картриджей по 1,7 мл",,1,EXACT_SOURCE_SINGLE_CARD,"https://binergia.ru/upload/iblock/35b/1_%D0%90%D1%80%D1%82%D0%B8%D0%BA%D0%B0%D0%B8%D0%BD-40-%D0%BC%D0%B3-%D0%BA%D0%B0%D1%80%D1%82%D1%80%D0%B8%D0%B4%D0%B6%D0%B8-1,7-%D0%BC%D0%BB-%E2%84%9650.png","https://binergia.ru/upload/iblock/35b/1_%D0%90%D1%80%D1%82%D0%B8%D0%BA%D0%B0%D0%B8%D0%BD-40-%D0%BC%D0%B3-%D0%BA%D0%B0%D1%80%D1%82%D1%80%D0%B8%D0%B4%D0%B6%D0%B8-1,7-%D0%BC%D0%BB-%E2%84%9650.png",MANUFACTURER_REFERENCE_REQUIRED,https://binergia.ru/catalog/anesteziologiya/artikain-50-kartridjei/,binergia-manufacturer-catalog.json
CANON-БИНЕРГИЯ-BINERGIA-388,Бинергия,"Артикаин с адреналином — Раствор для инъекций (40 мг + 0,005 мг)/мл 10 ампул по 2 мл",,1,EXACT_SOURCE_SINGLE_CARD,"https://binergia.ru/upload/iblock/8c0/2_%D0%90%D1%80%D1%82%D0%B8%D0%BA%D0%B0%D0%B8%D0%BD-%D1%81-%D0%B0%D0%B4%D1%80%D0%B5%D0%BD%D0%B0%D0%BB%D0%B8%D0%BD%D0%BE%D0%BC-40%200,005,-2-%D0%BC%D0%BB-%D0%B0%D0%BC%D0%BF%D1%83%D0%BB%D1%8B-%E2%84%9610.png","https://binergia.ru/upload/iblock/8c0/2_%D0%90%D1%80%D1%82%D0%B8%D0%BA%D0%B0%D0%B8%D0%BD-%D1%81-%D0%B0%D0%B4%D1%80%D0%B5%D0%BD%D0%B0%D0%BB%D0%B8%D0%BD%D0%BE%D0%BC-40%200,005,-2-%D0%BC%D0%BB-%D0%B0%D0%BC%D0%BF%D1%83%D0%BB%D1%8B-%E2%84%9610.png",MANUFACTURER_REFERENCE_REQUIRED,https://binergia.ru/catalog/anesteziologiya/artikain-s-adrenalinom-10-ampul/,binergia-manufacturer-catalog.json
CANON-БИНЕРГИЯ-BINERGIA-396,Бинергия,"Артикаин с адреналином — Раствор для инъекций (40 мг + 0,005 мг)/мл 50 картриджей по 1,7 мл",,1,EXACT_SOURCE_SINGLE_CARD,"https://binergia.ru/upload/iblock/607/2_%D0%90%D1%80%D1%82%D0%B8%D0%BA%D0%B0%D0%B8%D0%BD-%D1%81-%D0%B0%D0%B4%D1%80%D0%B5%D0%BD%D0%B0%D0%BB%D0%B8%D0%BD%D0%BE%D0%BC-40%200,005,-%D0%BA%D0%B0%D1%80%D1%82%D1%80%D0%B8%D0%B4%D0%B6%D0%B8-1,7-%E2%84%9650.png","https://binergia.ru/upload/iblock/607/2_%D0%90%D1%80%D1%82%D0%B8%D0%BA%D0%B0%D0%B8%D0%BD-%D1%81-%D0%B0%D0%B4%D1%80%D0%B5%D0%BD%D0%B0%D0%BB%D0%B8%D0%BD%D0%BE%D0%BC-40%200,005,-%D0%BA%D0%B0%D1%80%D1%82%D1%80%D0%B8%D0%B4%D0%B6%D0%B8-1,7-%E2%84%9650.png",MANUFACTURER_REFERENCE_REQUIRED,https://binergia.ru/catalog/anesteziologiya/artikain-s-adrenalinom-40-mg-0005-mg-50-kartridjei/,binergia-manufacturer-catalog.json
CANON-БИНЕРГИЯ-BINERGIA-4368,Бинергия,"Артикаин с адреналином — Раствор для инъекций (40 мг + 0,005 мг)/мл 50 картриджей по 1,8 мл",,1,EXACT_SOURCE_SINGLE_CARD,"https://binergia.ru/upload/iblock/cb8/2_%D0%90%D1%80%D1%82%D0%B8%D0%BA%D0%B0%D0%B8%D0%BD-%D1%81-%D0%B0%D0%B4%D1%80%D0%B5%D0%BD%D0%B0%D0%BB%D0%B8%D0%BD%D0%BE%D0%BC-40%200,005,-%D0%BA%D0%B0%D1%80%D1%82%D1%80%D0%B8%D0%B4%D0%B6%D0%B8-1,8-%E2%84%9650.png","https://binergia.ru/upload/iblock/cb8/2_%D0%90%D1%80%D1%82%D0%B8%D0%BA%D0%B0%D0%B8%D0%BD-%D1%81-%D0%B0%D0%B4%D1%80%D0%B5%D0%BD%D0%B0%D0%BB%D0%B8%D0%BD%D0%BE%D0%BC-40%200,005,-%D0%BA%D0%B0%D1%80%D1%82%D1%80%D0%B8%D0%B4%D0%B6%D0%B8-1,8-%E2%84%9650.png",MANUFACTURER_REFERENCE_REQUIRED,https://binergia.ru/catalog/anesteziologiya/artikain-s-adrenalinom-40-mg-0005-mg-50-kartridjei-18-ml/,binergia-manufacturer-catalog.json
CANON-БИНЕРГИЯ-BINERGIA-389,Бинергия,"Артикаин с адреналином форте — Раствор для инъекций (40 мг + 0,01 мг)/мл 50 картриджей по 1,7 мл",,1,EXACT_SOURCE_SINGLE_CARD,"https://binergia.ru/upload/iblock/025/3_%D0%90%D1%80%D1%82%D0%B8%D0%BA%D0%B0%D0%B8%D0%BD-%D1%81-%D0%B0%D0%B4%D1%80%D0%B5%D0%BD%D0%B0%D0%BB%D0%B8%D0%BD%D0%BE%D0%BC-%D1%84%D0%BE%D1%80%D1%82%D0%B5-40%200,01-1,7-%D0%BC%D0%BB-%E2%84%9650.png","https://binergia.ru/upload/iblock/025/3_%D0%90%D1%80%D1%82%D0%B8%D0%BA%D0%B0%D0%B8%D0%BD-%D1%81-%D0%B0%D0%B4%D1%80%D0%B5%D0%BD%D0%B0%D0%BB%D0%B8%D0%BD%D0%BE%D0%BC-%D1%84%D0%BE%D1%80%D1%82%D0%B5-40%200,01-1,7-%D0%BC%D0%BB-%E2%84%9650.png",MANUFACTURER_REFERENCE_REQUIRED,https://binergia.ru/catalog/anesteziologiya/artikain-s-adrenalinom-forte-50-kartridjei/,binergia-manufacturer-catalog.json
CANON-БИНЕРГИЯ-BINERGIA-394,Бинергия,Артикаин-Бинергия — Раствор для инъекций 20 мг/мл ампулы 2 мл No 10,,1,EXACT_SOURCE_SINGLE_CARD,"https://binergia.ru/upload/iblock/a3d/%D0%90%D1%80%D1%82%D0%B8%D0%BA%D0%B0%D0%B8%D0%BD-%D0%91%D0%B8%D0%BD%D0%B5%D1%80%D0%B3%D0%B8%D1%8F%2020%20%D0%BC%D0%B3-%D0%BC%D0%BB,%20%E2%84%9610%20%D0%BF%D0%BE%202%20%D0%BC%D0%BB%20(%D0%BB%D0%B8%D1%86%D0%BE%20-%20%D0%BD%D0%B0%D0%BB%D0%B5%D0%B2%D0%BE)%20(%D0%9F%D0%BE%D0%BB%D1%8C%D0%B7%D0%BE%D0%B2%D0%B0%D1%82%D0%B5%D0%BB%D1%8C%D1%81%D0%BA%D0%BE%D0%B5).png","https://binergia.ru/upload/iblock/a3d/%D0%90%D1%80%D1%82%D0%B8%D0%BA%D0%B0%D0%B8%D0%BD-%D0%91%D0%B8%D0%BD%D0%B5%D1%80%D0%B3%D0%B8%D1%8F%2020%20%D0%BC%D0%B3-%D0%BC%D0%BB,%20%E2%84%9610%20%D0%BF%D0%BE%202%20%D0%BC%D0%BB%20(%D0%BB%D0%B8%D1%86%D0%BE%20-%20%D0%BD%D0%B0%D0%BB%D0%B5%D0%B2%D0%BE)%20(%D0%9F%D0%BE%D0%BB%D1%8C%D0%B7%D0%BE%D0%B2%D0%B0%D1%82%D0%B5%D0%BB%D1%8C%D1%81%D0%BA%D0%BE%D0%B5).png",MANUFACTURER_REFERENCE_REQUIRED,https://binergia.ru/catalog/anesteziologiya/artikain-binergiya-20-mg-ml-ampul-2-ml/,binergia-manufacturer-catalog.json
CANON-БИНЕРГИЯ-BINERGIA-395,Бинергия,"Артикаин-Бинергия — Раствор для инъекций 20 мг/мл картриджи 1,7 мл No 10",,1,EXACT_SOURCE_SINGLE_CARD,"https://binergia.ru/upload/iblock/726/%D0%90%D1%80%D1%82%D0%B8%D0%BA%D0%B0%D0%B8%D0%BD-%D0%91%D0%B8%D0%BD%D0%B5%D1%80%D0%B3%D0%B8%D1%8F_10-%D0%B0%D0%BC%D0%BF%D1%83%D0%BB_1,7-%D0%BC%D0%BB.png","https://binergia.ru/upload/iblock/726/%D0%90%D1%80%D1%82%D0%B8%D0%BA%D0%B0%D0%B8%D0%BD-%D0%91%D0%B8%D0%BD%D0%B5%D1%80%D0%B3%D0%B8%D1%8F_10-%D0%B0%D0%BC%D0%BF%D1%83%D0%BB_1,7-%D0%BC%D0%BB.png",MANUFACTURER_REFERENCE_REQUIRED,https://binergia.ru/catalog/anesteziologiya/artikain-binergiya-20-mg-kartridji-17-ml/,binergia-manufacturer-catalog.json
CANON-БИНЕРГИЯ-BINERGIA-398,Бинергия,"Артикаин-Бинергия с адреналином — Раствор для инъекций (20 мг + 0,005 мг)/мл 10 ампул по 2мл",,1,EXACT_SOURCE_SINGLE_CARD,https://binergia.ru/upload/iblock/a26/%D0%90%D1%80%D1%82%D0%B8%D0%BA%D0%B0%D0%B8%D0%BD-%D0%91%D0%B8%D0%BD%D0%B5%D1%80%D0%B3%D0%B8%D1%8F-%D1%81-%D0%B0%D0%B4%D1%80%D0%B5%D0%BD%D0%B0%D0%BB%D0%B8%D0%BD%D0%BE%D0%BC_10-%D0%B0%D0%BC%D0%BF%D1%83%D0%BB_2-%D0%BC%D0%BB.png,https://binergia.ru/upload/iblock/a26/%D0%90%D1%80%D1%82%D0%B8%D0%BA%D0%B0%D0%B8%D0%BD-%D0%91%D0%B8%D0%BD%D0%B5%D1%80%D0%B3%D0%B8%D1%8F-%D1%81-%D0%B0%D0%B4%D1%80%D0%B5%D0%BD%D0%B0%D0%BB%D0%B8%D0%BD%D0%BE%D0%BC_10-%D0%B0%D0%BC%D0%BF%D1%83%D0%BB_2-%D0%BC%D0%BB.png,MANUFACTURER_REFERENCE_REQUIRED,https://binergia.ru/catalog/anesteziologiya/artikain-binergiya-s-adrenalinom-20-mg-0005-mg-10-ampul-po-2-ml/,binergia-manufacturer-catalog.json
CANON-БИНЕРГИЯ-BINERGIA-391,Бинергия,"Мепивакаин-Бинергия — Раствор для инъекций 30 мг/мл картриджи 1,8 мл No 50",,1,EXACT_SOURCE_SINGLE_CARD,"https://binergia.ru/upload/iblock/be7/%D0%9C%D0%B5%D0%BF%D0%B8%D0%B2%D0%B0%D0%BA%D0%B0%D0%B8%D0%BD-%D0%91%D0%B8%D0%BD%D0%B5%D1%80%D0%B3%D0%B8%D1%8F%2030%20%D0%BC%D0%B3%20%E2%84%9650%20%D0%BF%D0%BE%201,8%20%D0%BC%D0%BB%20(%D0%BA%D0%B0%D1%80%D1%82%D1%80%D0%B8%D0%B4%D0%B6%D0%B8)%20(%D0%9F%D0%BE%D0%BB%D1%8C%D0%B7%D0%BE%D0%B2%D0%B0%D1%82%D0%B5%D0%BB%D1%8C%D1%81%D0%BA%D0%BE%D0%B5).png","https://binergia.ru/upload/iblock/be7/%D0%9C%D0%B5%D0%BF%D0%B8%D0%B2%D0%B0%D0%BA%D0%B0%D0%B8%D0%BD-%D0%91%D0%B8%D0%BD%D0%B5%D1%80%D0%B3%D0%B8%D1%8F%2030%20%D0%BC%D0%B3%20%E2%84%9650%20%D0%BF%D0%BE%201,8%20%D0%BC%D0%BB%20(%D0%BA%D0%B0%D1%80%D1%82%D1%80%D0%B8%D0%B4%D0%B6%D0%B8)%20(%D0%9F%D0%BE%D0%BB%D1%8C%D0%B7%D0%BE%D0%B2%D0%B0%D1%82%D0%B5%D0%BB%D1%8C%D1%81%D0%BA%D0%BE%D0%B5).png",MANUFACTURER_REFERENCE_REQUIRED,https://binergia.ru/catalog/anesteziologiya/mepivakain-binergiya/,binergia-manufacturer-catalog.json
CANON-БИНЕРГИЯ-BINERGIA-55274,Бинергия,Denta Balance Бережное отбеливание гелевая зубная паста с метабиотиком — 260 мл,,1,EXACT_SOURCE_SINGLE_CARD,https://binergia.ru/upload/iblock/a54/%D0%94%D0%B5%D0%BD%D1%82%D0%B0%D0%91%D0%B0%D0%BB%D0%B0%D0%BD%D1%81%20-%20%D0%9F%D0%B0%D1%81%D1%82%D0%B0%20%D1%81%20%D0%B4%D0%BE%D0%B7%D0%B0%D1%82%D0%BE%D1%80%D0%BE%D0%BC%20285%D0%B3%20-%20%D0%9E%D1%82%D0%B1%D0%B5%D0%BB%D0%B8%D0%B2%D0%B0%D0%BD%D0%B8%D0%B5%20(%D0%9F%D0%BE%D0%BB%D1%8C%D0%B7%D0%BE%D0%B2%D0%B0%D1%82%D0%B5%D0%BB%D1%8C%D1%81%D0%BA%D0%BE%D0%B5).png,https://binergia.ru/upload/iblock/a54/%D0%94%D0%B5%D0%BD%D1%82%D0%B0%D0%91%D0%B0%D0%BB%D0%B0%D0%BD%D1%81%20-%20%D0%9F%D0%B0%D1%81%D1%82%D0%B0%20%D1%81%20%D0%B4%D0%BE%D0%B7%D0%B0%D1%82%D0%BE%D1%80%D0%BE%D0%BC%20285%D0%B3%20-%20%D0%9E%D1%82%D0%B1%D0%B5%D0%BB%D0%B8%D0%B2%D0%B0%D0%BD%D0%B8%D0%B5%20(%D0%9F%D0%BE%D0%BB%D1%8C%D0%B7%D0%BE%D0%B2%D0%B0%D1%82%D0%B5%D0%BB%D1%8C%D1%81%D0%BA%D0%BE%D0%B5).png,MANUFACTURER_REFERENCE_REQUIRED,https://binergia.ru/catalog/ukhod-za-polostyu-rta/denta-balance-berezhnoe-otbelivanie-gelevaya-zubnaya-pasta-s-metabiotikom-260-ml/,binergia-manufacturer-catalog.json
CANON-БИНЕРГИЯ-BINERGIA-13396,Бинергия,Denta Balance Гель-ополаскиватель для полости рта в индивидуальной упаковке — Порционные стики по 7 мл. 30 шт. в упаковке,,1,EXACT_SOURCE_SINGLE_CARD,https://binergia.ru/upload/iblock/401/%D0%93%D0%B5%D0%BB%D1%8C%20%D0%BE%D0%BF%D0%BE%D0%BB%D0%B0%D1%81%D0%BA%D0%B8%D0%B2%D0%B0%D1%82%D0%B5%D0%BB%D1%8C%20%D0%94%D0%B5%D0%BD%D1%82%D0%B0%D0%91%D0%B0%D0%BB%D0%B0%D0%BD%D1%811.2.jpg,https://binergia.ru/upload/iblock/401/%D0%93%D0%B5%D0%BB%D1%8C%20%D0%BE%D0%BF%D0%BE%D0%BB%D0%B0%D1%81%D0%BA%D0%B8%D0%B2%D0%B0%D1%82%D0%B5%D0%BB%D1%8C%20%D0%94%D0%B5%D0%BD%D1%82%D0%B0%D0%91%D0%B0%D0%BB%D0%B0%D0%BD%D1%811.2.jpg,MANUFACTURER_REFERENCE_REQUIRED,https://binergia.ru/catalog/ukhod-za-polostyu-rta/gel-opolaskivatel-dlya-polosti-rta-v-individualnoy-upakovke-dentabalans-/,binergia-manufacturer-catalog.json
CANON-БИНЕРГИЯ-BINERGIA-55023,Бинергия,Denta Balance Гидроксиапатит гелевая зубная паста с метабиотиком — 260 мл,,1,EXACT_SOURCE_SINGLE_CARD,https://binergia.ru/upload/iblock/90d/%D0%94%D0%B5%D0%BD%D1%82%D0%B0%D0%91%D0%B0%D0%BB%D0%B0%D0%BD%D1%81%20-%20%D0%9F%D0%B0%D1%81%D1%82%D0%B0%20%D1%81%20%D0%B4%D0%BE%D0%B7%D0%B0%D1%82%D0%BE%D1%80%D0%BE%D0%BC%20285%D0%B3%20-%20%D0%93%D0%B8%D0%B4%D1%80%D0%BE%D0%BA%D1%81%D0%B8%D0%B0%D0%BF%D0%B0%D1%82%D0%B8%D1%82%20800.png,https://binergia.ru/upload/iblock/90d/%D0%94%D0%B5%D0%BD%D1%82%D0%B0%D0%91%D0%B0%D0%BB%D0%B0%D0%BD%D1%81%20-%20%D0%9F%D0%B0%D1%81%D1%82%D0%B0%20%D1%81%20%D0%B4%D0%BE%D0%B7%D0%B0%D1%82%D0%BE%D1%80%D0%BE%D0%BC%20285%D0%B3%20-%20%D0%93%D0%B8%D0%B4%D1%80%D0%BE%D0%BA%D1%81%D0%B8%D0%B0%D0%BF%D0%B0%D1%82%D0%B8%D1%82%20800.png,MANUFACTURER_REFERENCE_REQUIRED,https://binergia.ru/catalog/ukhod-za-polostyu-rta/denta-balance-hydroxyapatite-gidroksiapatit-gelevaya-zubnaya-pasta-s-dozatorom-260-ml/,binergia-manufacturer-catalog.json
CANON-БИНЕРГИЯ-BINERGIA-55286,Бинергия,Denta Balance Древесный уголь гелевая зубная паста с метабиотиком — 260 мл,,1,EXACT_SOURCE_SINGLE_CARD,https://binergia.ru/upload/iblock/7e6/%D0%94%D0%B5%D0%BD%D1%82%D0%B0%D0%91%D0%B0%D0%BB%D0%B0%D0%BD%D1%81%20-%20%D0%9F%D0%B0%D1%81%D1%82%D0%B0%20%D1%81%20%D0%B4%D0%BE%D0%B7%D0%B0%D1%82%D0%BE%D1%80%D0%BE%D0%BC%20285%D0%B3%20-%20%D0%A3%D0%B3%D0%BE%D0%BB%D1%8C.png,https://binergia.ru/upload/iblock/7e6/%D0%94%D0%B5%D0%BD%D1%82%D0%B0%D0%91%D0%B0%D0%BB%D0%B0%D0%BD%D1%81%20-%20%D0%9F%D0%B0%D1%81%D1%82%D0%B0%20%D1%81%20%D0%B4%D0%BE%D0%B7%D0%B0%D1%82%D0%BE%D1%80%D0%BE%D0%BC%20285%D0%B3%20-%20%D0%A3%D0%B3%D0%BE%D0%BB%D1%8C.png,MANUFACTURER_REFERENCE_REQUIRED,https://binergia.ru/catalog/ukhod-za-polostyu-rta/denta-balance-drevesnyy-ugol-gelevaya-zubnaya-pasta-s-metabiotikom/,binergia-manufacturer-catalog.json
CANON-БИНЕРГИЯ-BINERGIA-55151,Бинергия,Denta Balance Исландский мох гелевая зубная паста с метабиотиком — 260 мл,,1,EXACT_SOURCE_SINGLE_CARD,https://binergia.ru/upload/iblock/d28/%D0%94%D0%B5%D0%BD%D1%82%D0%B0%D0%91%D0%B0%D0%BB%D0%B0%D0%BD%D1%81%20-%20%D0%9F%D0%B0%D1%81%D1%82%D0%B0%20%D1%81%20%D0%B4%D0%BE%D0%B7%D0%B0%D1%82%D0%BE%D1%80%D0%BE%D0%BC%20285%D0%B3%20-%20%D0%98%D1%81%D0%BB.%D0%BC%D0%BE%D1%85%20(%D0%9F%D0%BE%D0%BB%D1%8C%D0%B7%D0%BE%D0%B2%D0%B0%D1%82%D0%B5%D0%BB%D1%8C%D1%81%D0%BA%D0%BE%D0%B5).png,https://binergia.ru/upload/iblock/d28/%D0%94%D0%B5%D0%BD%D1%82%D0%B0%D0%91%D0%B0%D0%BB%D0%B0%D0%BD%D1%81%20-%20%D0%9F%D0%B0%D1%81%D1%82%D0%B0%20%D1%81%20%D0%B4%D0%BE%D0%B7%D0%B0%D1%82%D0%BE%D1%80%D0%BE%D0%BC%20285%D0%B3%20-%20%D0%98%D1%81%D0%BB.%D0%BC%D0%BE%D1%85%20(%D0%9F%D0%BE%D0%BB%D1%8C%D0%B7%D0%BE%D0%B2%D0%B0%D1%82%D0%B5%D0%BB%D1%8C%D1%81%D0%BA%D0%BE%D0%B5).png,MANUFACTURER_REFERENCE_REQUIRED,https://binergia.ru/catalog/ukhod-za-polostyu-rta/denta-balance-islandskiy-mokh-gelevaya-zubnaya-pasta-s-dozatorom-260-ml/,binergia-manufacturer-catalog.json
CANON-БИНЕРГИЯ-BINERGIA-55271,Бинергия,Denta Balance Морские минералы и Cпирулина гелевая зубная паста с метабиотиком — 260 мл,,1,EXACT_SOURCE_SINGLE_CARD,https://binergia.ru/upload/iblock/565/%D0%94%D0%B5%D0%BD%D1%82%D0%B0%D0%91%D0%B0%D0%BB%D0%B0%D0%BD%D1%81%20-%20%D0%9F%D0%B0%D1%81%D1%82%D0%B0%20%D1%81%20%D0%B4%D0%BE%D0%B7%D0%B0%D1%82%D0%BE%D1%80%D0%BE%D0%BC%20285%D0%B3%20-%20%D0%9C%D0%BE%D1%80%D1%81%D0%BA%D0%B8%D0%B5%20%D0%BC%D0%B8%D0%BD%D0%B5%D1%80%D0%B0%D0%BB%D1%8B%20(%D0%9F%D0%BE%D0%BB%D1%8C%D0%B7%D0%BE%D0%B2%D0%B0%D1%82%D0%B5%D0%BB%D1%8C%D1%81%D0%BA%D0%BE%D0%B5).png,https://binergia.ru/upload/iblock/565/%D0%94%D0%B5%D0%BD%D1%82%D0%B0%D0%91%D0%B0%D0%BB%D0%B0%D0%BD%D1%81%20-%20%D0%9F%D0%B0%D1%81%D1%82%D0%B0%20%D1%81%20%D0%B4%D0%BE%D0%B7%D0%B0%D1%82%D0%BE%D1%80%D0%BE%D0%BC%20285%D0%B3%20-%20%D0%9C%D0%BE%D1%80%D1%81%D0%BA%D0%B8%D0%B5%20%D0%BC%D0%B8%D0%BD%D0%B5%D1%80%D0%B0%D0%BB%D1%8B%20(%D0%9F%D0%BE%D0%BB%D1%8C%D0%B7%D0%BE%D0%B2%D0%B0%D1%82%D0%B5%D0%BB%D1%8C%D1%81%D0%BA%D0%BE%D0%B5).png,MANUFACTURER_REFERENCE_REQUIRED,https://binergia.ru/catalog/ukhod-za-polostyu-rta/denta-balance-morskie-mineraly-i-cpirulina-gelevaya-zubnaya-pasta-s-metabiotikom-260-ml/,binergia-manufacturer-catalog.json
CANON-БИНЕРГИЯ-BINERGIA-11364,Бинергия,Denta Balance Ополаскиватель для полости рта — 300 мл,,1,EXACT_SOURCE_SINGLE_CARD,https://binergia.ru/upload/iblock/079/DentaBalance%20-%20%D0%9Epolaskivatel-line%20(1)%20(%D0%9F%D0%BE%D0%BB%D1%8C%D0%B7%D0%BE%D0%B2%D0%B0%D1%82%D0%B5%D0%BB%D1%8C%D1%81%D0%BA%D0%BE%D0%B5)11.png,https://binergia.ru/upload/iblock/079/DentaBalance%20-%20%D0%9Epolaskivatel-line%20(1)%20(%D0%9F%D0%BE%D0%BB%D1%8C%D0%B7%D0%BE%D0%B2%D0%B0%D1%82%D0%B5%D0%BB%D1%8C%D1%81%D0%BA%D0%BE%D0%B5)11.png,MANUFACTURER_REFERENCE_REQUIRED,https://binergia.ru/catalog/ukhod-za-polostyu-rta/opolaskivatel-dlya-polosti-rta-dentabalans-/,binergia-manufacturer-catalog.json
CANON-БИНЕРГИЯ-BINERGIA-55283,Бинергия,Denta Balance Розовая соль гелевая зубная паста с метабиотиком — 260 мл,,1,EXACT_SOURCE_SINGLE_CARD,https://binergia.ru/upload/iblock/003/%D0%94%D0%B5%D0%BD%D1%82%D0%B0%D0%91%D0%B0%D0%BB%D0%B0%D0%BD%D1%81%20-%20%D0%9F%D0%B0%D1%81%D1%82%D0%B0%20%D1%81%20%D0%B4%D0%BE%D0%B7%D0%B0%D1%82%D0%BE%D1%80%D0%BE%D0%BC%20285%D0%B3%20-%20%D0%A0%D0%BE%D0%B7%D0%BE%D0%B2%D0%B0%D1%8F%20%D1%81%D0%BE%D0%BB%D1%8C.png,https://binergia.ru/upload/iblock/003/%D0%94%D0%B5%D0%BD%D1%82%D0%B0%D0%91%D0%B0%D0%BB%D0%B0%D0%BD%D1%81%20-%20%D0%9F%D0%B0%D1%81%D1%82%D0%B0%20%D1%81%20%D0%B4%D0%BE%D0%B7%D0%B0%D1%82%D0%BE%D1%80%D0%BE%D0%BC%20285%D0%B3%20-%20%D0%A0%D0%BE%D0%B7%D0%BE%D0%B2%D0%B0%D1%8F%20%D1%81%D0%BE%D0%BB%D1%8C.png,MANUFACTURER_REFERENCE_REQUIRED,https://binergia.ru/catalog/ukhod-za-polostyu-rta/denta-balance-rozovaya-sol-gelevaya-zubnaya-pasta-s-metabiotikom/,binergia-manufacturer-catalog.json
CANON-БИНЕРГИЯ-BINERGIA-11366,Бинергия,Denta Balance Спрей для профилактики кариеса — 40 мл,,1,EXACT_SOURCE_SINGLE_CARD,https://binergia.ru/upload/iblock/175/%D0%94%D0%B5%D0%BD%D1%82%D0%B0%20%D0%91%D0%B0%D0%BB%D0%B0%D0%BD%D1%81%20-%20%D0%A1%D0%BF%D1%80%D0%B5%D0%B9%20%D0%BE%D1%82%20%D0%BA%D0%B0%D1%80%D0%B8%D0%B5%D1%81%D0%B0%20-%20%D0%BD%D0%BE%D0%B2%D1%8B%D0%B9%20(%D0%9F%D0%BE%D0%BB%D1%8C%D0%B7%D0%BE%D0%B2%D0%B0%D1%82%D0%B5%D0%BB%D1%8C%D1%81%D0%BA%D0%BE%D0%B5).png,https://binergia.ru/upload/iblock/175/%D0%94%D0%B5%D0%BD%D1%82%D0%B0%20%D0%91%D0%B0%D0%BB%D0%B0%D0%BD%D1%81%20-%20%D0%A1%D0%BF%D1%80%D0%B5%D0%B9%20%D0%BE%D1%82%20%D0%BA%D0%B0%D1%80%D0%B8%D0%B5%D1%81%D0%B0%20-%20%D0%BD%D0%BE%D0%B2%D1%8B%D0%B9%20(%D0%9F%D0%BE%D0%BB%D1%8C%D0%B7%D0%BE%D0%B2%D0%B0%D1%82%D0%B5%D0%BB%D1%8C%D1%81%D0%BA%D0%BE%D0%B5).png,MANUFACTURER_REFERENCE_REQUIRED,https://binergia.ru/catalog/ukhod-za-polostyu-rta/sprey-dlya-profilaktiki-kariesa-dentabalans/,binergia-manufacturer-catalog.json
CANON-БИНЕРГИЯ-BINERGIA-11365,Бинергия,Denta Balance Спрей от кровоточивости десен — 40 мл,,1,EXACT_SOURCE_SINGLE_CARD,https://binergia.ru/upload/iblock/29e/%D0%94%D0%B5%D0%BD%D1%82%D0%B0%20%D0%91%D0%B0%D0%BB%D0%B0%D0%BD%D1%81%20-%20%D0%A1%D0%BF%D1%80%D0%B5%D0%B9%20%D0%B4%D0%BB%D1%8F%20%D0%B4%D0%B5%D1%81%D0%B5%D0%BD%20-%20%D0%BD%D0%BE%D0%B2%D1%8B%D0%B9%20(%D0%9F%D0%BE%D0%BB%D1%8C%D0%B7%D0%BE%D0%B2%D0%B0%D1%82%D0%B5%D0%BB%D1%8C%D1%81%D0%BA%D0%BE%D0%B5).png,https://binergia.ru/upload/iblock/29e/%D0%94%D0%B5%D0%BD%D1%82%D0%B0%20%D0%91%D0%B0%D0%BB%D0%B0%D0%BD%D1%81%20-%20%D0%A1%D0%BF%D1%80%D0%B5%D0%B9%20%D0%B4%D0%BB%D1%8F%20%D0%B4%D0%B5%D1%81%D0%B5%D0%BD%20-%20%D0%BD%D0%BE%D0%B2%D1%8B%D0%B9%20(%D0%9F%D0%BE%D0%BB%D1%8C%D0%B7%D0%BE%D0%B2%D0%B0%D1%82%D0%B5%D0%BB%D1%8C%D1%81%D0%BA%D0%BE%D0%B5).png,MANUFACTURER_REFERENCE_REQUIRED,https://binergia.ru/catalog/ukhod-za-polostyu-rta/sprey-ot-krovotochivosti-desen-dentabalans-/,binergia-manufacturer-catalog.json
