officialProductId,brand,manufacturer,name,manufacturerRef,manufacturerRefs,variantCount,categoryPath,sourceImageUrl,imageCount,kzEvidence,status,sourcePageUrl
NSK-SGA-E2S,NSK,Nakanishi Inc.,リダイレクト中...,,,1,NSK / surgical,,0,BRAND_AND_SELECTED_MODELS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,PHOTO_REQUIRED,https://www.japan.nsk-dental.com/products/surgical/surgical_handpieces/micro_surgery/sga-e2s/
NSK-EZ-SPRAY,NSK,Nakanishi Inc.,リダイレクト中...,,,1,NSK / ez-spray,,0,BRAND_AND_SELECTED_MODELS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,PHOTO_REQUIRED,https://www.japan.nsk-dental.com/products/ez-spray/
NSK-US_TIPS_EXTRACTION,NSK,Nakanishi Inc.,切開・切除用歯根膜剥離チップ（超音波スケーラー）,Z217705,Z217705,1,NSK / oral-hygiene,,0,BRAND_AND_SELECTED_MODELS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,PHOTO_REQUIRED,https://www.japan.nsk-dental.com/products/oral-hygiene/oral-varios_ultrascaler_tips/us_tips_extraction/
NSK-AS_TIPS_RESTORATIVE_V_TIP_FOR_MI,NSK,Nakanishi Inc.,初期う蝕除去Vチップ（エアースケーラーチップ）,,,1,NSK / oral-hygiene,,0,BRAND_AND_SELECTED_MODELS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,PHOTO_REQUIRED,https://www.japan.nsk-dental.com/products/oral-hygiene/oral-airscaler_tips/as_tips_restorative_v_tip_for_mi/
NSK-AS_TIPS_RESTORATIVE_FOR_MI,NSK,Nakanishi Inc.,初期う蝕除去用チップ（エアスケーラーチップ）,,,1,NSK / oral-hygiene,,0,BRAND_AND_SELECTED_MODELS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,PHOTO_REQUIRED,https://www.japan.nsk-dental.com/products/oral-hygiene/oral-airscaler_tips/as_tips_restorative_for_mi/
NSK-US_TIPS_RESTORATIVE_V_TIP,NSK,Nakanishi Inc.,初期う蝕除去用超音波スケーラーチップ（Vチップ）,,,1,NSK / oral-hygiene,,0,BRAND_AND_SELECTED_MODELS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,PHOTO_REQUIRED,https://www.japan.nsk-dental.com/products/oral-hygiene/oral-varios_ultrascaler_tips/us_tips_restorative_v_tip/
NSK-US_TIPS_RESTORATIVE,NSK,Nakanishi Inc.,初期う蝕除去超音波スケーラーチップ,Z217601,Z217601 | Z217602,2,NSK / oral-hygiene,,0,BRAND_AND_SELECTED_MODELS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,PHOTO_REQUIRED,https://www.japan.nsk-dental.com/products/oral-hygiene/oral-varios_ultrascaler_tips/us_tips_restorative/
NSK-AS_TIPS_RESTORATIVE_FOR_PREPARATION_OF_CROWN_CORES,NSK,Nakanishi Inc.,形成チップ（エアースケーラーチップ）,,,1,NSK / oral-hygiene,,0,BRAND_AND_SELECTED_MODELS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,PHOTO_REQUIRED,https://www.japan.nsk-dental.com/products/oral-hygiene/oral-airscaler_tips/as_tips_restorative_for_preparation_of_crown_cores/
NSK-AS_TIPS_ENDODONTICS_V_TIP,NSK,Nakanishi Inc.,根管洗浄用Vチップ（エアースケーラーチップ）,,,1,NSK / oral-hygiene,,0,BRAND_AND_SELECTED_MODELS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,PHOTO_REQUIRED,https://www.japan.nsk-dental.com/products/oral-hygiene/oral-airscaler_tips/as_tips_endodontics_v_tip/
NSK-ORAL-VARIOS_ULTRASCALER_TIPS,NSK,Nakanishi Inc.,超音波スケーラー用チップ（超音波スケーラー）,Z217212,Z217212 | Z217213 | Z217210 | Z217211 | Y900149,5,NSK / oral-hygiene,,0,BRAND_AND_SELECTED_MODELS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,PHOTO_REQUIRED,https://www.japan.nsk-dental.com/products/oral-hygiene/oral-varios_ultrascaler_tips/
NSK-US_TIPS_RETROGRADE_ENDO,NSK,Nakanishi Inc.,逆根管充填用窩洞形成 超音波スケーラーチップ,,,1,NSK / oral-hygiene,,0,BRAND_AND_SELECTED_MODELS_OBSERVED_IN_KAZAKHSTAN_EXACT_SKU_REVIEW_REQUIRED,PHOTO_REQUIRED,https://www.japan.nsk-dental.com/products/oral-hygiene/oral-varios_ultrascaler_tips/us_tips_retrograde_endo/
