officialProductId,brand,manufacturer,name,manufacturerRef,manufacturerRefs,variantCount,categoryPath,description,sourceImageUrl,imageCount,kzEvidence,status,sourcePageUrl
stomatologicheskaya-ustanovka-k3,Osstem,"OSSTEM IMPLANT Co., Ltd.",Стоматологическая установка k3,,,1,OBORUDOVANIE,,,0,EXACT_PRODUCT_FAMILY_ON_OSSTEM_KAZAKHSTAN_SITE,PHOTO_REFERENCE_AND_VARIANT_MATRIX_REQUIRED,https://osstem.kz/oborudovanie-/stomatologicheskaya-ustanovka-kz/stomatologicheskaya-ustanovka-k3
3d-rentgen-apparat-t1-1,Osstem,"OSSTEM IMPLANT Co., Ltd.",3d рентген аппарат t1 1,,,1,OBORUDOVANIE,,,0,EXACT_PRODUCT_FAMILY_ON_OSSTEM_KAZAKHSTAN_SITE,PHOTO_REFERENCE_AND_VARIANT_MATRIX_REQUIRED,https://osstem.kz/oborudovanie-/3d-rentgen-apparat-t1/3d-rentgen-apparat-t1-1
fiziodispenser-sm5-1,Osstem,"OSSTEM IMPLANT Co., Ltd.",Физиодиспенсер sm5 1,,,1,OBORUDOVANIE,,,0,EXACT_PRODUCT_FAMILY_ON_OSSTEM_KAZAKHSTAN_SITE,PHOTO_REFERENCE_AND_VARIANT_MATRIX_REQUIRED,https://osstem.kz/oborudovanie-/fiziodispenser-sm5/fiziodispenser-sm5-1
snap-wired,Osstem,"OSSTEM IMPLANT Co., Ltd.",SNAP WIRED,,,1,OBORUDOVANIE,,,0,EXACT_PRODUCT_FAMILY_ON_OSSTEM_KAZAKHSTAN_SITE,PHOTO_REFERENCE_AND_VARIANT_MATRIX_REQUIRED,https://osstem.kz/oborudovanie-/vnutrirotovaya-kamera-snap/snap-wired
one-guide-kit,Osstem,"OSSTEM IMPLANT Co., Ltd.",ONE GUIDE KIT,,,1,Хирургические NABORY,,,0,EXACT_PRODUCT_FAMILY_ON_OSSTEM_KAZAKHSTAN_SITE,PHOTO_REFERENCE_AND_VARIANT_MATRIX_REQUIRED,https://osstem.kz/hirurgicheskie-nabory-/hirurgiya-po-shablonam/one-guide-kit
onecas-kit,Osstem,"OSSTEM IMPLANT Co., Ltd.",ONECAS KIT,,,1,Хирургические NABORY,,,0,EXACT_PRODUCT_FAMILY_ON_OSSTEM_KAZAKHSTAN_SITE,PHOTO_REFERENCE_AND_VARIANT_MATRIX_REQUIRED,https://osstem.kz/hirurgicheskie-nabory-/hirurgiya-po-shablonam/onecas-kit
parallel-guide-full-kitrasshirennaya-komplektaciya,Osstem,"OSSTEM IMPLANT Co., Ltd.",PARALLEL GUIDE FULL KITRASSHIRENNAYA KOMPLEKTACIYA,,,1,Хирургические NABORY,,,0,EXACT_PRODUCT_FAMILY_ON_OSSTEM_KAZAKHSTAN_SITE,PHOTO_REFERENCE_AND_VARIANT_MATRIX_REQUIRED,https://osstem.kz/hirurgicheskie-nabory-/hirurgiya-po-shablonam/parallel-guide-full-kitrasshirennaya-komplektaciya
parallel-guide-kit,Osstem,"OSSTEM IMPLANT Co., Ltd.",PARALLEL GUIDE KIT,,,1,Хирургические NABORY,,,0,EXACT_PRODUCT_FAMILY_ON_OSSTEM_KAZAKHSTAN_SITE,PHOTO_REFERENCE_AND_VARIANT_MATRIX_REQUIRED,https://osstem.kz/hirurgicheskie-nabory-/hirurgiya-po-shablonam/parallel-guide-kit
smartguide-kit,Osstem,"OSSTEM IMPLANT Co., Ltd.",SMARTGUIDE KIT,,,1,Хирургические NABORY,,,0,EXACT_PRODUCT_FAMILY_ON_OSSTEM_KAZAKHSTAN_SITE,PHOTO_REFERENCE_AND_VARIANT_MATRIX_REQUIRED,https://osstem.kz/hirurgicheskie-nabory-/hirurgiya-po-shablonam/smartguide-kit
122-taper-full-kit,Osstem,"OSSTEM IMPLANT Co., Ltd.",122 TAPER FULL KIT,,,1,Хирургические NABORY,,,0,EXACT_PRODUCT_FAMILY_ON_OSSTEM_KAZAKHSTAN_SITE,PHOTO_REFERENCE_AND_VARIANT_MATRIX_REQUIRED,https://osstem.kz/hirurgicheskie-nabory-/dlya-ustanovki-implantatov/122-taper-full-kit
122-taper-kit,Osstem,"OSSTEM IMPLANT Co., Ltd.",122 TAPER KIT,,,1,Хирургические NABORY,,,0,EXACT_PRODUCT_FAMILY_ON_OSSTEM_KAZAKHSTAN_SITE,PHOTO_REFERENCE_AND_VARIANT_MATRIX_REQUIRED,https://osstem.kz/hirurgicheskie-nabory-/dlya-ustanovki-implantatov/122-taper-kit
ms-kit,Osstem,"OSSTEM IMPLANT Co., Ltd.",MS KIT,,,1,Хирургические NABORY,,,0,EXACT_PRODUCT_FAMILY_ON_OSSTEM_KAZAKHSTAN_SITE,PHOTO_REFERENCE_AND_VARIANT_MATRIX_REQUIRED,https://osstem.kz/hirurgicheskie-nabory-/dlya-ustanovki-implantatov/ms-kit
taper-kit,Osstem,"OSSTEM IMPLANT Co., Ltd.",TAPER KIT,,,1,Хирургические NABORY,,,0,EXACT_PRODUCT_FAMILY_ON_OSSTEM_KAZAKHSTAN_SITE,PHOTO_REFERENCE_AND_VARIANT_MATRIX_REQUIRED,https://osstem.kz/hirurgicheskie-nabory-/dlya-ustanovki-implantatov/taper-kit
ultra-kit,Osstem,"OSSTEM IMPLANT Co., Ltd.",ULTRA KIT,,,1,Хирургические NABORY,,,0,EXACT_PRODUCT_FAMILY_ON_OSSTEM_KAZAKHSTAN_SITE,PHOTO_REFERENCE_AND_VARIANT_MATRIX_REQUIRED,https://osstem.kz/hirurgicheskie-nabory-/dlya-ustanovki-implantatov/ultra-kit
bone-spreader-kit,Osstem,"OSSTEM IMPLANT Co., Ltd.",BONE SPREADER KIT,,,1,Хирургические NABORY,,,0,EXACT_PRODUCT_FAMILY_ON_OSSTEM_KAZAKHSTAN_SITE,PHOTO_REFERENCE_AND_VARIANT_MATRIX_REQUIRED,https://osstem.kz/hirurgicheskie-nabory-/dlya-kostnoj-plastiki/bone-spreader-kit
cas-kit,Osstem,"OSSTEM IMPLANT Co., Ltd.",CAS KIT,,,1,Хирургические NABORY,,,0,EXACT_PRODUCT_FAMILY_ON_OSSTEM_KAZAKHSTAN_SITE,PHOTO_REFERENCE_AND_VARIANT_MATRIX_REQUIRED,https://osstem.kz/hirurgicheskie-nabory-/dlya-kostnoj-plastiki/cas-kit
esset-kit,Osstem,"OSSTEM IMPLANT Co., Ltd.",ESSET KIT,,,1,Хирургические NABORY,,,0,EXACT_PRODUCT_FAMILY_ON_OSSTEM_KAZAKHSTAN_SITE,PHOTO_REFERENCE_AND_VARIANT_MATRIX_REQUIRED,https://osstem.kz/hirurgicheskie-nabory-/dlya-kostnoj-plastiki/esset-kit
las-kit,Osstem,"OSSTEM IMPLANT Co., Ltd.",LAS KIT,,,1,Хирургические NABORY,,,0,EXACT_PRODUCT_FAMILY_ON_OSSTEM_KAZAKHSTAN_SITE,PHOTO_REFERENCE_AND_VARIANT_MATRIX_REQUIRED,https://osstem.kz/hirurgicheskie-nabory-/dlya-kostnoj-plastiki/las-kit
ossbuilder-kit,Osstem,"OSSTEM IMPLANT Co., Ltd.",OSSBUILDER KIT,,,1,Хирургические NABORY,,,0,EXACT_PRODUCT_FAMILY_ON_OSSTEM_KAZAKHSTAN_SITE,PHOTO_REFERENCE_AND_VARIANT_MATRIX_REQUIRED,https://osstem.kz/hirurgicheskie-nabory-/dlya-kostnoj-plastiki/ossbuilder-kit
osteotome-kit,Osstem,"OSSTEM IMPLANT Co., Ltd.",OSTEOTOME KIT,,,1,Хирургические NABORY,,,0,EXACT_PRODUCT_FAMILY_ON_OSSTEM_KAZAKHSTAN_SITE,PHOTO_REFERENCE_AND_VARIANT_MATRIX_REQUIRED,https://osstem.kz/hirurgicheskie-nabory-/dlya-kostnoj-plastiki/osteotome-kit
ridge-split-kit-pryamoj,Osstem,"OSSTEM IMPLANT Co., Ltd.",RIDGE SPLIT KIT прямой,,,1,Хирургические NABORY,,,0,EXACT_PRODUCT_FAMILY_ON_OSSTEM_KAZAKHSTAN_SITE,PHOTO_REFERENCE_AND_VARIANT_MATRIX_REQUIRED,https://osstem.kz/hirurgicheskie-nabory-/dlya-kostnoj-plastiki/ridge-split-kit-pryamoj
ridge-split-kit-uglovoj,Osstem,"OSSTEM IMPLANT Co., Ltd.",RIDGE SPLIT KIT угловой,,,1,Хирургические NABORY,,,0,EXACT_PRODUCT_FAMILY_ON_OSSTEM_KAZAKHSTAN_SITE,PHOTO_REFERENCE_AND_VARIANT_MATRIX_REQUIRED,https://osstem.kz/hirurgicheskie-nabory-/dlya-kostnoj-plastiki/ridge-split-kit-uglovoj
sinus-kit,Osstem,"OSSTEM IMPLANT Co., Ltd.",SINUS KIT,,,1,Хирургические NABORY,,,0,EXACT_PRODUCT_FAMILY_ON_OSSTEM_KAZAKHSTAN_SITE,PHOTO_REFERENCE_AND_VARIANT_MATRIX_REQUIRED,https://osstem.kz/hirurgicheskie-nabory-/dlya-kostnoj-plastiki/sinus-kit
orp-kit,Osstem,"OSSTEM IMPLANT Co., Ltd.",ORP KIT,,,1,Хирургические NABORY,,,0,EXACT_PRODUCT_FAMILY_ON_OSSTEM_KAZAKHSTAN_SITE,PHOTO_REFERENCE_AND_VARIANT_MATRIX_REQUIRED,https://osstem.kz/hirurgicheskie-nabory-/dlya-ortodonticheskoj-hirurgii/orp-kit
