productId,brand,name,status,reason,identityPresent,sourcePresent,exactPhoto,verifiedPhotoRights,sourceUrl,nextAction
public-82f7d07c6a76f2b389322583,,"Имплантат конический CF 4,0×11 5 SP",BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,NO,YES,YES,NO,https://amdgroup.kz/catalog/4_0/implantat_konicheskiy_cf_4_0x11_5_sp/,BRAND_REQUIRED
public-d9a5da15103cef4a641823c9,,"Имплантат конический CF 4,0×13 SP",BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,NO,YES,YES,NO,https://amdgroup.kz/catalog/4_0/implantat_konicheskiy_cf_4_0x13_sp/,BRAND_REQUIRED
public-69778a7000acfc0ebe4fcdd0,,"Имплантат конический CF 4,0×16 SP",BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,NO,YES,YES,NO,https://amdgroup.kz/catalog/4_0/implantat_konicheskiy_cf_4_0x16_sp/,BRAND_REQUIRED
public-900effe70aa60e2976cd7d4a,,"Имплантат конический CF 4,0×18 SP",BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,NO,YES,YES,NO,https://amdgroup.kz/catalog/4_0/implantat_konicheskiy_cf_4_0x18_sp/,BRAND_REQUIRED
public-259f793f284ebc66f3ed2d64,,"Имплантат конический CF 4,0×7 SP",BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,NO,YES,YES,NO,https://amdgroup.kz/catalog/4_0/implantat_konicheskiy_cf_4_0x7_sp/,BRAND_REQUIRED
public-9ad37e992da7b396680faebe,,"Имплантат конический CF 4,0×8 SP",BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,NO,YES,YES,NO,https://amdgroup.kz/catalog/4_0/implantat_konicheskiy_cf_4_0x8_sp/,BRAND_REQUIRED
public-1a675551710503a2f5e568f1,,"Имплантат конический CF 4,0X18 SP",BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,YES,YES,YES,NO,https://amdgroup.kz/catalog/4_0/implantat_konicheskiy_cf_4_0x18_sp/,BRAND_REQUIRED
public-8618a15ff0b2057861ccc52d,,"Имплантат конический CF 4,3×10 SP",BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,NO,YES,YES,NO,https://amdgroup.kz/catalog/4_3/implantat_konicheskiy_cf_4_3x10_sp/,BRAND_REQUIRED
public-4c24fc0fd77a07432e4ce3d8,,"Имплантат конический CF 4,3×11 5 SP",BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,NO,YES,YES,NO,https://amdgroup.kz/catalog/4_3/implantat_konicheskiy_cf_4_3x11_5_sp/,BRAND_REQUIRED
public-aa3e31a2d488f2caf521b733,,"Имплантат конический CF 4,3×13 SP",BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,NO,YES,YES,NO,https://amdgroup.kz/catalog/4_3/implantat_konicheskiy_cf_4_3x13_sp/,BRAND_REQUIRED
public-4c9c2a308de1ae5925b3dc5e,,"Имплантат конический CF 4,3×16 SP",BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,NO,YES,YES,NO,https://amdgroup.kz/catalog/4_3/implantat_konicheskiy_cf_4_3x16_sp/,BRAND_REQUIRED
public-18e6842cd0f3b2dc5c22c7ae,,"Имплантат конический CF 4,3×18 SP",BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,NO,YES,YES,NO,https://amdgroup.kz/catalog/4_3/implantat_konicheskiy_cf_4_3x18_sp/,BRAND_REQUIRED
public-c69c7fe72e8cd403f341be56,,"Имплантат конический CF 4,3×7 SP",BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,NO,YES,YES,NO,https://amdgroup.kz/catalog/4_3/implantat_konicheskiy_cf_4_3x7_sp/,BRAND_REQUIRED
public-4d1f2ed48a739f0ab8ee79ba,,"Имплантат конический CF 4,3×8 SP",BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,NO,YES,YES,NO,https://amdgroup.kz/catalog/4_3/implantat_konicheskiy_cf_4_3x8_sp/,BRAND_REQUIRED
public-c1e644958e2eb7420b8857e8,,"Имплантат конический CF 5,0×10 SP",BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,NO,YES,YES,NO,https://amdgroup.kz/catalog/5_0/implantat_konicheskiy_cf_5_0x10_sp/,BRAND_REQUIRED
public-84f03ef6e9d8a483d941d9fd,,"Имплантат конический CF 5,0×11 5 SP",BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,NO,YES,YES,NO,https://amdgroup.kz/catalog/5_0/implantat_konicheskiy_cf_5_0x11_5_sp/,BRAND_REQUIRED
public-6180616c1ccc642c1a116f95,,"Имплантат конический CF 5,0×13 SP",BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,NO,YES,YES,NO,https://amdgroup.kz/catalog/5_0/implantat_konicheskiy_cf_5_0x13_sp/,BRAND_REQUIRED
public-a62d812528112d0fb6531f40,,"Имплантат конический CF 5,0×16 SP",BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,NO,YES,YES,NO,https://amdgroup.kz/catalog/5_0/implantat_konicheskiy_cf_5_0x16_sp/,BRAND_REQUIRED
public-021f9096b45fc3fba6919750,,"Имплантат конический CF 5,0×7 SP",BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,NO,YES,YES,NO,https://amdgroup.kz/catalog/5_0/implantat_konicheskiy_cf_5_0x7_sp/,BRAND_REQUIRED
public-047a2292fdb62d3509f7ba6d,,"Имплантат конический CF 5,0×8 SP",BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,NO,YES,YES,NO,https://amdgroup.kz/catalog/5_0/implantat_konicheskiy_cf_5_0x8_sp/,BRAND_REQUIRED
public-88cd80e1aed99f858a24a7de,,"Имплантат конический CF 5,0X11,5 SP",BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,YES,YES,YES,NO,https://amdgroup.kz/catalog/5_0/implantat_konicheskiy_cf_5_0x11_5_sp/,BRAND_REQUIRED
public-b8b4a47504ab6e32e50ef708,,"Имплантат конический CF 5,0X13 SP",BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,YES,YES,YES,NO,https://amdgroup.kz/catalog/5_0/implantat_konicheskiy_cf_5_0x13_sp/,BRAND_REQUIRED
public-24328b09fb916302b1e14974,,"Имплантат конический CF 5,0X16 SP",BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,YES,YES,YES,NO,https://amdgroup.kz/catalog/5_0/implantat_konicheskiy_cf_5_0x16_sp/,BRAND_REQUIRED
public-eab9b5ba30f632b70880c42a,,Индивидуальные ложки,BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,NO,YES,NO,NO,https://a4d.kz/content/individualnye-lozhki,BRAND_REQUIRED
public-8d4a7da1d45a5df8e0ebfdce,,Индикаторная лента 12 mm,BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,NO,YES,NO,NO,https://a4d.kz/content/indikatornaya-lenta-12-mm,BRAND_REQUIRED
public-13b05ff6c398e59219c4e166,,Инструмент В7,BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,NO,YES,YES,NO,https://amdgroup.kz/catalog/nasadki_dlya_pezo_apparata/instrument_v7/,BRAND_REQUIRED
public-b2ff7380ff27657557055fb5,,Инструмент для досаживания бандажных колец,BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,NO,YES,NO,NO,https://a4d.kz/content/instrument-dlya-dosazhivaniya-bandazhnyh-kolec,BRAND_REQUIRED
public-2dc5da17bb0d7ec472144604,,Инструмент для закладывания ретракционных нитей,BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,YES,YES,NO,NO,https://stomir.kz/,BRAND_REQUIRED
public-66662125888bd664b57bdb81,,Инструмент для закладывания ретракционных нитей-СТОМИР,BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,NO,YES,YES,NO,https://stomir.kz/catalog/krovoostanavlivayuschie_sredstva/180709014002,BRAND_REQUIRED
public-145c37a583cb53231d3ef74b,,Инструмент для лигатурной проволки,BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,NO,YES,NO,NO,https://a4d.kz/content/instrument-dlya-ligaturnoy-provolki,BRAND_REQUIRED
public-073b03bcefc75b89c8cb42c8,,Инструмент для полировки композитных пломб,BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,NO,YES,NO,NO,https://a4d.kz/content/instrument-dlya-polirovki-kompozitnyh-plomb,BRAND_REQUIRED
public-4249a71a40ed97f233f73263,,Инструмент для припасовки колец (Band pusher),BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,NO,YES,NO,NO,https://a4d.kz/content/instrument-dlya-pripasovki-kolec-band-pusher,BRAND_REQUIRED
public-0aa6278d01ea6c7a98268131,,Инструмент для самолигирующих-СТОМИР,BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,NO,YES,YES,NO,https://stomir.kz/catalog/instrumenty_ortodonticheskie./190611115326,BRAND_REQUIRED
public-ba5a6a39d9790fe94447a454,,Инструмент для соскабливания костных материалов (Англия),BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,NO,YES,NO,NO,https://a4d.kz/content/instrument-dlya-soskablivaniya-kostnyh-materialov-angliya-0,BRAND_REQUIRED
public-4eeb4a05c861d9fd2e1b1092,,Инструмент для удаления пломбировочного материала,BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,NO,YES,NO,NO,https://amdgroup.kz/catalog/emalevye_nozhy/instrument_d_udaleniya_plombirovochnogo_materiala/,BRAND_REQUIRED
public-eaf4d071e29682700a125511,,Инструмент для фиксации сепарационных колец,BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,NO,YES,NO,NO,https://a4d.kz/content/instrument-dlya-fiksacii-separacionnyh-kolec,BRAND_REQUIRED
public-d9ddbdf85f846e48316bb8b6,,Инструмент для чистки,BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,NO,YES,NO,NO,https://a4d.kz/content/instrument-dlya-chistki,BRAND_REQUIRED
public-d08859321d077406446afd42,,"Инструмент для: • Ретракции десневой ткани • Вставки ретракционной нити Разделения зубов при установке матриц, раббердама",BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,NO,YES,NO,NO,https://a4d.kz/content/instrument-dlya-retrakcii-desnevoy-tkani-vstavki-retrakcionnoy-niti-razdeleniya-zubov-pri,BRAND_REQUIRED
public-7f3e18cc61e739245b02c96a,,Инструмент стом для подгибания ортодонтической дуги,BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,NO,YES,NO,NO,https://amdgroup.kz/catalog/ortodontiya2/instrument_stom_dlya_podgibaniya_ortodonticheskoy_dugi/,BRAND_REQUIRED
public-7a3c412315fd17251b9460e3,,Инструмент универс.с режущей гранью 71-72XSI,BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,YES,YES,YES,NO,https://amdgroup.kz/catalog/restavratsiya/instrument_univers_s_rezhushchey_granyu_71_72xsi/,BRAND_REQUIRED
public-0da831a75a34110fba50cbab,,Инструмент B3,BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,NO,YES,YES,NO,https://amdgroup.kz/catalog/nasadki_dlya_pezo_apparata/instrument_b3/,BRAND_REQUIRED
public-41e10fec9ad3d8f844cc0cd3,,Инструмент Retainer retrievers,BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,NO,YES,NO,NO,https://a4d.kz/content/instrument-retainer-retrievers,BRAND_REQUIRED
public-8fdfd1fec8fc478e25665023,,Инструмент V6,BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,NO,YES,YES,NO,https://amdgroup.kz/catalog/nasadki_dlya_pezo_apparata/instrument_v6/,BRAND_REQUIRED
public-2ea9bddc5891336d2ed97042,,Инструмент V7,BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,NO,YES,YES,NO,https://amdgroup.kz/catalog/nasadki_dlya_pezo_apparata/instrument_v7/,BRAND_REQUIRED
public-63add6b35effd79c7bd28486,,Инструменты для эндодонтии,BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,NO,YES,NO,NO,https://amdgroup.kz/catalog/materialy_/,BRAND_REQUIRED
public-05cb20648a8e35de88f7b1e9,,Инструменты измерителне 6820ES,BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,YES,YES,YES,NO,https://amdgroup.kz/catalog/nabory2/instrumenty_izmeritelnye_6820es/,BRAND_REQUIRED
public-2c8889241c45dbf2802637d3,,Инструменты измерительные 6820ES,BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,YES,YES,YES,NO,https://amdgroup.kz/catalog/nabory2/instrumenty_izmeritelnye_6820es/,BRAND_REQUIRED
public-dcd9f592b82ce893ebca585b,LM Dental,Инструменты LM,IDENTITY_REQUIRED,"Exact model, manufacturer reference or GTIN is missing",NO,YES,NO,NO,https://amdgroup.kz/catalog/materialy_/,IDENTITY_REQUIRED
public-b1bb446bf8152da5bee17269,Dentsply Sirona,Интераоральный сканер Primescan Dentsply Sirona,CANONICAL_CONTENT_READY,"Brand, Kazakhstan evidence, exact source and model identity are present",YES,YES,NO,NO,https://kazdentservice.kz/product_list,VERIFY_OR_REPLACE_PRODUCT_PHOTO
public-44bb4192819ae8c14d1d62cc,,Интраоралная рентгеновская система Veraview IX тыпе R,BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,YES,YES,YES,NO,https://amdgroup.kz/catalog/rentgen_apparaty_/intraoralnaya_rentgenovskaya_sistema_veraview_ix_type_r/,BRAND_REQUIRED
public-0adafeb16d2c71626bf6364d,,Интраоральная рентгеновская система Veraview iX Type R,BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,NO,YES,YES,NO,https://amdgroup.kz/catalog/rentgen_apparaty_/intraoralnaya_rentgenovskaya_sistema_veraview_ix_type_r/,BRAND_REQUIRED
public-36fc7804b854712c3be19bce,,Интраоральный сканер Рanda P3 — компактный и точный интраоральный сканер для быстрой цифровой фиксации оттисков,BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,NO,YES,NO,NO,https://medstom.kz/catalog,BRAND_REQUIRED
public-8ef8fb0408fe5e3f85154513,,"Ионосил 3×2,5 г",BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,NO,YES,YES,NO,https://amdgroup.kz/catalog/prokladochnye_lechebnye_i_izoliruyushchie_materialy/ionosil_3kh2_5g_/,BRAND_REQUIRED
public-91cb565ec8e7d39624881b9a,,"Ионосил 3х2,5г",BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,NO,YES,YES,NO,https://amdgroup.kz/catalog/prokladochnye_lechebnye_i_izoliruyushchie_materialy/ionosil_3kh2_5g_/,BRAND_REQUIRED
public-e999e9cfc9f59b39470423f6,,Ирригационная система-СТОМИР,BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,NO,YES,YES,NO,https://stomir.kz/catalog/odnorazovaya_produkciya/181114010830,BRAND_REQUIRED
public-68a25b6918f7b3e64e9cee9a,,Ирригационные системы для физиодиспенсераО,BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,NO,YES,NO,NO,https://a4d.kz/content/irrigacionnye-sistemy-dlya-fiziodispenserao,BRAND_REQUIRED
public-3bbcc6887ac59ae02450e05d,,К-файл стальные,BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,NO,YES,NO,NO,https://a4d.kz/content/k-fayl-stalnye,BRAND_REQUIRED
public-efe8d59c09aa0db448b67d06,,К-файлы Niti SANI,BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,YES,YES,NO,NO,https://a4d.kz/content/k-fayly-niti-sani,BRAND_REQUIRED
public-a4e6b681c857388c05c81223,,"Калцимол лц 2×2,5 г",BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,NO,YES,YES,NO,https://amdgroup.kz/catalog/prokladochnye_lechebnye_i_izoliruyushchie_materialy/kaltsimol_lts_2kh2_5g_/,BRAND_REQUIRED
public-74bee1392d5aca3ad98088a2,,Камера интраоральная Zzlinker,BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,NO,YES,NO,NO,https://medstom.kz/catalog,BRAND_REQUIRED
public-a08afb989fc24aab3a812bc7,,Каналонаполнители КМИЗ,BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,NO,YES,NO,NO,https://a4d.kz/content/kanalonapolniteli-kmiz,BRAND_REQUIRED
public-c3e0e30c834a18cd507bd89c,,Каналонаполнители-СТОМИР,BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,NO,YES,YES,NO,https://stomir.kz/catalog/rashodnye_terapevticheskie_materialy_i_aksessuary/190619011059,BRAND_REQUIRED
public-2d2aaabd2b8897f421862002,,Каналонаполнитель Paste carriers,BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,NO,YES,NO,NO,https://a4d.kz/content/kanalonapolnitel-paste-carriers,BRAND_REQUIRED
public-2770cb64f764f8bffa029600,,Каналорасширители КМИЗ,BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,NO,YES,NO,NO,https://a4d.kz/content/kanalorasshiriteli-kmiz,BRAND_REQUIRED
public-2f336e3918c304b156526d64,,Каналорасширители ручные КМИЗ,BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,NO,YES,NO,NO,https://a4d.kz/content/kanalorasshiriteli-ruchnye-kmiz,BRAND_REQUIRED
public-22ef698bc48b2d62c26e0703,,Канюли 7001 для смещивания желтые 1:1,BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,YES,YES,NO,NO,https://a4d.kz/content/kanyuli-7001-dlya-smeshchivaniya-zheltye-11,BRAND_REQUIRED
public-87cd823a3e46a0d4ab7d064e,,Канюли 7002 для смешивания бирюзовый 1:1,BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,YES,YES,NO,NO,https://a4d.kz/content/kanyuli-7002-dlya-smeshivaniya-biryuzovyy-11,BRAND_REQUIRED
public-fcdf8e46abb0131b6006bdd4,,Канюли 7003 для смешивания розовые 1:1,BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,YES,YES,NO,NO,https://a4d.kz/content/kanyuli-7003-dlya-smeshivaniya-rozovye-11,BRAND_REQUIRED
public-64afc3d3c11c1e01c4077e83,,Канюли 7005 для смешивания фиолетовые 1:1,BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,YES,YES,NO,NO,https://a4d.kz/content/kanyuli-7005-dlya-smeshivaniya-fioletovye-11,BRAND_REQUIRED
public-0b8e441ddb788735cb10d34d,,Канюли 7010 для смещивания синие/ оранжевые 10:1,BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,YES,YES,NO,NO,https://a4d.kz/content/kanyuli-7010-dlya-smeshchivaniya-sinie-oranzhevye-101,BRAND_REQUIRED
public-f0da9b21f899e683421e3042,,Канюли 7011 для смещивания синие 1:1,BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,YES,YES,NO,NO,https://a4d.kz/content/kanyuli-7011-dlya-smeshchivaniya-sinie-11,BRAND_REQUIRED
public-2ba15e886dd16e289374ef53,,Канюли 7012 для смещивания синие короткие1:1,BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,YES,YES,NO,NO,https://a4d.kz/content/kanyuli-7012-dlya-smeshchivaniya-sinie-korotkie11,BRAND_REQUIRED
public-2c5790e09c04a022cabef2bc,,Канюли 7014 для смешивания коричневые с коротким носиком,BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,YES,YES,NO,NO,https://a4d.kz/content/kanyuli-7014-dlya-smeshivaniya-korichnevye-s-korotkim-nosikom,BRAND_REQUIRED
public-9b2d91fd63d1b8a151a91c79,,Канюли 7015 для смешивания коричневые,BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,YES,YES,NO,NO,https://a4d.kz/content/kanyuli-7015-dlya-smeshivaniya-korichnevye,BRAND_REQUIRED
public-ce03733f2e7508125044e7da,,Канюли 7016 для смешивания коричневые с коротким носиком,BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,YES,YES,NO,NO,https://a4d.kz/content/kanyuli-7016-dlya-smeshivaniya-korichnevye-s-korotkim-nosikom,BRAND_REQUIRED
public-f0b5029ffa34dc130d9cd597,,Канюли 7018 для смешивания коричневые с длинным носиком,BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,YES,YES,NO,NO,https://a4d.kz/content/kanyuli-7018-dlya-smeshivaniya-korichnevye-s-dlinnym-nosikom,BRAND_REQUIRED
public-d729965deef5e3fe72263035,,Канюли 7055 для смешивания на пентамикс,BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,YES,YES,NO,NO,https://a4d.kz/content/kanyuli-7055-dlya-smeshivaniya-na-pentamiks,BRAND_REQUIRED
public-0bed311136ed9aee3cebbdea,,Каппы для отбеливания,BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,NO,YES,NO,NO,https://a4d.kz/content/kappy-dlya-otbelivaniya,BRAND_REQUIRED
public-960c14f4970f6172fc2b26a4,,"Карандаш химический, L=177 мм, d=7,15 мм",BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,YES,YES,NO,NO,https://a4d.kz/content/karandash-himicheskiy-l177-mm-d715-mm,BRAND_REQUIRED
public-0a71790be598995e4f9cd3cf,,Карборундовые диски,BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,NO,YES,NO,NO,https://a4d.kz/content/karborundovye-diski,BRAND_REQUIRED
public-f2e72e2e2ca4fc6850a7e062,,Кариес детектор,BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,NO,YES,NO,NO,https://a4d.kz/content/karies-detektor,BRAND_REQUIRED
public-aa7e266c56082c1f99df85b8,Kulzer,Каризма Bulk SYR 1 X 2G ONE,CANONICAL_CONTENT_READY,"Brand, Kazakhstan evidence, exact source and model identity are present",YES,YES,YES,NO,https://amdgroup.kz/catalog/plombirovochnye_materialy/karizma_bulk_syr_1_x_2g_one/,VERIFY_OR_REPLACE_PRODUCT_PHOTO
public-17fb353923c30cf46a696a9e,,Кассета для протезирования,BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,NO,YES,YES,NO,https://amdgroup.kz/catalog/nabory/kasseta_dlya_protezirovaniya/,BRAND_REQUIRED
public-a3ae94af3c93e0519e885880,,Кассета для протезирования CD1001002 1,BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,YES,YES,YES,NO,https://amdgroup.kz/catalog/nabory/kasseta_dlya_protezirovaniya_cd1001002_1/,BRAND_REQUIRED
public-823090226555dc573cd824e7,,Кассета для стерилизации инструментов метал-6 инстр,BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,NO,YES,NO,NO,https://a4d.kz/content/kasseta-dlya-sterilizacii-instrumentov-metal-6-instr,BRAND_REQUIRED
public-5c26ba2bccdeee6aaa1b2126,,Кассета для стерилизации на 8 инструментов пластик,BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,NO,YES,NO,NO,https://a4d.kz/content/kasseta-dlya-sterilizacii-na-8-instrumentov-plastik,BRAND_REQUIRED
public-afb5460c3a0d8da8e27388bb,,Кассеты для инструментов -3 инструмента,BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,NO,YES,NO,NO,https://a4d.kz/content/kassety-dlya-instrumentov-3-instrumenta,BRAND_REQUIRED
public-9cad063f41e398714eef6304,,"Керамические брекеты 0,022 (Класс А, В, С)",BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,YES,YES,NO,NO,https://medstom.kz/catalog,BRAND_REQUIRED
public-b8028409cd875313bc313bb2,Interdent,Керамические тигли,CANONICAL_CONTENT_READY,"Brand, Kazakhstan evidence, exact source and model identity are present",YES,YES,YES,NO,https://nordstom.kz/catalog/dental-materials/dublirovanie/casting-accessories/item-103,VERIFY_OR_REPLACE_PRODUCT_PHOTO
public-b5a42e9873041f8ac91bf369,,"Кетгут -3/0, 4/0, 5/0 стерильный рассасывающийся шовный материал с иглой",BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,YES,YES,NO,NO,https://a4d.kz/content/ketgut-30-40-50-sterilnyy-rassasyvayushchiysya-shovnyy-material-s-igloy,BRAND_REQUIRED
public-e46fac69de6f3bdbf5e38679,,Кисточки аппликационные с держателем,BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,NO,YES,NO,NO,https://a4d.kz/content/kistochki-applikacionnye-s-derzhatelem-0,BRAND_REQUIRED
public-935109b488ebd4f208500ce5,,Кисточки для нанесения адгезива + ручка-СТОМИР,BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,NO,YES,YES,NO,https://stomir.kz/catalog/odnorazovaya_produkciya/181114011312,BRAND_REQUIRED
public-e1bf5ce3101550370daa3a95,Interdent,Кисточки для нанесения керамики,CANONICAL_CONTENT_READY,"Brand, Kazakhstan evidence, exact source and model identity are present",YES,YES,YES,NO,https://nordstom.kz/catalog/dental-materials/accessories-for-working-with-ceramics/item-123,VERIFY_OR_REPLACE_PRODUCT_PHOTO
public-e267fdfe699338e3c7b54929,,Клампы Бринкера ретракторы десневого края,BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,NO,YES,NO,NO,https://a4d.kz/content/klampy-brinkera-retraktory-desnevogo-kraya,BRAND_REQUIRED
public-721a0e66f8b65e3ebee47c0c,,"Клампы детские 3,016",BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,YES,YES,NO,NO,https://a4d.kz/content/klampy-detskie-3016,BRAND_REQUIRED
public-55f9925f9436137a374ef981,,Клампы для детских зубов Правый -Левый Россия,BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,NO,YES,NO,NO,https://a4d.kz/content/klampy-dlya-detskih-zubov-pravyy-levyy-rossiya,BRAND_REQUIRED
public-6572f4e3e0028d75181ce043,,Клампы для моляров симметричные Россия,BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,NO,YES,NO,NO,https://a4d.kz/content/klampy-dlya-molyarov-simmetrichnye-rossiya,BRAND_REQUIRED
public-56aa59a84990ee1da364bc87,,Клампы для передних зубов Россия,BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,NO,YES,NO,NO,https://a4d.kz/content/klampy-dlya-perednih-zubov-rossiya,BRAND_REQUIRED
public-8661dcc4cb09a2bb6d1ee76a,,Клампы для премоляров симетричные Россия,BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,NO,YES,NO,NO,https://a4d.kz/content/klampy-dlya-premolyarov-simetrichnye-rossiya,BRAND_REQUIRED
public-fc73a4a29b5265dd16e3aac4,,"Клампы набор 3,014",BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,YES,YES,NO,NO,https://a4d.kz/content/klampy-nabor-3014,BRAND_REQUIRED
public-06b3051299786d945f07040d,,"Клампы набор 3,017 № 1, № 7, № 8, № 8А, № 9, № 14, № 201, № 202, № 212 Россия",BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,YES,YES,NO,NO,https://a4d.kz/content/klampy-nabor-3017-no-1-no-7-no-8-no-8a-no-9-no-14-no-201-no-202-no-212-rossiya,BRAND_REQUIRED
public-6b1f245284a2837765346cc2,,Клампы Пакистан,BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,NO,YES,NO,NO,https://a4d.kz/content/klampy-pakistan,BRAND_REQUIRED
public-9b31d13ef1f0e20efbeb822c,,Клампы Правый -Левый Россия,BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,NO,YES,NO,NO,https://a4d.kz/content/klampy-pravyy-levyy-rossiya,BRAND_REQUIRED
public-2f03f1b10e28c119f072ca9d,,"Клей ортодонтический световой 3 шприца протравка,бонд 8 мл",BRAND_REQUIRED,Canonical card cannot be published without a confirmed brand,NO,YES,NO,NO,https://a4d.kz/content/kley-ortodonticheskiy-svetovoy-3-shprica-protravkabond-8-ml,BRAND_REQUIRED
