officialProductId,brand,manufacturer,name,manufacturerRef,manufacturerRefs,model,variantCount,categoryPath,description,sourceImageUrl,imageCount,kzEvidence,status,sourcePageUrl
NTI-P0030D,NTI,NTI-Kahla GmbH,"Composite, Gold, Amalgam",P0030D,P0030D | P0030G | P0031D | P0031G | P0032D | P0032E | P0032G | P0033D | P0033E | P0033G | P0034D | P0034G | P0035D | P0035E | P0035G | P0036D | P0038D | P0038G | P0039D | P0053D | P0053G | P0130D | P0130G | P0131D | P0132D | P0132G | P0133D | P0133E | P0133G | P0134D | P0134G | P0135D | P0135G | P0136D | P0136G | P0138D | P0139D | P0153D | P0153G,P0030D,39,,,https://www.nti.de/userdata/dcshop/images/normal/585900_p0030__a.jpg,4,BRAND_OBSERVED_AT_KAZAKHSTAN_DISTRIBUTOR,KZ_SKU_EVIDENCE_REQUIRED,https://www.nti.de/en/composite-gold-amalgam-p9601/
NTI-CNUA-3-2-012,NTI,NTI-Kahla GmbH,"CrCo, Titanium, PMMA, PEEK, Zirconia, Shank ø 3mm",CNUA-3-2-012,CNUA-3-2-012,CNUA-3-2-012,1,,,https://www.nti.de/userdata/dcshop/images/normal/199034_cnua-3-2-012.jpg,3,BRAND_OBSERVED_AT_KAZAKHSTAN_DISTRIBUTOR,KZ_SKU_EVIDENCE_REQUIRED,https://www.nti.de/en/crco-titanium-pmma-peek-zirconia-shank-3mm-p30968/
NTI-G5114-RA,NTI,NTI-Kahla GmbH,Crown Cutter,G5114-RA,G5114-RA,G5114-RA,1,,,https://www.nti.de/userdata/dcshop/images/normal/799764_g5114-ra__winkelstueck.jpg,4,BRAND_OBSERVED_AT_KAZAKHSTAN_DISTRIBUTOR,KZ_SKU_EVIDENCE_REQUIRED,https://www.nti.de/en/crown-cutter-p9596/
NTI-H35L-012-FGL,NTI,NTI-Kahla GmbH,Crown Cutter for metal crown,H35L-012-FGL,H35L-012-FGL,H35L-012-FGL,1,,,https://www.nti.de/userdata/dcshop/images/normal/9048_h35l-012-fgl__a.jpg,4,BRAND_OBSERVED_AT_KAZAKHSTAN_DISTRIBUTOR,KZ_SKU_EVIDENCE_REQUIRED,https://www.nti.de/en/crown-cutter-for-metal-crown-p9698/
NTI-T34L-012-FG,NTI,NTI-Kahla GmbH,"Crown cutter, round end cylinder, metals, coated",T34L-012-FG,T34L-012-FG | T34L-016-FG,T34L-012-FG,2,,,https://www.nti.de/userdata/dcshop/images/normal/53344_t34l-012-fg__a.jpg,4,BRAND_OBSERVED_AT_KAZAKHSTAN_DISTRIBUTOR,KZ_SKU_EVIDENCE_REQUIRED,https://www.nti.de/en/crown-cutter-round-end-cylinder-metals-coated-p30893/
NTI-874K-010M-FG,NTI,NTI-Kahla GmbH,Curettage,874K-010M-FG,874K-010M-FG,874K-010M-FG,1,,,https://www.nti.de/userdata/dcshop/images/normal/889_874k-010m-fg__a.jpg,4,BRAND_OBSERVED_AT_KAZAKHSTAN_DISTRIBUTOR,KZ_SKU_EVIDENCE_REQUIRED,https://www.nti.de/en/curettage-p9345/
NTI-875K-012M-FG,NTI,NTI-Kahla GmbH,Curettage,875K-012M-FG,875K-012M-FG,875K-012M-FG,1,,,https://www.nti.de/userdata/dcshop/images/normal/894_875k-012m-fg__a.jpg,4,BRAND_OBSERVED_AT_KAZAKHSTAN_DISTRIBUTOR,KZ_SKU_EVIDENCE_REQUIRED,https://www.nti.de/en/curettage-p9347/
NTI-876K-012C-FG,NTI,NTI-Kahla GmbH,Curettage,876K-012C-FG,876K-012C-FG | 876K-012M-FG,876K-012C-FG,2,,,https://www.nti.de/userdata/dcshop/images/normal/900_876k-012c-fg__a.jpg,4,BRAND_OBSERVED_AT_KAZAKHSTAN_DISTRIBUTOR,KZ_SKU_EVIDENCE_REQUIRED,https://www.nti.de/en/curettage-p9349/
NTI-877K-012C-FG,NTI,NTI-Kahla GmbH,Curettage,877K-012C-FG,877K-012C-FG | 877K-012M-FG | 877K-014C-FG | 877K-014F-FG | 877K-014M-FG | 877K-014SC-FG | 877K-016C-FG | 877K-016F-FG | 877K-016M-FG | 877K-016SC-FG | 877K-018C-FG | 877K-018SC-FG,877K-012C-FG,12,,,https://www.nti.de/userdata/dcshop/images/normal/912_877k-012c-fg__a.jpg,4,BRAND_OBSERVED_AT_KAZAKHSTAN_DISTRIBUTOR,KZ_SKU_EVIDENCE_REQUIRED,https://www.nti.de/en/curettage-p9351/
NTI-878K-012C-FG,NTI,NTI-Kahla GmbH,Curettage,878K-012C-FG,878K-012C-FG | 878K-012F-FG | 878K-012M-FG | 878K-012SC-FG | 878K-014C-FG | 878K-014F-FG | 878K-014M-FG | 878K-014SC-FG | 878K-016C-FG | 878K-016C-FGM | 878K-016F-FG | 878K-016M-FG | 878K-016SC-FG | 878K-018C-FG | 878K-018F-FG | 878K-018M-FG | 878K-018SC-FG | 878K-021C-FG | 878K-021F-FG | 878K-021M-FG | 878K-021SC-FG | 878K-023C-FG | 878K-023SC-FG,878K-012C-FG,23,,,https://www.nti.de/userdata/dcshop/images/normal/954_878k-012c-fg__a.jpg,4,BRAND_OBSERVED_AT_KAZAKHSTAN_DISTRIBUTOR,KZ_SKU_EVIDENCE_REQUIRED,https://www.nti.de/en/curettage-p9354/
NTI-879K-012C-FG,NTI,NTI-Kahla GmbH,Curettage,879K-012C-FG,879K-012C-FG | 879K-012F-FG | 879K-012M-FG | 879K-012SC-FG | 879K-014C-FG | 879K-014F-FG | 879K-014M-FG | 879K-014SC-FG | 879K-016C-FG | 879K-016F-FG | 879K-016M-FG | 879K-016M-FGM | 879K-016SC-FG | 879K-016SF-FG | 879K-018C-FG | 879K-018F-FG | 879K-018M-FG | 879K-018SC-FG | 879K-021C-FG | 879K-021M-FG | 879K-021SC-FG | 879K-023C-FG | 879K-023SC-FG,879K-012C-FG,23,,,https://www.nti.de/userdata/dcshop/images/normal/991_879k-012c-fg__a.jpg,4,BRAND_OBSERVED_AT_KAZAKHSTAN_DISTRIBUTOR,KZ_SKU_EVIDENCE_REQUIRED,https://www.nti.de/en/curettage-p9360/
NTI-H282K-014-FG,NTI,NTI-Kahla GmbH,Curettage,H282K-014-FG,H282K-014-FG,H282K-014-FG,1,,,https://www.nti.de/userdata/dcshop/images/normal/2791_h282k-014-fg__a.jpg,4,BRAND_OBSERVED_AT_KAZAKHSTAN_DISTRIBUTOR,KZ_SKU_EVIDENCE_REQUIRED,https://www.nti.de/en/curettage-p9679/
NTI-H283K-016-FG,NTI,NTI-Kahla GmbH,Curettage,H283K-016-FG,H283K-016-FG | H283K-021-FG | H283K-021-RA,H283K-016-FG,3,,,https://www.nti.de/userdata/dcshop/images/normal/2796_h283k-016-fg__a.jpg,4,BRAND_OBSERVED_AT_KAZAKHSTAN_DISTRIBUTOR,KZ_SKU_EVIDENCE_REQUIRED,https://www.nti.de/en/curettage-p9681/
NTI-M-H284K,NTI,NTI-Kahla GmbH,Curettage,M-H284K,M-H284K,M-H284K,1,,,https://www.nti.de/userdata/dcshop/images/normal/2852_h284k-016-fg__a.jpg,1,BRAND_OBSERVED_AT_KAZAKHSTAN_DISTRIBUTOR,KZ_SKU_EVIDENCE_REQUIRED,https://www.nti.de/en/curettage-p9683/
NTI-877K-014TSC-FG,NTI,NTI-Kahla GmbH,Curettage Turbo,877K-014TSC-FG,877K-014TSC-FG | 877K-018TSC-FG,877K-014TSC-FG,2,,,https://www.nti.de/userdata/dcshop/images/normal/5324_877k-014tsc-fg__a.jpg,3,BRAND_OBSERVED_AT_KAZAKHSTAN_DISTRIBUTOR,KZ_SKU_EVIDENCE_REQUIRED,https://www.nti.de/en/curettage-turbo-p9352/
NTI-878K-014TSC-FG,NTI,NTI-Kahla GmbH,Curettage Turbo,878K-014TSC-FG,878K-014TSC-FG | 878K-016TSC-FG | 878K-018TSC-FG,878K-014TSC-FG,3,,,https://www.nti.de/userdata/dcshop/images/normal/9019_878k-014tsc-fg__a.jpg,4,BRAND_OBSERVED_AT_KAZAKHSTAN_DISTRIBUTOR,KZ_SKU_EVIDENCE_REQUIRED,https://www.nti.de/en/curettage-turbo-p9356/
NTI-879K-014TC-FG,NTI,NTI-Kahla GmbH,Curettage Turbo,879K-014TC-FG,879K-014TC-FG | 879K-014TSC-FG | 879K-016TC-FG | 879K-016TSC-FG | 879K-018TC-FG | 879K-018TSC-FG,879K-014TC-FG,6,,,https://www.nti.de/userdata/dcshop/images/normal/6222_879k-014tc-fg__a.jpg,4,BRAND_OBSERVED_AT_KAZAKHSTAN_DISTRIBUTOR,KZ_SKU_EVIDENCE_REQUIRED,https://www.nti.de/en/curettage-turbo-p9362/
NTI-SD7010KD,NTI,NTI-Kahla GmbH,Cutting disc for ceramic,SD7010KD,SD7010KD | SD7010KE | SD7010KG,SD7010KD,3,,,https://www.nti.de/userdata/dcshop/images/normal/4870_sd7010k_weiss.png,2,BRAND_OBSERVED_AT_KAZAKHSTAN_DISTRIBUTOR,KZ_SKU_EVIDENCE_REQUIRED,https://www.nti.de/en/cutting-disc-for-ceramic-p9904/
NTI-SD7003D,NTI,NTI-Kahla GmbH,Cutting disc for Metal Alloys,SD7003D,SD7003D | SD7003E | SD7003G,SD7003D,3,,,https://www.nti.de/userdata/dcshop/images/normal/4864_sd7003_mit_ref.png,2,BRAND_OBSERVED_AT_KAZAKHSTAN_DISTRIBUTOR,KZ_SKU_EVIDENCE_REQUIRED,https://www.nti.de/en/cutting-disc-for-metal-alloys-p9902/
NTI-SD7005D,NTI,NTI-Kahla GmbH,Cutting disc for Metal Alloys,SD7005D,SD7005D | SD7005E | SD7005G,SD7005D,3,,,https://www.nti.de/userdata/dcshop/images/normal/4867_sd7005_mit_ref.png,3,BRAND_OBSERVED_AT_KAZAKHSTAN_DISTRIBUTOR,KZ_SKU_EVIDENCE_REQUIRED,https://www.nti.de/en/cutting-disc-for-metal-alloys-p9903/
NTI-SD7011MD,NTI,NTI-Kahla GmbH,Cutting disc for metall,SD7011MD,SD7011MD | SD7011ME | SD7011MG,SD7011MD,3,,,https://www.nti.de/userdata/dcshop/images/normal/4873_sd7011m.png,2,BRAND_OBSERVED_AT_KAZAKHSTAN_DISTRIBUTOR,KZ_SKU_EVIDENCE_REQUIRED,https://www.nti.de/en/cutting-disc-for-metall-p9905/
NTI-SD7012MD,NTI,NTI-Kahla GmbH,Cutting disc for metall,SD7012MD,SD7012MD | SD7012ME | SD7012MG,SD7012MD,3,,,https://www.nti.de/userdata/dcshop/images/normal/4876_sd7012m.png,2,BRAND_OBSERVED_AT_KAZAKHSTAN_DISTRIBUTOR,KZ_SKU_EVIDENCE_REQUIRED,https://www.nti.de/en/cutting-disc-for-metall-p9906/
NTI-SD7000D,NTI,NTI-Kahla GmbH,Cutting disc for Precious Alloys,SD7000D,SD7000D | SD7000E | SD7000G,SD7000D,3,,,https://www.nti.de/userdata/dcshop/images/normal/4861_sd7000_mit_ref.png,2,BRAND_OBSERVED_AT_KAZAKHSTAN_DISTRIBUTOR,KZ_SKU_EVIDENCE_REQUIRED,https://www.nti.de/en/cutting-disc-for-precious-alloys-p9901/
NTI-SD7014TD,NTI,NTI-Kahla GmbH,Cutting disc for titanium,SD7014TD,SD7014TD | SD7014TE | SD7014TG,SD7014TD,3,,,https://www.nti.de/userdata/dcshop/images/normal/4879_sd7014t.png,2,BRAND_OBSERVED_AT_KAZAKHSTAN_DISTRIBUTOR,KZ_SKU_EVIDENCE_REQUIRED,https://www.nti.de/en/cutting-disc-for-titanium-p9907/
NTI-835-007M-FG,NTI,NTI-Kahla GmbH,Cylinder,835-007M-FG,835-007M-FG | 835-008M-FG | 835-008M-FGM | 835-008M-KID | 835-009C-FG | 835-009M-FG | 835-010C-FG | 835-010C-FGM | 835-010F-FG | 835-010M-FG | 835-010M-FGM | 835-010M-RA | 835-010SC-FG | 835-012C-FG | 835-012F-FG | 835-012M-FG | 835-012M-RA | 835-012SC-FG | 835-014C-FG | 835-014F-FG | 835-014M-FG | 835-014M-FGM | 835-014M-RA | 835-016C-FG | 835-016M-FG | 835-016SC-FG | 835-018C-FG,835-007M-FG,27,,,https://www.nti.de/userdata/dcshop/images/normal/805_835-007m-fg__a.jpg,4,BRAND_OBSERVED_AT_KAZAKHSTAN_DISTRIBUTOR,KZ_SKU_EVIDENCE_REQUIRED,https://www.nti.de/en/cylinder-p9255/
NTI-835-008M-HP,NTI,NTI-Kahla GmbH,Cylinder,835-008M-HP,835-008M-HP | 835-010M-HP | 835-012M-HP | 835-016M-HP | 835-021M-HP | 835-025M-HP,835-008M-HP,6,,,https://www.nti.de/userdata/dcshop/images/normal/3655_835-008m-hp__a.jpg,5,BRAND_OBSERVED_AT_KAZAKHSTAN_DISTRIBUTOR,KZ_SKU_EVIDENCE_REQUIRED,https://www.nti.de/en/cylinder-p9256/
NTI-836-008M-FG,NTI,NTI-Kahla GmbH,Cylinder,836-008M-FG,836-008M-FG | 836-010C-FG | 836-010F-FG | 836-010M-FG | 836-012C-FG | 836-012F-FG | 836-012M-FG | 836-012SC-FG | 836-014C-FG | 836-014M-FG | 836-014SC-FG | 836-014SC-FGM | 836-016C-FG | 836-016M-FG | 836-016SC-FG | 836-018C-FG | 836-018M-FG,836-008M-FG,17,,,https://www.nti.de/userdata/dcshop/images/normal/1120_836-008m-fg__a.jpg,4,BRAND_OBSERVED_AT_KAZAKHSTAN_DISTRIBUTOR,KZ_SKU_EVIDENCE_REQUIRED,https://www.nti.de/en/cylinder-p9258/
NTI-837-010C-FG,NTI,NTI-Kahla GmbH,Cylinder,837-010C-FG,837-010C-FG | 837-010M-FG | 837-012C-FG | 837-012F-FG | 837-012M-FG | 837-012SC-FG | 837-014C-FG | 837-014C-FGM | 837-014F-FG | 837-014M-FG | 837-014SC-FG | 837-016C-FG | 837-016M-FG | 837-016SC-FG | 837-018C-FG | 837-018M-FG | 837-018SC-FG,837-010C-FG,17,,,https://www.nti.de/userdata/dcshop/images/normal/1174_837-010c-fg__a.jpg,4,BRAND_OBSERVED_AT_KAZAKHSTAN_DISTRIBUTOR,KZ_SKU_EVIDENCE_REQUIRED,https://www.nti.de/en/cylinder-p9262/
NTI-837-016M-HP,NTI,NTI-Kahla GmbH,Cylinder,837-016M-HP,837-016M-HP | 837-018M-HP | 837-033M-HP | 837-040M-HP | 837-050M-HP,837-016M-HP,5,,,https://www.nti.de/userdata/dcshop/images/normal/3663_837-016m-hp__a.jpg,5,BRAND_OBSERVED_AT_KAZAKHSTAN_DISTRIBUTOR,KZ_SKU_EVIDENCE_REQUIRED,https://www.nti.de/en/cylinder-p9263/
NTI-837L-010C-FG,NTI,NTI-Kahla GmbH,Cylinder,837L-010C-FG,837L-010C-FG | 837L-010M-FG | 837L-012C-FG | 837L-012F-FG | 837L-012M-FG | 837L-014C-FG | 837L-014M-FG | 837L-014SC-FG | 837L-016C-FG | 837L-016M-FG | 837L-016SC-FG | 837L-018C-FG,837L-010C-FG,12,,,https://www.nti.de/userdata/dcshop/images/normal/1371_837l-010c-fg__a.jpg,4,BRAND_OBSERVED_AT_KAZAKHSTAN_DISTRIBUTOR,KZ_SKU_EVIDENCE_REQUIRED,https://www.nti.de/en/cylinder-p9266/
NTI-838-007M-KID,NTI,NTI-Kahla GmbH,Cylinder,838-007M-KID,838-007M-KID | 838-007M-KIDL | 838-008M-FG | 838-009M-FG | 838-010C-FG | 838-010F-FG | 838-010M-FG | 838-012C-FG | 838-012M-FG | 838-012SC-FG | 838-014C-FG | 838-014M-FG,838-007M-KID,12,,,https://www.nti.de/userdata/dcshop/images/normal/8788_838-007m-kid__a.jpg,4,BRAND_OBSERVED_AT_KAZAKHSTAN_DISTRIBUTOR,KZ_SKU_EVIDENCE_REQUIRED,https://www.nti.de/en/cylinder-p9268/
NTI-842-012C-FG,NTI,NTI-Kahla GmbH,Cylinder,842-012C-FG,842-012C-FG | 842-012M-FG | 842-012SC-FG | 842-014C-FG | 842-014M-FG | 842-014SC-FG | 842-018C-FG,842-012C-FG,7,,,https://www.nti.de/userdata/dcshop/images/normal/1433_842-012c-fg__a.jpg,4,BRAND_OBSERVED_AT_KAZAKHSTAN_DISTRIBUTOR,KZ_SKU_EVIDENCE_REQUIRED,https://www.nti.de/en/cylinder-p9272/
NTI-880-010M-FG,NTI,NTI-Kahla GmbH,Cylinder,880-010M-FG,880-010M-FG | 880-012C-FG | 880-012F-FG | 880-012M-FG | 880-014C-FG | 880-014F-FG | 880-014M-FG | 880-014SC-FG | 880-016C-FG | 880-016M-FG,880-010M-FG,10,,,https://www.nti.de/userdata/dcshop/images/normal/1059_880-010m-fg__a.jpg,4,BRAND_OBSERVED_AT_KAZAKHSTAN_DISTRIBUTOR,KZ_SKU_EVIDENCE_REQUIRED,https://www.nti.de/en/cylinder-p9368/
NTI-AG836-060EC-HP,NTI,NTI-Kahla GmbH,Cylinder,AG836-060EC-HP,AG836-060EC-HP,AG836-060EC-HP,1,,,https://www.nti.de/userdata/dcshop/images/normal/3572_ag836-060ec-hp__a.jpg,5,BRAND_OBSERVED_AT_KAZAKHSTAN_DISTRIBUTOR,KZ_SKU_EVIDENCE_REQUIRED,https://www.nti.de/en/cylinder-p9414/
NTI-H21-008-HP,NTI,NTI-Kahla GmbH,Cylinder,H21-008-HP,H21-008-HP | H21-010-HP | H21-012-HP | H21-014-HP | H21-016-HP,H21-008-HP,5,,,https://www.nti.de/userdata/dcshop/images/normal/4604_h21-008-hp__a.jpg,5,BRAND_OBSERVED_AT_KAZAKHSTAN_DISTRIBUTOR,KZ_SKU_EVIDENCE_REQUIRED,https://www.nti.de/en/cylinder-p9657/
NTI-H21-009-FG,NTI,NTI-Kahla GmbH,Cylinder,H21-009-FG,H21-009-FG | H21-010-FG | H21-010-RA | H21-012-FG | H21-012-RA | H21-014-RA | H21-016-RA,H21-009-FG,7,,,https://www.nti.de/userdata/dcshop/images/normal/4597_h21-009-fg__a.jpg,4,BRAND_OBSERVED_AT_KAZAKHSTAN_DISTRIBUTOR,KZ_SKU_EVIDENCE_REQUIRED,https://www.nti.de/en/cylinder-p9656/
NTI-H31-010-FG,NTI,NTI-Kahla GmbH,Cylinder,H31-010-FG,H31-010-FG | H31-010-RA | H31-012-FG,H31-010-FG,3,,,https://www.nti.de/userdata/dcshop/images/normal/4644_h31-010-fg__a.jpg,4,BRAND_OBSERVED_AT_KAZAKHSTAN_DISTRIBUTOR,KZ_SKU_EVIDENCE_REQUIRED,https://www.nti.de/en/cylinder-p9688/
NTI-H31-016-HP,NTI,NTI-Kahla GmbH,Cylinder,H31-016-HP,H31-016-HP,H31-016-HP,1,,,https://www.nti.de/userdata/dcshop/images/normal/4653_h31-016-hp__a.jpg,5,BRAND_OBSERVED_AT_KAZAKHSTAN_DISTRIBUTOR,KZ_SKU_EVIDENCE_REQUIRED,https://www.nti.de/en/cylinder-p9689/
NTI-H31MF-010-FG,NTI,NTI-Kahla GmbH,Cylinder,H31MF-010-FG,H31MF-010-FG,H31MF-010-FG,1,,,https://www.nti.de/userdata/dcshop/images/normal/4654_h31mf-010-fg__a.jpg,4,BRAND_OBSERVED_AT_KAZAKHSTAN_DISTRIBUTOR,KZ_SKU_EVIDENCE_REQUIRED,https://www.nti.de/en/cylinder-p9690/
NTI-T21X-010-FG,NTI,NTI-Kahla GmbH,Cylinder,T21X-010-FG,T21X-010-FG | T21X-012-FG,T21X-010-FG,2,,,https://www.nti.de/userdata/dcshop/images/normal/5127_t21x-010-fg__a.jpg,4,BRAND_OBSERVED_AT_KAZAKHSTAN_DISTRIBUTOR,KZ_SKU_EVIDENCE_REQUIRED,https://www.nti.de/en/cylinder-p9938/
NTI-836-012TSC-FG,NTI,NTI-Kahla GmbH,Cylinder Turbo,836-012TSC-FG,836-012TSC-FG | 836-014TSC-FG,836-012TSC-FG,2,,,https://www.nti.de/userdata/dcshop/images/normal/5244_836-012tsc-fg__a.jpg,4,BRAND_OBSERVED_AT_KAZAKHSTAN_DISTRIBUTOR,KZ_SKU_EVIDENCE_REQUIRED,https://www.nti.de/en/cylinder-turbo-p9261/
NTI-837-012TSC-FG,NTI,NTI-Kahla GmbH,Cylinder Turbo,837-012TSC-FG,837-012TSC-FG | 837-014TSC-FG | 837-016TSC-FG,837-012TSC-FG,3,,,https://www.nti.de/userdata/dcshop/images/normal/5253_837-012tsc-fg__a.jpg,4,BRAND_OBSERVED_AT_KAZAKHSTAN_DISTRIBUTOR,KZ_SKU_EVIDENCE_REQUIRED,https://www.nti.de/en/cylinder-turbo-p9267/
NTI-881-012TC-FG,NTI,NTI-Kahla GmbH,Cylinder Turbo,881-012TC-FG,881-012TC-FG | 881-014TC-FG,881-012TC-FG,2,,,https://www.nti.de/userdata/dcshop/images/normal/5353_881-012tc-fg__a.jpg,4,BRAND_OBSERVED_AT_KAZAKHSTAN_DISTRIBUTOR,KZ_SKU_EVIDENCE_REQUIRED,https://www.nti.de/en/cylinder-turbo-p9372/
NTI-881KS-012SC-FG,NTI,NTI-Kahla GmbH,"Cylinder, round, convex end",881KS-012SC-FG,881KS-012SC-FG | 881KS-014SC-FG | 881KS-015SC-FG | 881KS-016SC-FG,881KS-012SC-FG,4,,,https://www.nti.de/userdata/dcshop/images/normal/1114_881ks-012sc-fg__a.jpg,4,BRAND_OBSERVED_AT_KAZAKHSTAN_DISTRIBUTOR,KZ_SKU_EVIDENCE_REQUIRED,https://www.nti.de/en/cylinder-round-convex-end-p9371/
NTI-CNDA-6-2-001D,NTI,NTI-Kahla GmbH,"Datron, ZrO², Shank ø 6 mm",CNDA-6-2-001D,CNDA-6-2-001D,CNDA-6-2-001D,1,,,https://www.nti.de/userdata/dcshop/images/normal/575761_cnda-6-2-001d.jpg,3,BRAND_OBSERVED_AT_KAZAKHSTAN_DISTRIBUTOR,KZ_SKU_EVIDENCE_REQUIRED,https://www.nti.de/en/datron-zro-shank-6-mm-p31151/
NTI-CNDA-6-2-000D,NTI,NTI-Kahla GmbH,"Datron, ZrO², Shank Ø 6 mm",CNDA-6-2-000D,CNDA-6-2-000D,CNDA-6-2-000D,1,,,https://www.nti.de/userdata/dcshop/images/normal/205718_cnda-6-2-000d.jpg,3,BRAND_OBSERVED_AT_KAZAKHSTAN_DISTRIBUTOR,KZ_SKU_EVIDENCE_REQUIRED,https://www.nti.de/en/datron-zro-shank-6-mm-p31150/
NTI-P0632B,NTI,NTI-Kahla GmbH,Denture acrylic,P0632B,P0632B | P0632G | P0634B | P0634G | P0636B | P0636G | P0642B | P0642G | P0644B | P0644G | P0646B | P0646G,P0632B,12,,,https://www.nti.de/userdata/dcshop/images/normal/752122_p0632_b.jpg,4,BRAND_OBSERVED_AT_KAZAKHSTAN_DISTRIBUTOR,KZ_SKU_EVIDENCE_REQUIRED,https://www.nti.de/en/denture-acrylic-p9397/
NTI-P0652B,NTI,NTI-Kahla GmbH,Denture acrylic,P0652B,P0652B | P0654B | P0654G | P0655B | P0655G | P0656B | P0656G | P0657B | P0657G | P0659B | P0659G | P0662B | P0662G | P0664B | P0664E | P0664G | P0665B | P0665G | P0666B | P0666G | P0667B | P0667E | P0667G | P0669B | P0669G | P0672B | P0672G | P0674B | P0674G | P0675B | P0675G | P0676B | P0676G | P0677B | P0677G | P0679B | P0679G,P0652B,37,,,https://www.nti.de/userdata/dcshop/images/normal/935922_p0652__a.jpg,6,BRAND_OBSERVED_AT_KAZAKHSTAN_DISTRIBUTOR,KZ_SKU_EVIDENCE_REQUIRED,https://www.nti.de/en/denture-acrylic-p9879/
NTI-828-026M-FG,NTI,NTI-Kahla GmbH,Depth Marker,828-026M-FG,828-026M-FG | 828-030M-FG,828-026M-FG,2,,,https://www.nti.de/userdata/dcshop/images/normal/9962_828-026m-fg__a.jpg,5,BRAND_OBSERVED_AT_KAZAKHSTAN_DISTRIBUTOR,KZ_SKU_EVIDENCE_REQUIRED,https://www.nti.de/en/depth-marker-p9242/
NTI-834-016M-FG,NTI,NTI-Kahla GmbH,Depth Marker,834-016M-FG,834-016M-FG | 834-021M-FG,834-016M-FG,2,,,https://www.nti.de/userdata/dcshop/images/normal/783_834-016m-fg__a.jpg,4,BRAND_OBSERVED_AT_KAZAKHSTAN_DISTRIBUTOR,KZ_SKU_EVIDENCE_REQUIRED,https://www.nti.de/en/depth-marker-p9252/
NTI-834A-031M-FG,NTI,NTI-Kahla GmbH,Depth Marker,834A-031M-FG,834A-031M-FG,834A-031M-FG,1,,,https://www.nti.de/userdata/dcshop/images/normal/794_834a-031m-fg__a.jpg,4,BRAND_OBSERVED_AT_KAZAKHSTAN_DISTRIBUTOR,KZ_SKU_EVIDENCE_REQUIRED,https://www.nti.de/en/depth-marker-p9253/
NTI-834RL-027M-FG,NTI,NTI-Kahla GmbH,Depth Marker,834RL-027M-FG,834RL-027M-FG,834RL-027M-FG,1,,,https://www.nti.de/userdata/dcshop/images/normal/803_834rl-027m-fg__a.jpg,4,BRAND_OBSERVED_AT_KAZAKHSTAN_DISTRIBUTOR,KZ_SKU_EVIDENCE_REQUIRED,https://www.nti.de/en/depth-marker-p9254/
NTI-868A-018M-FG,NTI,NTI-Kahla GmbH,Depth Marker,868A-018M-FG,868A-018M-FG | 868A-021M-FG,868A-018M-FG,2,,,https://www.nti.de/userdata/dcshop/images/normal/798_868a-018m-fg__a.jpg,4,BRAND_OBSERVED_AT_KAZAKHSTAN_DISTRIBUTOR,KZ_SKU_EVIDENCE_REQUIRED,https://www.nti.de/en/depth-marker-p9342/
NTI-MADC03-009M-FG,NTI,NTI-Kahla GmbH,Depth Marker by Caldwell,MADC03-009M-FG,MADC03-009M-FG | MADC04-009M-FG | MADC05-009M-FG | MADC06-009M-FG | MADC08-009M-FG | MADC10-009M-FG | MADC15-009M-FG | MADC20-009M-FG,MADC03-009M-FG,8,,,https://www.nti.de/userdata/dcshop/images/normal/1424_madc03-009m-fg__a.jpg,4,BRAND_OBSERVED_AT_KAZAKHSTAN_DISTRIBUTOR,KZ_SKU_EVIDENCE_REQUIRED,https://www.nti.de/en/depth-marker-by-caldwell-p9801/
NTI-813-010M-FG,NTI,NTI-Kahla GmbH,Diabolo,813-010M-FG,813-010M-FG | 813-012C-FG | 813-012M-FG | 813-014C-FG | 813-014M-FG | 813-016C-FG | 813-016M-FG | 813-018M-FG | 813-018SC-FG,813-010M-FG,9,,,https://www.nti.de/userdata/dcshop/images/normal/399_813-010m-fg__a.jpg,5,BRAND_OBSERVED_AT_KAZAKHSTAN_DISTRIBUTOR,KZ_SKU_EVIDENCE_REQUIRED,https://www.nti.de/en/diabolo-p9232/
NTI-SET-1729,NTI,NTI-Kahla GmbH,DiaGloss assortment,SET-1729,SET-1729,SET-1729,1,,,https://www.nti.de/userdata/dcshop/images/normal/298972_set-1729_edenta_2025.png,2,BRAND_OBSERVED_AT_KAZAKHSTAN_DISTRIBUTOR,KZ_SKU_EVIDENCE_REQUIRED,https://www.nti.de/en/diagloss-assortment-p9914/
NTI-P1039B,NTI,NTI-Kahla GmbH,DiaGloss Lamella polishers,P1039B,P1039B | P1039G | P1139B | P1139G | P19032B | P19032E | P19033B | P19033E | P19034B | P19034E | P19035B | P19035E | P19038B | P19039B | P19039E | P1932B | P1932E | P1932G | P1933B | P1933E | P1933G | P1934B | P1934E | P1934G | P1935B | P1935E | P1935G | P1938B | P1938E | P1938G | P1939B | P1939E | P1939G,P1039B,33,,,https://www.nti.de/userdata/dcshop/images/normal/788988_p1039__a.jpg,6,BRAND_OBSERVED_AT_KAZAKHSTAN_DISTRIBUTOR,KZ_SKU_EVIDENCE_REQUIRED,https://www.nti.de/en/2-step-polisher-for-composite-p31334/
