"canonicalProductId","canonicalVariantId","canonicalProductName","canonicalBrand","canonicalManufacturer","canonicalCategory","canonicalSourceUrl","sourceEvidenceStatus","supplierSku","supplierProductName","price","currency","stock","warehouse","leadTimeDays","availableFrom","licenseDocumentUrl","rowAction"
"public-87ce620278a43141738a0003","public-87ce620278a43141738a0003-variant-default","С16 модель","","","","https://a4d.kz/content/s16-model","PUBLIC_SOURCE_REQUIRES_SUPPLIER_CONFIRMATION","","","","KZT","","","","","","CONFIRM_AND_FILL_COMMERCIAL_DATA"
"public-c35fc8e90df17fde2b7f545e","public-c35fc8e90df17fde2b7f545e-variant-default","Самолигирующие замки","","","","https://a4d.kz/content/samoligiruyushchie-zamki","PUBLIC_SOURCE_REQUIRES_SUPPLIER_CONFIRMATION","","","","KZT","","","","","","CONFIRM_AND_FILL_COMMERCIAL_DATA"
"public-4c2701a1f3ab22fa4f8f2a4b","public-4c2701a1f3ab22fa4f8f2a4b-variant-default","Светодиодная лампа","","","","https://a4d.kz/content/svetodiodnaya-lampa-0","PUBLIC_SOURCE_REQUIRES_SUPPLIER_CONFIRMATION","","","","KZT","","","","","","CONFIRM_AND_FILL_COMMERCIAL_DATA"
"public-b103812cce9834159d58c722","public-b103812cce9834159d58c722-variant-default","Сепаратор","","","","https://a4d.kz/content/separator","PUBLIC_SOURCE_REQUIRES_SUPPLIER_CONFIRMATION","","","","KZT","","","","","","CONFIRM_AND_FILL_COMMERCIAL_DATA"
"public-6c0d80a9620d6426c7f9d4f1","public-6c0d80a9620d6426c7f9d4f1-variant-default","Силиконовые кисточки с большой головой для реставрации","","","","https://a4d.kz/content/silikonovye-kistochki-s-bolshoy-golovoy-dlya-restavracii","PUBLIC_SOURCE_REQUIRES_SUPPLIER_CONFIRMATION","","","","KZT","","","","","","CONFIRM_AND_FILL_COMMERCIAL_DATA"
"public-a01cacc9ac0fb505d5a4dd8c","public-a01cacc9ac0fb505d5a4dd8c-variant-default","Система для извлечения сломанных инстрментов","","","","https://a4d.kz/content/sistema-dlya-izvlecheniya-slomannyh-instrmentov","PUBLIC_SOURCE_REQUIRES_SUPPLIER_CONFIRMATION","","","","KZT","","","","","","CONFIRM_AND_FILL_COMMERCIAL_DATA"
"public-49b40992357eb20820ed1e25","public-49b40992357eb20820ed1e25-variant-default","Скайсы стразы для зубов ассорти, прозрачные","","","","https://a4d.kz/content/skaysy-strazy-dlya-zubov-assorti-prozrachnye-0","PUBLIC_SOURCE_REQUIRES_SUPPLIER_CONFIRMATION","","","","KZT","","","","","","CONFIRM_AND_FILL_COMMERCIAL_DATA"
"public-dbba818d25554b237a86d429","public-dbba818d25554b237a86d429-variant-default","Скалер встраиваемый в установку без света","","","","https://a4d.kz/content/skaler-vstraivaemyy-v-ustanovku-bez-sveta","PUBLIC_SOURCE_REQUIRES_SUPPLIER_CONFIRMATION","","","","KZT","","","","","","CONFIRM_AND_FILL_COMMERCIAL_DATA"
"public-a88897d84c6c0085bb9c4be8","public-a88897d84c6c0085bb9c4be8-variant-default","Скальпель одноразовый с ручкой №10, №11, №12, №13, №14, №15,№15C","","","","https://a4d.kz/content/skalpel-odnorazovyy-s-ruchkoy-no10-no11-no12-no13-no14-no15no15c","PUBLIC_SOURCE_REQUIRES_SUPPLIER_CONFIRMATION","","","","KZT","","","","","","CONFIRM_AND_FILL_COMMERCIAL_DATA"
"public-477e047697bb204efdf7faf3","public-477e047697bb204efdf7faf3-variant-default","Скальпель одноразовый №10, №11, №12, №13, №14, №15, №15C","","","","https://a4d.kz/content/skalpel-odnorazovyy-no10-no11-no12-no13-no14-no15-no15c","PUBLIC_SOURCE_REQUIRES_SUPPLIER_CONFIRMATION","","","","KZT","","","","","","CONFIRM_AND_FILL_COMMERCIAL_DATA"
"public-67cb9fd74b64c10d333f54d7","public-67cb9fd74b64c10d333f54d7-variant-default","Сканер EQ600 передача изображения на ПК","","","","https://a4d.kz/content/skaner-eq600-peredacha-izobrazheniya-na-pk","PUBLIC_SOURCE_REQUIRES_SUPPLIER_CONFIRMATION","","","","KZT","","","","","","CONFIRM_AND_FILL_COMMERCIAL_DATA"
